"gene","logFC_baseline","FDR_baseline","logFC_adjusted","FDR_adjusted","sig_baseline","sig_adjusted"
"RPL29P11",0.035783682779612,0.670370855756345,0.0501189224237504,0.5983179235731,FALSE,FALSE
"ARHGAP11A",0.0369804620022575,0.670370855756345,0.0343920244167856,0.738550808538191,FALSE,FALSE
"BX322650.1",0.0234104184264907,0.670491484763718,0.0421306399219052,0.478990039781087,FALSE,FALSE
"CD9",-0.046753488891289,0.671299316408361,-0.0728870154282946,0.556698097824971,FALSE,FALSE
"IGF1R",-0.0345756449223645,0.671336092200222,-0.0596943971703933,0.506454502999407,FALSE,FALSE
"PLA2G12A",0.0211214156112392,0.671399806170537,0.00816553649322004,0.898389101548271,FALSE,FALSE
"ELP3",-0.0139410987764721,0.671399806170537,-0.011425828340591,0.769023806271692,FALSE,FALSE
"UBXN11",-0.0210113375188104,0.671558081102977,0.0128072310310759,0.829294477767062,FALSE,FALSE
"TRAPPC8",0.0172386872338604,0.671558081102977,0.00409857974308667,0.938696056617107,FALSE,FALSE
"ZNF468",0.0209528346845906,0.671558081102977,0.018354287553155,0.753802679950267,FALSE,FALSE
"IGHV3-49",0.0959608343180002,0.671598734235688,0.306808626010413,0.173218193527319,FALSE,FALSE
"ZKSCAN4",0.0118302000739969,0.671874091191866,-0.00326305317506475,0.927560057188786,FALSE,FALSE
"TATDN2",-0.014267372396987,0.671874091191866,-4.36335422172756e-05,0.999254425696901,FALSE,FALSE
"RSRP1",-0.0212534072684162,0.672133090840001,-0.0349278518282169,0.526358363239023,FALSE,FALSE
"MED9",-0.0123628410290326,0.672223393283138,0.00853594774627181,0.803358519573957,FALSE,FALSE
"SETD3",0.0092073146987276,0.672223393283138,0.000236787733690595,0.993730646516875,FALSE,FALSE
"EIF4EBP1",0.0269616126482338,0.672431703393852,0.0749266534994914,0.259339086065138,FALSE,FALSE
"CTDSPL2",-0.0189581273188565,0.672644073605579,-0.0421651802444362,0.373596946312155,FALSE,FALSE
"THAP12P7",-0.0296297383365471,0.672656170438568,-0.039672918559255,0.622243458345505,FALSE,FALSE
"RNFT2",-0.0296665702867958,0.672656170438568,-0.0447756940102516,0.552443492862658,FALSE,FALSE
"YTHDF1",0.0088562368297865,0.672706440460291,0.0252807547993086,0.23491844382028,FALSE,FALSE
"C20orf27",-0.0266471844983168,0.672706440460291,0.0300229095674416,0.680282516802969,FALSE,FALSE
"RPGRIP1",-0.0406660877297781,0.672706440460291,-0.0771656268136515,0.458175583101122,FALSE,FALSE
"ACYP2",-0.0179290790633177,0.67343538335826,-0.00507154330551315,0.927374980293295,FALSE,FALSE
"LINC00997",0.0682146591824262,0.674053452353987,0.038422822178841,0.846783951054385,FALSE,FALSE
"TBC1D12",0.0306364754311971,0.674122699475726,0.00580003891823462,0.952185909736114,FALSE,FALSE
"FHAD1",-0.0532255142724988,0.674122699475726,-0.013244870019294,0.936448558234552,FALSE,FALSE
"PLEKHA8",0.0209808452215335,0.674428536992876,0.0315770543217316,0.574479234606939,FALSE,FALSE
"TUBB6",-0.0341958830878042,0.674886040290962,0.0365459330460672,0.696239410804151,FALSE,FALSE
"C8orf76",-0.0210183185160048,0.674886040290962,0.00364958039154087,0.956526513949424,FALSE,FALSE
"IRGQ",0.0113013590618853,0.674911489423125,0.0128847282555174,0.678565564551553,FALSE,FALSE
"COG2",-0.0159401107633925,0.675006558589371,-0.0183472711920128,0.678232947084156,FALSE,FALSE
"RPSAP9",0.0371153325599307,0.675006558589371,0.0278910611441305,0.785052830864721,FALSE,FALSE
"AC019205.1",-0.0249065675069371,0.675036987836611,-0.0508739072991562,0.422185523021119,FALSE,FALSE
"HCFC1",-0.0236640033584273,0.675036987836611,-0.0162094278168269,0.810115300212015,FALSE,FALSE
"ANKRD37",-0.024946475111223,0.675611764581832,-0.0012066153559358,0.988274074772531,FALSE,FALSE
"Z82206.1",0.0323392107558304,0.67569493280098,0.00775819755008784,0.93830624246152,FALSE,FALSE
"ATG14",-0.013715087797541,0.675751285021864,-0.0332959570115613,0.332899852943761,FALSE,FALSE
"B4GALT6",0.0445493233839927,0.67589020712415,0.0143873742869763,0.915114445877474,FALSE,FALSE
"SIKE1",-0.0197079436767845,0.67589020712415,-0.0325695482275862,0.532674248894458,FALSE,FALSE
"TMEM220",-0.0329236595602017,0.675903794928655,-0.0680855959526338,0.422072562944689,FALSE,FALSE
"NKAPD1",-0.0170648181992381,0.675984672477444,-0.0226187742280923,0.62610899009134,FALSE,FALSE
"ECHS1",0.0177782752619908,0.67610451450377,0.0674286525101834,0.104963243273039,FALSE,FALSE
"VGLL4",0.0173157504364791,0.67610451450377,0.0250217436662718,0.592658429386905,FALSE,FALSE
"TPR",-0.0169463567755989,0.67610451450377,-0.00724172346912994,0.88842586992826,FALSE,FALSE
"NUS1",0.0214829041106145,0.676213876647178,0.00307354459667733,0.964328178800105,FALSE,FALSE
"HMGCR",0.0196188615054758,0.676274209191468,0.0164654104946657,0.763766936721774,FALSE,FALSE
"AFAP1",0.0485013090073455,0.676276700500541,0.118642535986378,0.331260562306982,FALSE,FALSE
"CBWD5",-0.0351214292857144,0.676864542473212,-0.0643888587970958,0.478777677323048,FALSE,FALSE
"CR383656.1",-0.0279320008790928,0.676906836427619,-0.0318856639806617,0.676967119908402,FALSE,FALSE
"CYCS",0.0210513338423085,0.676906836427619,0.0564611103121763,0.282934194924251,FALSE,FALSE
"POLR2J",-0.0290581389965983,0.676906836427619,0.0232323720238541,0.777219522807829,FALSE,FALSE
"AC009779.4",-0.0271274842904173,0.677203111471591,-0.0195854345108595,0.801400040323777,FALSE,FALSE
"ADD3",-0.0178745895551061,0.677346775278932,-0.0386075049389782,0.399706248765553,FALSE,FALSE
"GPR135",-0.0388775723850269,0.677394213440206,-0.112840406686774,0.245014682193223,FALSE,FALSE
"TMTC3",-0.0287856373525135,0.677677707835632,-0.0541470297331882,0.472104752695052,FALSE,FALSE
"RPL7P6",0.0731446173885508,0.677979295002137,0.147373023959672,0.404725492169191,FALSE,FALSE
"FAM238A",-0.0330246957828725,0.678112717903348,-0.00752460428100033,0.941738857073478,FALSE,FALSE
"IGKV3OR2-268",-0.0799215065940062,0.678112717903348,0.0567328954175034,0.801570676951199,FALSE,FALSE
"AC021106.1",0.032925435696872,0.678134076781543,-0.0367759092221514,0.681924050741729,FALSE,FALSE
"SIRT7",-0.0148506924856492,0.67844457700155,-0.000138212649776463,0.99809475963125,FALSE,FALSE
"AC063977.1",-0.0391884298563343,0.678487882605002,-0.0721708056670833,0.477828532025913,FALSE,FALSE
"PROSER1",0.0145378932380435,0.678684198369366,0.0169369240857144,0.676075923719504,FALSE,FALSE
"DCP1B",-0.0152765010252723,0.678705312931744,-0.00651235254664575,0.887746655684964,FALSE,FALSE
"ATF4",-0.0152278728743759,0.678705312931744,0.029845453991666,0.434720778810444,FALSE,FALSE
"DDHD1",-0.0209825746282044,0.678705312931744,-0.0521689015034254,0.331508573641563,FALSE,FALSE
"FAM110A",-0.0256551575731922,0.678874808326114,-0.000485102571128849,0.995559913126388,FALSE,FALSE
"BCLAF1P1",0.0284501187803664,0.679173774786535,0.0192502234195255,0.814561969105836,FALSE,FALSE
"AC083904.1",0.030939278189592,0.679185946590532,0.00685506746210629,0.944527030601141,FALSE,FALSE
"SLC25A23",-0.0230641290585646,0.679197028502084,-0.0285087233218652,0.65445937604428,FALSE,FALSE
"AC107032.1",-0.0621379467317988,0.679197028502084,-0.0125141313767375,0.949206672958188,FALSE,FALSE
"EIF1AX",0.0297051450859285,0.679335705854766,-0.0461037022651093,0.442559674305938,FALSE,FALSE
"SUB1P3",0.0620618086348238,0.679427413070235,0.116915595481767,0.469366752517023,FALSE,FALSE
"AC104083.1",-0.0374548444024244,0.679427413070235,-0.0767684891618877,0.433167148993589,FALSE,FALSE
"STK11",0.0162239700623246,0.679758403994274,0.00658084422261462,0.896141968190626,FALSE,FALSE
"USF2",-0.0148078630358186,0.679758403994274,-0.00847643687789218,0.847361044886042,FALSE,FALSE
"DPM1",-0.0330971971096132,0.679909375562311,-0.0105673770232551,0.91935240305055,FALSE,FALSE
"ZBTB48",0.0148047661487709,0.679909375562311,0.0144669201149407,0.730917345911051,FALSE,FALSE
"ZNF439",-0.0317803457424565,0.680131791023924,-0.0134453381186578,0.8869110424134,FALSE,FALSE
"CEACAMP3",0.104114611798981,0.680432855128452,0.0535507980876956,0.863876169360951,FALSE,FALSE
"GPATCH2L",0.0170372091981634,0.680534071082335,-0.00848374642574933,0.86703880309225,FALSE,FALSE
"LY6G5C",-0.0324395938177814,0.680534071082335,-0.0270329093857933,0.772107365925636,FALSE,FALSE
"APPL2",-0.0133268990759513,0.680534071082335,-0.0166391675160947,0.654210755666073,FALSE,FALSE
"SDHAF2",-0.0187671621986074,0.680617430913355,0.0221366079075037,0.670479978682604,FALSE,FALSE
"LAG3",-0.0430176890391669,0.681033370923867,-0.0602087585251392,0.606687802691372,FALSE,FALSE
"RPS27AP16",-0.0356610950581384,0.681221998640542,0.00118005683164757,0.991926351427971,FALSE,FALSE
"ATP8B3",-0.021095108726479,0.681221998640542,-0.0331194556264377,0.566708747168887,FALSE,FALSE
"CASP2",0.012171380376432,0.681265341528503,-0.00445358022045602,0.903347983409077,FALSE,FALSE
"PBDC1",-0.0206013870429596,0.681297974128655,0.02400412459927,0.674456084559847,FALSE,FALSE
"ECM1",-0.0355763869325163,0.681590152155966,-0.0536465299943894,0.575569259244261,FALSE,FALSE
"TXNDC5",0.0668381072068919,0.681590152155966,0.176215754411218,0.286604477089575,FALSE,FALSE
"CDC42P1",0.0275894301537554,0.681719983889563,0.0664181442303551,0.344890471316994,FALSE,FALSE
"AASS",-0.0454655357140196,0.681719983889563,-0.125144223883556,0.278430348126612,FALSE,FALSE
"AC132872.3",0.0274474706857794,0.681719983889563,0.0307656419316603,0.685827076129343,FALSE,FALSE
"ETHE1",0.0178839580048857,0.681719983889563,0.0485183360131083,0.284084962761914,FALSE,FALSE
"CSNK2B",-0.0188623196500134,0.681734700320473,0.00955752631877372,0.86427538025009,FALSE,FALSE
"POTEKP",-0.0569668721030411,0.681750124924864,-0.0342783300535418,0.836454071232254,FALSE,FALSE
"ATP5PF",0.0331840754183369,0.681795949156739,0.113894639772186,0.158929723515136,FALSE,FALSE
"ZBED4",-0.0148571286284259,0.681910778545093,-0.0235050965697031,0.563053116088002,FALSE,FALSE
"AC002456.1",0.0477127226014215,0.682102229078646,-0.0203231669442967,0.885338848728136,FALSE,FALSE
"TSHZ1",-0.0204130198960285,0.682102229078646,-0.0153111198628566,0.795730721373038,FALSE,FALSE
"AP005061.2",0.030008232966122,0.682102229078646,-0.0256718084881917,0.765214945711767,FALSE,FALSE
"ZNF449",-0.0202562816221978,0.683134025290917,-0.0529824844770415,0.307491871061422,FALSE,FALSE
"SFXN1",-0.0182327115981119,0.6833758359092,-0.0214430205388232,0.681924050741729,FALSE,FALSE
"COX7B",-0.0467471454479384,0.683514776967417,-0.0377255542512473,0.780428385986205,FALSE,FALSE
"AC092115.2",0.0151319229667175,0.683911073744585,0.0200362122952486,0.631959352634192,FALSE,FALSE
"ARMC12",-0.0320225992008482,0.684216688255651,0.0178633485321403,0.851025696590225,FALSE,FALSE
"MYH9",0.032771192536077,0.684305780807621,0.0489614003738895,0.591981800675602,FALSE,FALSE
"RBM45",-0.0163856619862051,0.68436647585369,-0.0174546525634674,0.710028522706234,FALSE,FALSE
"CSNK1A1L",0.0332622459799278,0.684535016859042,0.0257573921845556,0.792463924232845,FALSE,FALSE
"COMMD2",-0.0155133848714966,0.684535016859042,-0.0169907467627444,0.698361277827154,FALSE,FALSE
"TM2D3",0.0130282930737728,0.684535016859042,0.0235054161988178,0.50680036057313,FALSE,FALSE
"PNPLA4",-0.0256015062766373,0.68455607187928,-0.0695941910532666,0.20620495004707,FALSE,FALSE
"ATP5F1A",0.0114068774616096,0.684733028901282,0.0319634562254682,0.25490526352307,FALSE,FALSE
"MEF2B",0.0294062332357537,0.684733028901282,-0.0235506535576187,0.776919644263734,FALSE,FALSE
"AC097533.1",0.0257158611286785,0.684771319796867,0.0160946227327016,0.830734329650884,FALSE,FALSE
"SLC30A6",0.0127086880831703,0.684822297118585,-0.00661336376130677,0.862733092215678,FALSE,FALSE
"C6orf226",-0.0277265433112257,0.684822297118585,0.0262603601622508,0.740965009432583,FALSE,FALSE
"TAF7",0.0260276092107794,0.684869726985525,0.0358977076333366,0.624558428521561,FALSE,FALSE
"ZNF222",0.0257318187902022,0.684869726985525,0.00584547843927691,0.944527030601141,FALSE,FALSE
"AL358942.1",-0.0210350243248619,0.684884316807715,0.0251672376334809,0.659417784719127,FALSE,FALSE
"PTPRA",-0.0084015461484153,0.685085459936132,-0.000819296608154953,0.976404935062834,FALSE,FALSE
"AC025176.1",-0.0595845964230832,0.685085459936132,-0.101858561991277,0.530306372451527,FALSE,FALSE
"HTATSF1",-0.0144064736109505,0.685157879311128,0.015338792517825,0.699952780995321,FALSE,FALSE
"AL355916.2",-0.0427060071180076,0.685322368174538,-0.100087018490231,0.377541257997479,FALSE,FALSE
"NUBP1",0.0149638210762757,0.685451680188747,0.0387501278291811,0.310045306252024,FALSE,FALSE
"TBC1D25",0.0151601064295666,0.685451680188747,0.0176199147907087,0.681053103725404,FALSE,FALSE
"LINC01011",0.0259293837271157,0.685451680188747,0.00528516722232601,0.949206672958188,FALSE,FALSE
"AC144530.1",-0.0642848036221559,0.685451680188747,-0.0581323856451389,0.753515905885429,FALSE,FALSE
"CASTOR3",-0.0153461150774858,0.685746247062718,-0.016423689533577,0.706865578006658,FALSE,FALSE
"CYB561A3",-0.0182596287714611,0.686155975357312,-0.0128026952342561,0.809504316539428,FALSE,FALSE
"DDX50P2",0.0290530310138526,0.686233238307751,0.0730888381259993,0.32959476380112,FALSE,FALSE
"POLL",0.0266346331636342,0.686233238307751,-0.0467515273398845,0.495433976925779,FALSE,FALSE
"INTS3",0.0185871376684941,0.686438873719715,0.0196896776639187,0.712367040189639,FALSE,FALSE
"ABRAXAS1",-0.0226764635308579,0.686523733675642,-0.0615603911704112,0.29488195818629,FALSE,FALSE
"IRF4",-0.0343550037892101,0.686523733675642,0.00854847960210026,0.937941464458146,FALSE,FALSE
"VRK1",-0.0290708227653149,0.686823906701404,0.00936924589696135,0.91979473800103,FALSE,FALSE
"BTBD9",-0.0145161881134076,0.687510253283499,-0.0261517084313181,0.513520293697297,FALSE,FALSE
"LYRM2",0.0217770594876351,0.68862690935783,0.0185327554079278,0.773989081952023,FALSE,FALSE
"ZNF792",-0.0186926179754769,0.68871169641879,-0.0301186386358446,0.559154919516669,FALSE,FALSE
"NAT1",0.0316250996851592,0.68911022253057,0.0205280721271819,0.830246765805624,FALSE,FALSE
"TAF5",-0.0133829798836852,0.689234481556496,-0.0207361893480532,0.574097548500721,FALSE,FALSE
"SRRM2-AS1",-0.0285569001390368,0.689234481556496,-0.00787140269303352,0.932557742037199,FALSE,FALSE
"PPP1R2B",-0.0182688296591698,0.689234481556496,-0.0371852001017501,0.448997614787957,FALSE,FALSE
"MACO1",-0.0111301133205436,0.689317435851975,-0.0119982475817388,0.705503041093442,FALSE,FALSE
"RAB4A",0.0142505721410937,0.689732263591212,0.00821786159039136,0.851025696590225,FALSE,FALSE
"MT-ND3",-0.0330797913031282,0.689732263591212,-0.0131485203345446,0.898588922918147,FALSE,FALSE
"TIGD1",-0.0381175637623096,0.69002829970396,-0.0732665646581439,0.48590089198716,FALSE,FALSE
"CENPU",0.0391493831801995,0.690235582890545,0.0429056725455513,0.707005636171904,FALSE,FALSE
"EIF4EP1",-0.0377628024697248,0.690235582890545,-0.107079842249327,0.260347361265502,FALSE,FALSE
"DHX29",-0.0117144060053553,0.690235582890545,-0.00358092817686126,0.925613790043472,FALSE,FALSE
"PGRMC2",-0.0104837778000935,0.690235582890545,-0.0146173895574266,0.619732355332464,FALSE,FALSE
"RNF43",-0.0296132822961969,0.690663461695398,-0.0397892270595909,0.63201928884698,FALSE,FALSE
"CFAP97D2",-0.0770247844698743,0.690749223061835,-0.155602545488938,0.45860499784732,FALSE,FALSE
"NKX3-1",0.105108891736646,0.690794113632943,0.00840112340189758,0.981452184597206,FALSE,FALSE
"MAIP1",0.0177436586903763,0.691014088894257,0.0269585545129422,0.594233292750734,FALSE,FALSE
"TCF7L1",-0.024253370922885,0.691014088894257,-0.0508290677843311,0.417821937877026,FALSE,FALSE
"LTB4R2",-0.0229763495416178,0.691096994680682,-0.0246447431088258,0.708905441655782,FALSE,FALSE
"MRPS18AP1",0.0475030500814911,0.691177667942308,0.0247512080414541,0.867793730635041,FALSE,FALSE
"CYB561D1",-0.00953790285764282,0.691391098746075,-0.00831491930265756,0.769027185732238,FALSE,FALSE
"FBXO45",0.0161911203537016,0.691405100841293,0.0176122247538219,0.707920568917928,FALSE,FALSE
"RFLNB",-0.0302205027900004,0.691890920259296,-0.0334222077055329,0.702972164108351,FALSE,FALSE
"SNAPC1",-0.0316528524120874,0.691966628775071,-0.0219773909612878,0.8196020020728,FALSE,FALSE
"ZNF107",-0.0373476942804355,0.692063448349385,-0.0658163215120011,0.527478876281587,FALSE,FALSE
"IGKV1-6",-0.0682294852817169,0.69238374613088,0.0653625504734858,0.735797540873327,FALSE,FALSE
"BRPF3",-0.0149970574007285,0.692563611539859,-0.0141867944725471,0.750263096793326,FALSE,FALSE
"CMTR2",-0.022119497199818,0.692867662014665,-0.0351367407426717,0.579558575075272,FALSE,FALSE
"IGLV1-44",-0.086883776765047,0.692882919888574,-0.0105650065722666,0.971079636620117,FALSE,FALSE
"LINC00265",-0.0234667427845451,0.692882919888574,-0.038295567023152,0.563968581259447,FALSE,FALSE
"HSPA8P9",0.0412304418758952,0.693030749834977,0.0482047736051624,0.667095915769976,FALSE,FALSE
"DNAJA4",-0.0181836013483998,0.693160712935345,-0.0401445962878626,0.418184031713868,FALSE,FALSE
"TCEA1P2",0.0178491030254883,0.693211283819405,0.000760151147052584,0.990153131003848,FALSE,FALSE
"CHTF8",0.0211007666612165,0.693255175082567,0.039125929455572,0.504959105263956,FALSE,FALSE
"MRPL16",-0.0120453337624691,0.693255175082567,0.00916681359074225,0.797514560968235,FALSE,FALSE
"GPR82",0.0482579767655764,0.693255175082567,-0.0300104053791968,0.839671426524809,FALSE,FALSE
"IGKV3D-7",-0.0757083092941133,0.693359203689615,0.107290350884685,0.608911045762798,FALSE,FALSE
"ATRN",0.0170545084305965,0.693462165157235,0.0470856189730774,0.286604477089575,FALSE,FALSE
"EXOC7",0.0150683964111041,0.693600493844803,0.0125455088379441,0.782037855467681,FALSE,FALSE
"AP5Z1",-0.0159414880000021,0.693616899154861,-0.00678538293942029,0.894922094154554,FALSE,FALSE
"LINC00514",-0.042589133736106,0.693745783053869,-0.0598995057002118,0.626138978770144,FALSE,FALSE
"MLF2",0.0230366540598984,0.693932042297358,0.0470732727435161,0.457693371212215,FALSE,FALSE
"AC006942.1",-0.0398420762095299,0.693932042297358,-0.0741614343844035,0.501897384050507,FALSE,FALSE
"DAGLB",0.0141030993856057,0.693932042297358,0.0170453198360554,0.680282516802969,FALSE,FALSE
"FAM114A2",0.0108794940099975,0.693932042297358,0.0167150131508757,0.590865208133816,FALSE,FALSE
"LMAN1",-0.0251342651374793,0.693932042297358,-0.0185373405609343,0.810495990570649,FALSE,FALSE
"B4GAT1",-0.0193708880301998,0.693936505104645,0.00361124311741959,0.954956502637313,FALSE,FALSE
"AC117409.1",0.0333247584066441,0.694339917249147,0.0636775887779192,0.487523293833529,FALSE,FALSE
"EIF4BP7",0.0183342965598624,0.694833193700338,-0.00390686029165718,0.948675878660298,FALSE,FALSE
"CPNE5",-0.0308235540852691,0.694892994902836,0.0235028494108684,0.795516496344077,FALSE,FALSE
"ANKRD44-AS1",-0.0479008094610653,0.695058918012997,-0.0215238787802174,0.8869110424134,FALSE,FALSE
"GIN1",-0.0288377390753141,0.695113388242809,-0.0627336753613762,0.429837774389988,FALSE,FALSE
"LOXHD1",0.0563633022667845,0.695180969552963,0.0562724001610823,0.736703791084381,FALSE,FALSE
"AC093110.1",-0.0370696435926612,0.695455166375602,-0.0752989319591397,0.459290104310422,FALSE,FALSE
"CASP3",0.0269092031511602,0.695479304145843,0.0323454270319667,0.683816029393955,FALSE,FALSE
"ZNF346",-0.00971577075281132,0.695761496783929,-0.0148149973594475,0.592646215071257,FALSE,FALSE
"IER3",0.031496601376327,0.695873001310234,0.0346324884091702,0.708903450136173,FALSE,FALSE
"SOCS2-AS1",-0.0266190723291827,0.696146034797378,-0.0650957660570573,0.362158063534652,FALSE,FALSE
"DDRGK1",-0.015912935523242,0.696166490882254,0.0230505078516536,0.610351402023679,FALSE,FALSE
"SYNE3",-0.0124979298366892,0.696364782034763,-0.0144182946420447,0.69724552556216,FALSE,FALSE
"SAP30L-AS1",0.0174818276182056,0.696518893907316,-0.00217118911116797,0.971079636620117,FALSE,FALSE
"THAP12",-0.0187691292248055,0.69653353117458,-0.0316847471493575,0.55445483965608,FALSE,FALSE
"TRAPPC13",-0.0227812396789168,0.696538627102097,-0.0483178757544941,0.446797260256858,FALSE,FALSE
"NDUFS4",-0.0453241467888202,0.696635514009228,0.0234084396692937,0.86949309439664,FALSE,FALSE
"SCLT1",0.0235698585573551,0.696841946332598,-0.00425546462052372,0.957002873710257,FALSE,FALSE
"ZFP69B",-0.0274225754276859,0.696975003531193,-0.0271227841252157,0.743689901762884,FALSE,FALSE
"AC092910.3",-0.023107435355616,0.697064551289559,-0.0415203943228945,0.521391664129235,FALSE,FALSE
"RAB44",0.0465096954256664,0.697258674838955,0.0316681127534869,0.826308267263933,FALSE,FALSE
"SYT11",-0.0213741010531042,0.697632297450306,-0.0148355269821622,0.816489065113582,FALSE,FALSE
"RNPS1P1",-0.0159057731213481,0.697663910906009,0.00969506400590707,0.84444916139926,FALSE,FALSE
"PNMA3",-0.0388091317899015,0.697836736525508,-0.0326449496417685,0.777024095524456,FALSE,FALSE
"OTUD5",0.0162095035505856,0.697861163081365,0.0176528317846109,0.714099160858384,FALSE,FALSE
"AGPAT5",-0.0198992854836124,0.697893685154563,-0.0158498481087697,0.794316166934546,FALSE,FALSE
"RNF207",-0.0400964012934293,0.697916653462804,-0.0547412041159405,0.64388869525616,FALSE,FALSE
"RPL13AP7",-0.0338073693153396,0.697986994753045,0.00707350971976809,0.950182106275609,FALSE,FALSE
"LINC01006",-0.0352373215504801,0.697986994753045,0.0232737632155514,0.827653424215111,FALSE,FALSE
"PBX2P1",0.0253315496305656,0.697986994753045,0.0122013357469825,0.8820105189535,FALSE,FALSE
"CDC42EP2",0.0448954707045147,0.697986994753045,0.0799864145947904,0.522883896975548,FALSE,FALSE
"DNM1P47",-0.0441451018150985,0.697986994753045,-0.110657688903552,0.360109500601845,FALSE,FALSE
"TOX2",0.0314111065951275,0.697986994753045,0.0318944416184185,0.727859441860949,FALSE,FALSE
"IBTK",-0.0177938848875418,0.697986994753045,-0.0107899818978807,0.84737068247236,FALSE,FALSE
"AC092145.1",0.0401025076428863,0.697986994753045,-0.00892092329173009,0.945972260952182,FALSE,FALSE
"URB1-AS1",-0.0371753032200764,0.697986994753045,0.00506781100869292,0.969382564063732,FALSE,FALSE
"PARS2",-0.0160802593376155,0.697986994753045,-0.00171750134611623,0.975419841271263,FALSE,FALSE
"AP1M1",0.0171236918996951,0.698707772265772,0.0368979553221824,0.437990844853709,FALSE,FALSE
"RELL1",-0.0352288193250459,0.698707772265772,-0.0554826942393505,0.575069899110031,FALSE,FALSE
"RPL12P12",0.0525042996609275,0.698707772265772,0.0502207079863528,0.747115853254483,FALSE,FALSE
"IL16",-0.012472008200972,0.698707772265772,-0.00865982411283387,0.823465856778523,FALSE,FALSE
"ZNF561",-0.0122970610404,0.698755820619954,-0.0348724065675374,0.289448563229034,FALSE,FALSE
"RASA1",0.0171558530875102,0.699180499941286,0.00379406766386376,0.947573923266349,FALSE,FALSE
"BIRC3",-0.0285508240345698,0.699180499941286,-0.0349546981914258,0.684192608911615,FALSE,FALSE
"ABCD2",0.032538717471336,0.699275088765076,-0.0334069440597602,0.735827786711104,FALSE,FALSE
"POLE4",-0.0279467919057171,0.699287292093477,0.0234671289895845,0.784427969291011,FALSE,FALSE
"IGKV1D-17",-0.0888886544897096,0.699832640857072,0.219559286395683,0.345786603920193,FALSE,FALSE
"PDCL3",-0.0216662600407735,0.699836092351708,0.0341523569911005,0.5767516759817,FALSE,FALSE
"ZNF592",0.017982547271903,0.699992253045693,0.0221535268780384,0.680643031941164,FALSE,FALSE
"RPGR",0.0252680193275967,0.700584538967744,0.0179550881248863,0.817597809235736,FALSE,FALSE
"TRIM52-AS1",0.0246516101555961,0.700773473421984,0.0306063126290286,0.675794686934455,FALSE,FALSE
"AC144652.1",-0.0273534193953844,0.700964839052779,-0.0844848357291842,0.23341430739034,FALSE,FALSE
"KIF9-AS1",0.0322247074722431,0.700975184310044,0.0261983386048485,0.789400811198219,FALSE,FALSE
"SSR4",-0.0202665980822873,0.701070415655682,0.030747434513803,0.594015469281527,FALSE,FALSE
"NUCB2",0.0245796728349685,0.701081683398386,0.0309778367638117,0.675144475373947,FALSE,FALSE
"ACO2",0.0199281903563265,0.701272757925515,0.0398903972734798,0.482501386359635,FALSE,FALSE
"AC004263.2",0.031093161517112,0.70134988299851,-0.0084560712450458,0.935118835818895,FALSE,FALSE
"CHST2",-0.0285682443635237,0.701424196000813,0.0205007032715925,0.814538422595487,FALSE,FALSE
"RPL34P27",-0.0772412115816582,0.701424196000813,-0.0780313068409074,0.739693388971922,FALSE,FALSE
"MAPK8IP1",-0.0382388912948528,0.701424196000813,0.00352366180639937,0.979150443427456,FALSE,FALSE
"RPL13P2",0.0326338125414387,0.701424196000813,0.0161841965271516,0.873058395475347,FALSE,FALSE
"XKRX",-0.0394499137656839,0.701424196000813,0.00506378215104767,0.970815103201194,FALSE,FALSE
"RBM41",-0.0272031399465147,0.701424196000813,-0.0189826225428393,0.824466358219726,FALSE,FALSE
"ALDH8A1",-0.0311962542299564,0.701744206680424,-0.0421247447890982,0.651837453030232,FALSE,FALSE
"FUBP3",-0.0124487358640876,0.701904956117541,-0.0218788070426345,0.535565176480053,FALSE,FALSE
"DBT",-0.0159548737475595,0.701972895615161,-0.0433783156438087,0.318328565529116,FALSE,FALSE
"BUB1",-0.0581542657240132,0.702032973694481,0.0266710568806967,0.887746655684964,FALSE,FALSE
"SEC61A1",0.0129296875656009,0.702318009357582,0.0363452606260494,0.295890533364477,FALSE,FALSE
"AC019069.1",-0.0231827324730046,0.702334371960501,-0.00329904750919817,0.967791208822254,FALSE,FALSE
"ZNF518B",-0.0153285930877047,0.702348423395874,-0.0320553759742394,0.458840079018322,FALSE,FALSE
"NUP54",-0.0153939284686545,0.702634960027118,-0.024787883370429,0.588217291008393,FALSE,FALSE
"AC005014.1",-0.027470202376772,0.702673201647597,-0.0296851859208403,0.720210442264438,FALSE,FALSE
"AP1B1",0.0175147107542818,0.702673201647597,0.0555809488260882,0.228556702476015,FALSE,FALSE
"PSMB1",-0.0187216663834893,0.702957710481226,0.0121681601187989,0.83628261510272,FALSE,FALSE
"AL645929.1",0.0317681011456078,0.703247978855931,0.02225587281402,0.822323380631576,FALSE,FALSE
"UBE3A",-0.014811671739658,0.703433674146232,-0.0175704660983767,0.696171871719938,FALSE,FALSE
"FAM204A",-0.0146884504634983,0.703784967246105,-0.00545684320680631,0.912255653892361,FALSE,FALSE
"MTX1",0.0262684492756224,0.704454555080192,0.0393496464661625,0.61541230458305,FALSE,FALSE
"GPR25",0.0516411930049843,0.704611609175646,0.0731994876603484,0.62610899009134,FALSE,FALSE
"PLEKHD1",-0.077405582816462,0.704653345299655,-0.249444712126615,0.235812572222911,FALSE,FALSE
