"gene","logFC","logCPM","F","PValue","FDR","sig"
"PPARD",-0.0373022651728662,5.90366144207922,2.10356447693101,0.147833850458151,0.249657185997622,FALSE
"NTPCR",-0.0668637238369423,4.3378884069997,2.10231591061235,0.147953961280184,0.249833389975217,FALSE
"POMGNT2",-0.0409721450957427,3.3631071207654,2.1021587408487,0.147969560013337,0.249833389975217,FALSE
"AC073342.2",0.166252807853855,1.6097859157162,2.10199312759465,0.147983462524735,0.249833389975217,FALSE
"AC132872.4",-0.0762100605593413,1.658773119299,2.1014376388086,0.148037050866055,0.249884703804867,FALSE
"ALAD",-0.028768536176278,5.48791991270746,2.10123500218267,0.148057754818556,0.249884703804867,FALSE
"AKAP11",-0.0597524187608065,5.67816822642768,2.10122054387941,0.148059139814071,0.249884703804867,FALSE
"CDKN2AIP",-0.043584374319553,5.02476111306606,2.10104519717493,0.148076041740904,0.249887754436357,FALSE
"AL021407.1",0.127232493283951,0.314255625553055,2.10064737855047,0.148091717918665,0.249888736127153,FALSE
"AL358473.1",-0.111264987776291,0.0736582640067325,2.10020229507295,0.148129117833988,0.249926370336494,FALSE
"FOXD2-AS1",-0.0632669989453811,2.34324138663677,2.10031695660848,0.148147221268705,0.249931442790525,FALSE
"MED28",0.0303992357782383,6.67878592935842,2.09988139329922,0.148188009723488,0.249974781024287,FALSE
"SAP30",0.074431928213933,2.20301812740985,2.09842174257061,0.148329697697577,0.250188298052307,FALSE
"AC098934.3",-0.145571523571461,1.73093653535977,2.09769456040023,0.148397988856242,0.250251469689048,FALSE
"ERBIN",0.0448667757031809,7.23269200261743,2.09767383655301,0.148400747887832,0.250251469689048,FALSE
"FAM153A",-0.133129062907058,2.73867368308131,2.09756385748714,0.148412499511149,0.250251469689048,FALSE
"SFMBT2",-0.0556638134859856,4.81001368186136,2.0961873152526,0.148544273521123,0.25044815644589,FALSE
"PADI6",0.180641050677321,0.296269011872191,2.09566273102372,0.148571810666338,0.250469075924768,FALSE
"POLR3B",-0.0436518639052129,2.97852736410228,2.09474879416411,0.148684160454022,0.250632957572175,FALSE
"TIGD5",-0.0475424120873956,3.51560294260006,2.09435855280919,0.148721433183254,0.250670263322008,FALSE
"GCNT2",0.0711961495605264,2.66726915462628,2.09399150658466,0.148757625583569,0.250705740765142,FALSE
"TRAV8-2",-0.073969926160267,2.4736990372167,2.09383224998383,0.148772997153251,0.250706124579812,FALSE
"SLC2A5",0.110573850679652,2.12989235626512,2.09330678153547,0.148823575236725,0.250765830844172,FALSE
"TRIM16",-0.0585037335682227,1.69996066481134,2.09305702258714,0.148845915825802,0.250777949979255,FALSE
"RTKN",-0.0935220611275986,0.790214699954555,2.09157450264194,0.148978193610343,0.250975271722726,FALSE
"XRCC4",0.112897909564907,2.35038662590907,2.09011565433422,0.14913299414135,0.251210492268015,FALSE
"HKDC1",-0.138891138180662,1.99627483455347,2.08979015211217,0.149163754034949,0.251236743112074,FALSE
"PEX19",0.0225673733754243,5.36034425187209,2.08944528550305,0.149196818002067,0.251266868974997,FALSE
"CHML",-0.0892440762199588,3.28020491129056,2.0890034169133,0.149240397207825,0.251314695938922,FALSE
"SLC30A4",-0.0616857197148205,2.8293362989557,2.08816800845914,0.149321893867823,0.251426358114505,FALSE
"NMRAL1",-0.0588631244240368,5.20356138361681,2.08758247455189,0.149377709359461,0.251494760342304,FALSE
"AC092375.2",-0.139386983645999,0.580628034714063,2.08702879231842,0.149415065331143,0.251511409677694,FALSE
"AC008735.2",-0.0643492372262566,2.80553191743004,2.08717923677975,0.14941798333918,0.251511409677694,FALSE
"AC096921.2",0.0719397052756268,2.1978743004104,2.08685719847001,0.149449217550569,0.251538409571948,FALSE
"AC008982.2",-0.0858586567610192,0.017137390749221,2.08591348093407,0.14951067279678,0.251616263916914,FALSE
"IGKV1D-13",-0.257578348756331,2.42715317223837,2.08550920874415,0.149580358160265,0.251707951752712,FALSE
"PREB",-0.0349739029411116,6.2587792417588,2.08512756809165,0.149616434480751,0.2517430707215,FALSE
"AL513165.1",-0.0742888082548632,0.968299512890061,2.08267116353513,0.149846854066104,0.252104943137381,FALSE
"RYR1",0.0914282434696071,1.99927456924013,2.08254772287199,0.149868401901303,0.252104943137381,FALSE
"MRPL23",-0.112248036034942,0.945996121792323,2.08235656259455,0.149877188182308,0.252104943137381,FALSE
"IGLVI-70",-0.307179686219434,1.99731804464503,2.08201850961994,0.14991966052319,0.252150765006746,FALSE
"CD320",-0.0701987321317579,4.84324717233229,2.08122552410393,0.149996887456164,0.252252474967505,FALSE
"AP1G1",0.0305844430886177,6.99769352822678,2.08108428231042,0.150010608037154,0.252252474967505,FALSE
"AC026410.3",0.0486658395921749,2.07305252441027,2.08006422297571,0.150111023125493,0.252385054202387,FALSE
"SPAG1",-0.0770821842096771,2.77529862786269,2.07973628417538,0.150143426985399,0.252385054202387,FALSE
"SLA2",-0.0502422419475532,5.7920825256221,2.07967306496716,0.150148480232091,0.252385054202387,FALSE
"AC018638.4",-0.070590087516788,4.39783799328011,2.07965450457923,0.150150431823576,0.252385054202387,FALSE
"C19orf57",-0.096905766079755,-0.0880471512048192,2.07872927947532,0.150209403050765,0.252458544924408,FALSE
"STX16",0.0364930666369269,7.70751979190073,2.07869707712876,0.15024388864569,0.252471494452864,FALSE
"AC106872.2",-0.187229855470481,1.4671327696023,2.07863094979472,0.150247608779802,0.252471494452864,FALSE
"CAMK1D",-0.0670374357187872,6.87703226398221,2.07837666917698,0.150275233808286,0.252492286176411,FALSE
"FANCI",-0.0734320736739201,3.60367316914515,2.07807068360864,0.150305652033964,0.252517766330654,FALSE
"BTN3A3",0.0432416724998033,7.07127882687804,2.07727013565025,0.15038353054571,0.252622967852281,FALSE
"SNHG29",-0.0701806204868835,6.6907130695976,2.0753206105657,0.150574551399047,0.252908627737526,FALSE
"PAK6",-0.111443049966955,1.26822130727724,2.07517426090404,0.150584134316448,0.252908627737526,FALSE
"DDX11",-0.17086621769679,3.76165632450495,2.07504625292881,0.150601846771848,0.252912717925335,FALSE
"YEATS4",-0.073267144975666,3.16658806777847,2.07480220607966,0.150626210883598,0.252927976587684,FALSE
"AGGF1",0.0353078970258809,4.231361774947,2.07391755970476,0.150712386006284,0.253047013218461,FALSE
"KCNK5",0.110707772638405,0.626791399440861,2.07289450870426,0.150797411252476,0.253164095252483,FALSE
"RPL5P1",-0.111149069255337,2.24643288036632,2.07153193025269,0.150947571236623,0.253390492985428,FALSE
"FAM111B",-0.121006203053803,1.5045468976688,2.07125594384264,0.150971332978908,0.253404685944015,FALSE
"LRP8",-0.0518180820546896,3.39960652310613,2.06919931305678,0.151176747974509,0.253722440103609,FALSE
"IGHV3-13",-0.209688694599707,1.5183608279622,2.06902132686957,0.151191293966904,0.253722440103609,FALSE
"FBXL20",0.0479937676784814,5.83732116064336,2.06729280311177,0.151364052657949,0.253986609745828,FALSE
"HMGN2P3",-0.0496567878997263,3.75435049005029,2.06577369217251,0.151514353428455,0.254213045607385,FALSE
"AC007406.5",-0.0360505380015565,4.44047748795221,2.06489023401813,0.151601372275714,0.254333270979373,FALSE
"NCOA7",0.0773597892156444,4.96077548307534,2.06427898921123,0.151661698833337,0.254408696340652,FALSE
"AC064807.1",-0.0674814977286683,1.69158368849785,2.06384018992131,0.151704100696923,0.254438258235416,FALSE
"COMMD6",-0.157890859418876,4.4654706700379,2.06379073595966,0.151710060226022,0.254438258235416,FALSE
"AL354877.1",0.155749183709571,0.71008369554479,2.06331370609524,0.15174328217203,0.254468196551658,FALSE
"AP4B1-AS1",-0.0676506178917496,1.45548107611491,2.0609556066862,0.151987867574281,0.254829744075293,FALSE
"FADD",0.0573929044566355,2.95962407763487,2.06097522814704,0.151989664330984,0.254829744075293,FALSE
"AC006978.1",0.0431205396106605,3.27086296560034,2.0584989616616,0.152235000461044,0.255215233684312,FALSE
"RBBP4P1",0.0421587731962767,3.58107062860666,2.05826585735026,0.152257901887884,0.255227781060542,FALSE
"THRAP3P1",0.0857731447216952,0.479867097358327,2.05786416082745,0.152278604294972,0.255236640083352,FALSE
"AC132872.1",0.0643138073783214,3.69622967834296,2.05668779378074,0.152414620669134,0.255435147120442,FALSE
"SLC25A3",0.0300805198142939,7.93602546521291,2.05655004251811,0.15242789600742,0.255435147120442,FALSE
"ADAMTS17",-0.0932388335887213,0.98659997915837,2.05593266605033,0.152480687990385,0.255497751991987,FALSE
"TRBV4-1",-0.140038946766009,2.75576389532056,2.05559769007598,0.152523746150019,0.255544035777104,FALSE
"SNRPG",-0.0958102753558603,1.66650590233494,2.05540193768453,0.1525410009973,0.255547082727211,FALSE
"MRPL43",-0.0369184511492193,5.09705986582292,2.05449744979792,0.152632177987947,0.25566585646946,FALSE
"TMSB10",0.0727529133536625,9.50867486485575,2.05425312330637,0.152656460362929,0.25566585646946,FALSE
"TDRD6",0.146303349927678,0.23454644718803,2.05398727444883,0.152658229610427,0.25566585646946,FALSE
"ME1",0.103690352643539,0.810226190963425,2.05324126418968,0.152745582208357,0.255786274879561,FALSE
"EEF1A1P10",0.146883952909013,0.35834032634042,2.05194593853398,0.152864943251698,0.255960264542516,FALSE
"IPO5P1",-0.060602069502271,3.38808621732413,2.0518876118449,0.152892899735557,0.25597341489555,FALSE
"FEM1A",0.0611161706042584,2.05632335379224,2.05178029178345,0.152903720924318,0.25597341489555,FALSE
"NOTCH1",0.0725308170857879,7.90541199545181,2.05002490984499,0.153078231256562,0.256239647972941,FALSE
"ADGRG5",-0.0783185378913616,5.92074746001408,2.04840312488924,0.153240371924453,0.256485123567821,FALSE
"NIFK-AS1",-0.0462143556055167,2.35090919369982,2.04729301625206,0.153352607587655,0.256647029783019,FALSE
"FNIP2",0.0554197394483551,3.84981285785174,2.04647672246974,0.153433526360949,0.256734046766084,FALSE
"AC097382.3",-0.0596051274563986,2.1333439251072,2.04646101992931,0.153435618163916,0.256734046766084,FALSE
"NPIPA5",0.135680789893623,0.00846868493194633,2.04561139818138,0.153489990357909,0.256799069264799,FALSE
"GABPAP",0.0755621583209032,2.27682928836781,2.04563956373384,0.153518232118378,0.25682036506869,FALSE
"ABCB6",-0.0644732595062794,1.27735712879994,2.04473767435853,0.153602906288935,0.256917591437476,FALSE
"SLC22A5",0.0453349345944916,3.87788512698557,2.04474205098908,0.153607388707227,0.256917591437476,FALSE
"NARF-IT1",0.0876458823357693,1.27723343952423,2.04449508703025,0.153627308258941,0.25692495082602,FALSE
"HAUS6",-0.0498177957377532,4.21954767724761,2.0430858708678,0.153773485155284,0.257143439065226,FALSE
"ZNF75D",-0.0353079848908239,4.73715870498997,2.04260227339525,0.153821943358481,0.2571737572109,FALSE
"BLOC1S3",0.0340589080472952,5.38394714550757,2.04259434708245,0.153822684621101,0.2571737572109,FALSE
"DUOX1",-0.0631898909507923,2.15710245374886,2.04244043895477,0.153839017927337,0.257175092576701,FALSE
"CNPY3",0.0537449082693453,8.21747839104193,2.04221188103997,0.15386108136757,0.257186005860271,FALSE
"HMGN2P6",0.0670625002587764,2.06333508153372,2.0419768997726,0.153885464377266,0.257200793817833,FALSE
"SLX4",-0.0478408288720017,4.2337979028298,2.04156685869038,0.153926112658421,0.257242761463775,FALSE
"CD2",-0.0538956523798474,7.69832352341784,2.04068125359834,0.154014982419049,0.257365300691163,FALSE
"ITPR1",-0.0507177430950682,5.25138395913577,2.04047299163244,0.154035972700198,0.25737439725997,FALSE
"TMPRSS6",-0.0916590054722769,0.318931805418733,2.03947322572888,0.154114362838008,0.257479390128492,FALSE
"AL158055.1",-0.102473696997085,0.197053025631977,2.03813350222577,0.1542465771185,0.257674276911883,FALSE
"AC019080.1",-0.0617924940447017,1.07674330729257,2.03769728095173,0.15430833756374,0.257751440658633,FALSE
"KBTBD6",-0.0648002879426137,3.49604284185017,2.03669086429529,0.154417580769657,0.257907894435197,FALSE
"KIFBP",-0.0309439482562644,3.64089118401883,2.03608944674989,0.154478180961453,0.257983081389777,FALSE
"PVT1",-0.0570140600399336,4.30931747642079,2.03574687554967,0.154512486466326,0.258001985465906,FALSE
"NPM1P6",0.0649964238634467,3.71048306589186,2.03566816562915,0.154520669640257,0.258001985465906,FALSE
"FBXL15",-0.0875363262665966,3.86588040749178,2.0348617400053,0.154602051209638,0.258111835193178,FALSE
"MRPL40",-0.0725744911963675,3.19885708740285,2.03439968650289,0.154649202364216,0.25816452003021,FALSE
"SARAF",0.0350599887038857,9.12111553021221,2.03378971976867,0.154710074196959,0.258240096625394,FALSE
"MIR3671",0.102491980359141,0.344050753735819,2.03268412913261,0.154800008265052,0.258364163406385,FALSE
"FN3KRP",-0.0455790939264613,4.87862430091656,2.03164853263268,0.154926833939552,0.258549771761016,FALSE
"AC022400.1",-0.0685105239503989,1.44552847136409,2.03110795144016,0.15497867440199,0.25861021618032,FALSE
"UBE2G1",0.0303643170483778,6.03925318101582,2.03042534842458,0.155050722649813,0.258678864252346,FALSE
"SENP6",0.0468567650929952,6.57333229686952,2.0302609520365,0.155067382632368,0.258678864252346,FALSE
"IKBKE",0.042684552668451,6.04722084315977,2.03018536506905,0.155075052910111,0.258678864252346,FALSE
"AC118344.4",-0.0857637436040845,2.06696386041408,2.03012019782497,0.155082315173937,0.258678864252346,FALSE
"EIF3G",-0.0351667935617999,7.61449148300663,2.02994045708594,0.155099875836768,0.258682091928037,FALSE
"CDK19",0.0546174515334205,5.62448981726228,2.02713903927713,0.155384288111941,0.259130340454638,FALSE
"SLC36A1",0.0894288211084468,5.89929828558327,2.02628081302065,0.155471524658743,0.25924970696268,FALSE
"SMIM7",-0.0309003927758285,4.65640452644245,2.02534404640583,0.155566899732675,0.259382619103075,FALSE
"UXS1",-0.0318000911365828,5.51225434692508,2.02500842561462,0.155600983342051,0.259413321170962,FALSE
"SLC25A51",0.0430707723680361,3.07236901073651,2.02468541717799,0.15563475149492,0.259443491189045,FALSE
"LINC02656",0.117752637117834,1.57119081418468,2.02443204999316,0.155657992923108,0.259449374277686,FALSE
"IGKV6-21",-0.220158609224118,1.55729842675781,2.02431467096213,0.155669624566612,0.259449374277686,FALSE
"AC092123.1",0.0805272133809538,0.757410371734512,2.02131235629826,0.155965010923303,0.259915518002343,FALSE
"AL670729.3",-0.091626742664113,1.5415284537858,2.01840551153642,0.156272669256249,0.260402017064641,FALSE
"KIF5A",0.0999842755414024,0.105765769383199,2.01652125672602,0.156440123346669,0.260654815016516,FALSE
"BTF3L4",0.0406992281882383,4.8880250087558,2.01652728534384,0.156467007190336,0.260673372651305,FALSE
"MRAS",0.0873776277689594,2.35801298101244,2.01491070973207,0.156633855884529,0.260925083937249,FALSE
"CRIP2",-0.138533876562295,3.31545896958143,2.0146194793018,0.156663195237972,0.260947700690676,FALSE
"C6orf163",-0.0952154286671761,1.13582596348998,2.01425468609849,0.156693471201874,0.260971872811571,FALSE
"SCAMP4",0.0449140901029998,5.5957693914836,2.01400426082204,0.156725643799847,0.260999198582281,FALSE
"FNBP1",0.0370918144451144,8.14533237558134,2.01378942104242,0.156747670133257,0.261009623723201,FALSE
"HNRNPCP4",0.0557713828515208,2.0635095708374,2.0135668982888,0.156771280169929,0.261022683617939,FALSE
"ERCC8",-0.0671530768886736,2.27066320730987,2.01337893891473,0.156790879265699,0.261029063379288,FALSE
"ATF2",0.0463237825642694,5.60173842888372,2.01058052084935,0.157077450264233,0.261469199402241,FALSE
"AC007390.2",-0.0844429319923913,0.854142154741032,2.01038391121904,0.157086841271803,0.261469199402241,FALSE
"MBD4",0.0330716279780106,6.33756993418059,2.00699514728942,0.157446818254501,0.262042030381348,FALSE
"AC008878.3",-0.091895218246614,1.38686892639337,2.00637831485967,0.157507060809812,0.262115942069405,FALSE
"AC083799.1",0.0798307699438446,3.79033359816433,2.00584751438044,0.157565619325568,0.262187036680549,FALSE
"LMNB2",-0.0510585738194242,4.88137709580035,2.00540502843373,0.157611014329706,0.262236215299326,FALSE
"PDE6G",-0.0802733730449091,1.67025455195593,2.00455775832128,0.157697442527735,0.262344132229537,FALSE
"LATS1",0.0422854265988262,5.21034782451223,2.00447025698786,0.157707568948859,0.262344132229537,FALSE
"DAB2",0.0779987008143592,3.54291639419233,2.00165608323628,0.157999220538187,0.262802883151782,FALSE
"AC007381.1",-0.107529855796264,1.02796285985018,2.00139722590436,0.158017606284089,0.262807059677827,FALSE
"YPEL3",0.0757301504463921,8.78560498087423,2.00097022825246,0.158069757519117,0.262867386813559,FALSE
"DDX46",-0.0297599799190402,6.2302446692866,2.00000913176173,0.158169402122641,0.262982138644265,FALSE
"RPSAP3",-0.102131745680625,1.32933177327017,1.99995944833663,0.158170531832132,0.262982138644265,FALSE
"ADH5",-0.0504774539512715,5.23364126192875,1.99907399572675,0.158266440810343,0.263115176502834,FALSE
"ARHGAP17",0.0414280018326876,6.32447186901722,1.9977825829399,0.15840049366228,0.263311594796571,FALSE
"MAP2K7",-0.0347642256859761,6.24250863348366,1.99526243381963,0.158662526026948,0.263720694616077,FALSE
"NOD1",0.0433528467104626,4.62313892074353,1.99508516817755,0.158681067697781,0.263725035210999,FALSE
"RPL30",-0.0827075141625042,8.86808755682357,1.9948310692857,0.158707414992823,0.26374234643708,FALSE
"ODC1-DT",-0.073962494828714,1.01306328351202,1.99189136848287,0.159005614295777,0.264211376559931,FALSE
"MT1F",-0.081982695280032,2.43047005119356,1.99162718941462,0.159042543485424,0.264246217121758,FALSE
"ARHGAP22",-0.115017260565257,1.32723708018396,1.99117816047518,0.159084174205782,0.264288861412617,FALSE
"LINC01002",0.137057323596159,7.02848606995958,1.99030432835386,0.15917948125212,0.264420661461854,FALSE
"TMEM39A",-0.028325273568516,4.74481786265881,1.98991256247009,0.159220492246594,0.264462250340359,FALSE
"PHF3",0.0429895864431552,6.42458044884079,1.98911317295245,0.159303969555991,0.264574359550504,FALSE
"GVINP1",0.0797118495259137,5.98799640329953,1.98815150897497,0.159404556626768,0.264714859560251,FALSE
"PRXL2C",0.0497395302928784,3.17924393019147,1.98732764234373,0.159491586517741,0.264790456321034,FALSE
"TM9SF4",0.0351915280537508,6.6263388644416,1.98729621736246,0.159494066114574,0.264790456321034,FALSE
"CD38",0.0963055559543358,5.56453917176747,1.98725821338597,0.159498062847076,0.264790456321034,FALSE
"PHEX",-0.106176079423719,0.574534431361353,1.98643784379991,0.159567525651512,0.264879212590071,FALSE
"SLC16A7",-0.0839132857031738,4.66883670904374,1.98627057562918,0.159601579753013,0.264903949551002,FALSE
"RBKS",-0.0660939291208825,0.709085576326819,1.98601807991536,0.159614430490561,0.264903949551002,FALSE
"MBLAC1",-0.0798583046570409,0.165094061712894,1.98516685940054,0.159691469045846,0.264973935456568,FALSE
"IGHM",-0.109707834857028,10.0607688978796,1.98532089220906,0.159701021122341,0.264973935456568,FALSE
"UBTD2",0.0405194837348473,3.3610481024649,1.98529288257689,0.159704616610428,0.264973935456568,FALSE
"CD151",0.082798953667408,5.39630101040269,1.9850598493792,0.159728425481413,0.26498688083423,FALSE
"KPNA3",0.0324579186863194,5.3319752848061,1.98413576405139,0.15982537293574,0.265121147189496,FALSE
"DUSP7",-0.0348104827632352,5.98751628259997,1.98268250971179,0.159977947686127,0.26534765293496,FALSE
"ORM2",0.0943917751851206,2.09957335972789,1.98176702052799,0.160075014130222,0.265482053589042,FALSE
"AC012467.2",-0.041810769154392,2.34540511275246,1.98161360176448,0.160091433609431,0.265482688911562,FALSE
"RBX1",-0.0842476216742005,4.88734709293704,1.98107459177314,0.160147029572971,0.265548284713596,FALSE
"GTF2IRD2",-0.0553730185795809,2.16461214235267,1.9806858956894,0.160188768866109,0.265590893197641,FALSE
"PPIAP22",-0.0611115919342067,7.10513992729269,1.97897879535084,0.16036758755824,0.265860746247413,FALSE
"LYPLA2P1",0.0490258391685673,2.66815152307545,1.97830341951308,0.16043998127127,0.265954129362759,FALSE
"AC124016.3",-0.0654529183777961,0.959500335310147,1.9779726694312,0.160464649798216,0.265968389808717,FALSE
"PSMC3IP",-0.0623283141559595,1.31704856800298,1.97663626757148,0.160610494175795,0.266183474930453,FALSE
"AC073861.1",-0.102185161590384,7.60424018341772,1.97545697046702,0.160739108361127,0.266369963855702,FALSE
"BTBD7",0.0349542748505773,4.89475790718603,1.9751793812773,0.160768495832654,0.266391997648843,FALSE
"GLDC",-0.208289034784367,1.11696144891347,1.97474188876958,0.16080802030399,0.266430822271073,FALSE
"EXOC4",0.0384894860330725,5.50116967605184,1.97424053583528,0.160867684751391,0.266503004208874,FALSE
"ZNF234",-0.0452420447090101,3.5560518438037,1.9733311025855,0.160964354512694,0.266636470778232,FALSE
"ACVR1C",-0.122344500127051,1.09824931156426,1.97200824326222,0.161097055340001,0.266829589910326,FALSE
"PRKCA",-0.0584547231199614,5.02805139964555,1.97177735220045,0.161128380235416,0.266854775389888,FALSE
"SNPH",-0.0659271304627238,4.19729936435579,1.96943235644244,0.161377143985086,0.267240033877473,FALSE
"SLC24A1",-0.0413048628541821,3.09144966983628,1.96807075167488,0.161522376679597,0.26743640831239,FALSE
"CDC14B",0.0612093894231165,3.04763939919075,1.96801792890344,0.16152803664848,0.26743640831239,FALSE
"AIFM3",0.104861689032219,2.60875811496674,1.96654187434578,0.161685245159694,0.267669923361873,FALSE
"COPS3",-0.0342499413156816,5.55025620657464,1.96597315289156,0.161744498301545,0.267741242813927,FALSE
"AC020895.2",0.147123083769287,-0.0032184381598842,1.96534563239378,0.161781316903639,0.267775415050964,FALSE
"DAPK2",-0.0900745954961266,6.24158357423007,1.96487870047549,0.161860968448336,0.267880469125483,FALSE
"DOCK6",0.138556673128769,0.972353356438063,1.96457355906132,0.161884899606235,0.267893249289806,FALSE
"DHRS4-AS1",-0.0505831744199234,3.6353047108737,1.96441460122536,0.161910841191293,0.267893249289806,FALSE
"PTGER2",-0.049404369869478,5.59997980780064,1.96435045753656,0.161917236629043,0.267893249289806,FALSE
"SNX6P1",0.0794822990630174,0.256904238190836,1.96283945268842,0.162054449212206,0.26809347523814,FALSE
"ZNF280C",-0.0558223711309917,2.13845407592996,1.96272766831893,0.162091037095296,0.268127210143148,FALSE
"CARS2",0.0575718807878655,7.23386069674786,1.9622264326636,0.162143642817514,0.268187431995598,FALSE
"FBXO46",-0.0381570948088867,5.25922391183471,1.9620490864131,0.162162600015603,0.268191992333498,FALSE
"AHI1",-0.0929225299465898,2.11781752092296,1.96056226798606,0.162322087661083,0.268428944284211,FALSE
"SLC10A3",0.0366142562674638,5.52676364322152,1.96000536637624,0.162380825282665,0.268499257146876,FALSE
"AC090948.1",-0.0799213338118185,1.84210329235223,1.95976399520901,0.162406475976968,0.268514851672696,FALSE
"RCN2",-0.071311995270843,4.64909158925216,1.95958560235596,0.162425766546655,0.268519928617923,FALSE
"AC078846.1",-0.0529794059835631,2.05696106538629,1.95863600494975,0.162527887001128,0.268661924044301,FALSE
"C9orf139",0.0709251145007219,5.30766123829131,1.95642173172344,0.162764324002088,0.269025896950336,FALSE
"AC007731.2",0.0588799324838026,1.97584767071756,1.95564070934488,0.162848505214029,0.269138165500474,FALSE
"IDH3G",0.0464198866916735,6.08653215952018,1.95440711193957,0.162980344463035,0.269329167756593,FALSE
"AC074085.2",-0.115624242855033,0.255279277558667,1.9538185742126,0.163020044153113,0.269367884115659,FALSE
"RN7SL4P",0.199434944669525,0.282250001962768,1.95339399560058,0.163065907920552,0.269416777008456,FALSE
"MTCH2",0.0340593208446094,5.12057765344709,1.95288421895358,0.163143906866914,0.269518748446438,FALSE
"TMEM91",0.0887569302655303,5.27853706897773,1.9526636620904,0.163167596262952,0.269530987440947,FALSE
"AC067838.1",-0.109496748025166,0.312968511385985,1.95227931100376,0.163186694389407,0.269535640588311,FALSE
"ANKRD28",0.0488262070701437,4.82189380852347,1.95180203382519,0.163260254005944,0.269630237935794,FALSE
"PIBF1",-0.0600258504554083,3.26089304155381,1.95122560593483,0.163322915375943,0.269682730684836,FALSE
"AC091185.1",-0.0733716090512301,0.929671076419881,1.95102072480047,0.163334769101878,0.269682730684836,FALSE
"HES6",-0.107190062656429,1.33799301067712,1.95101547999397,0.163340908521707,0.269682730684836,FALSE
"C16orf91",-0.050329892864455,2.76098518106139,1.95082772682403,0.163366133411354,0.269697480915932,FALSE
"MMP25",0.119710378724465,9.69528403609863,1.94939610553851,0.163519125391682,0.269919328360446,FALSE
"AC016586.1",-0.0777553565425062,0.151337548152235,1.94902481874278,0.16353312373635,0.269919328360446,FALSE
"POC1A",0.0793497213552938,1.58286042880767,1.94808422257471,0.163659001422282,0.270100166338936,FALSE
"FUOM",-0.071595356427715,2.72678731517148,1.94729895445313,0.163746381618734,0.270217438965125,FALSE
"CLIC2",0.0828005416171713,1.86259734734102,1.94699187457228,0.163778444551668,0.270223619323214,FALSE
"EIF6",0.0480815597748688,5.92886534881114,1.94695111537972,0.163782772352107,0.270223619323214,FALSE
"AC107959.2",0.160115057679358,0.233018511062478,1.94547243887254,0.163918025642489,0.270419020277762,FALSE
"GORASP2",0.0293379250585837,6.1397244141449,1.94555176030079,0.163933874207648,0.270419020277762,FALSE
"SCAF4",-0.0414917349955665,5.65807709718776,1.94442234693702,0.164055956876663,0.270592431544451,FALSE
"PSD",-0.0634213302076191,2.49823116110556,1.94427547169081,0.164073026136199,0.270592431544451,FALSE
"MED17",-0.0255142076126271,3.49739300526401,1.9441306181448,0.164088035051328,0.270592431544451,FALSE
"FAM185A",-0.0558615533986754,1.30099110722371,1.94193750736018,0.164320599542541,0.270948956715813,FALSE
"AC009404.1",0.0770051256000262,2.29158532164398,1.94182094950319,0.16433867161094,0.270951768600649,FALSE
"GABPB1",0.0293988044728285,4.45280506736808,1.94159503285115,0.164362120995319,0.270963444839426,FALSE
"TMEM204",-0.085231864750298,5.7671186245932,1.94123131107492,0.164401421304955,0.27099028587647,FALSE
"HOXC4",-0.0929294940202818,1.17339978253719,1.94108779442199,0.164411140522094,0.27099028587647,FALSE
"AC093227.1",-0.0778815816336341,0.0760814486825943,1.93989738005544,0.16451847824117,0.271113327476625,FALSE
"CMSS1",-0.0548887090192643,2.69151576934125,1.94016192083598,0.164518543511337,0.271113327476625,FALSE
"AL034397.1",-0.0603947993291985,1.0035715389329,1.93873571899979,0.164663956323922,0.271319352490646,FALSE
"TPMT",0.0538665001162531,3.85680801608437,1.93870026537437,0.164676342725824,0.271319352490646,FALSE
"SPECC1L",-0.0378224761107764,4.73228523545094,1.93816182438205,0.164734584131343,0.271388301352809,FALSE
"CDC42-AS1",-0.0530396066294092,1.79236433048556,1.93697647025403,0.164863000314275,0.271572832856002,FALSE
"FOXN3",0.0408534818112167,6.55483355842175,1.93615205056756,0.164953021020334,0.271694086458226,FALSE
"CCNF",-0.0747892282408967,2.8538232719712,1.93553420725099,0.165021331815553,0.271779561102913,FALSE
"EMC9",0.0472262032202927,3.45156284033341,1.93524887682007,0.16505190544906,0.27180287423746,FALSE
"SBNO1-AS1",-0.0905896074016552,0.0858816638357758,1.93479318623814,0.165073736485893,0.271811787102045,FALSE
"NABP2",-0.0490939551669944,3.80665304387832,1.93483856326299,0.165096367518309,0.271821099069614,FALSE
"LINC02035",0.0587174024048634,5.19676178422278,1.93468998460792,0.165112230277501,0.271821099069614,FALSE
"NAALAD2",-0.0830546584320161,0.915136263427987,1.93431115771357,0.165143761513271,0.271841926113015,FALSE
"SERBP1",0.0267136245458971,6.97975150884865,1.93427208531417,0.16515772231016,0.271841926113015,FALSE
"UQCRH",-0.0874974799637569,4.0558075523934,1.93350514972257,0.165241564567205,0.271952888101211,FALSE
"PAPOLG",0.0317834987064949,5.31011944389467,1.93297777903553,0.165298856249456,0.272020135706735,FALSE
"MSMO1",-0.0444017709532165,4.09542309415616,1.93270551219423,0.165328757977108,0.272042300796245,FALSE
"STK17A",-0.0308231494417081,6.90533813586784,1.93152089475079,0.165457818401879,0.272203609201321,FALSE
