"gene","logFC","logCPM","F","PValue","FDR","sig"
"LMO2",0.335127196315447,6.06997529880418,37.5984130430632,1.97056065225163e-09,1.21655765041477e-07,FALSE
"ASXL1",-0.137242997891647,6.37285786848349,37.5800040419467,1.987735514051e-09,1.22213148286037e-07,FALSE
"ADM",0.616312403449591,6.11733375502421,37.5310331810984,2.03416047404888e-09,1.24557042578291e-07,FALSE
"CTSC",0.204540858804341,7.61186811430547,37.409020028301,2.15463028602263e-09,1.31397412808583e-07,FALSE
"CXCR2P1",0.508968897696844,4.78321826140019,37.3674099234736,2.19733799638595e-09,1.33459370938389e-07,FALSE
"IL15RA",0.27898153893573,3.92161687580634,37.3252505921034,2.24149505488487e-09,1.35245102370245e-07,FALSE
"MMP14",0.44872809575505,1.49297224897168,37.3230013732881,2.24476939675984e-09,1.35245102370245e-07,FALSE
"IL1RN",0.615262020781477,7.59373246438252,37.2478585322367,2.32482731932288e-09,1.39508237777928e-07,FALSE
"GIMAP4",0.196083882050062,8.52866030910332,37.1398128191273,2.44644141472679e-09,1.46221171728013e-07,FALSE
"PLAC8",0.358331063386822,6.89788701818062,37.0602578999459,2.54006010645349e-09,1.51214213162759e-07,FALSE
"S100A12",0.732309355314474,6.5893639014672,37.0188488912104,2.59020710994287e-09,1.53590067444122e-07,FALSE
"LYZ",0.374605843843187,11.1490667361048,37.0030902590635,2.60955136392176e-09,1.54127911659663e-07,FALSE
"CEACAM1",0.56549258753682,5.22677769178327,36.9671268903581,2.65424577335989e-09,1.56152921929197e-07,FALSE
"IFI30",0.372024125476735,2.57682945013451,36.9321676171212,2.69867801399068e-09,1.58146748304251e-07,FALSE
"LTA4H",0.313950733176684,8.08075859332147,36.8560427793831,2.79721364660008e-09,1.63283265082857e-07,FALSE
"DESI1",0.181133366297006,5.97927410513085,36.8057251151822,2.8645000377265e-09,1.66562905294469e-07,FALSE
"MIR4477B",0.617112735975556,0.873675409296311,36.759885383748,2.93026471209974e-09,1.69729078034441e-07,FALSE
"CLEC2B",0.528574276057996,4.35094784494147,36.7340129720334,2.96323079195292e-09,1.70978416695684e-07,FALSE
"RAB33B-AS1",0.390519041064581,1.3565022915381,36.6044546211434,3.15182315881325e-09,1.81163413902362e-07,FALSE
"MRPL44",0.194145648702753,4.75455306940879,36.5847667327575,3.17978789724075e-09,1.82073198604602e-07,FALSE
"DHX58",0.519310359664188,5.62934703756261,36.5553386683585,3.22433008408696e-09,1.83921672705219e-07,FALSE
"RAB24",0.362173217586633,5.85157650606647,36.536026326387,3.25390385651562e-09,1.84905551725179e-07,FALSE
"IGFBP2",1.34059806777427,1.11629699952005,36.4988017166187,3.31495106831894e-09,1.87663758214795e-07,TRUE
"EMC7",0.173149751061992,5.31483583726363,36.2159943030081,3.78569814523098e-09,2.13507682611862e-07,FALSE
"CTSL",0.462145250668044,3.65718143780741,36.1755901872235,3.85886107505036e-09,2.16818853362942e-07,FALSE
"MGST1",0.344184505493352,3.48319267286713,36.1467746830901,3.91188026330906e-09,2.18977715336427e-07,FALSE
"LGALS9",0.430267732068447,7.95237974852143,36.0949222394375,4.0089618091346e-09,2.23577862678949e-07,FALSE
"HBD",1.04761084020907,1.72489222566668,36.0769588477142,4.04457204072767e-09,2.24728406499987e-07,TRUE
"RNF135",0.277875602429715,5.33032536811409,36.0341044732833,4.12606723587263e-09,2.28410555987311e-07,FALSE
"BRI3",0.352609080178715,7.37283303206213,35.9575457810709,4.27838340205644e-09,2.35971719844304e-07,FALSE
"GK3P",0.510273117394088,1.73461969242119,35.8942829428789,4.40971230830344e-09,2.42324190656294e-07,FALSE
"PARP10",0.362948882229323,7.99961563142054,35.834748200425,4.53460021355005e-09,2.48277636509773e-07,FALSE
"FAM151B",0.408059756900219,0.114599136305617,35.8216235652413,4.5766272489023e-09,2.49667498138299e-07,FALSE
"IFIH1",0.529916744050749,5.51830645623051,35.7568610913479,4.70505813535071e-09,2.55743775893229e-07,FALSE
"LYSMD1",0.402919294210165,2.79384019965705,35.6701407285075,4.90278381188637e-09,2.6552910738599e-07,FALSE
"MX1",0.872954414243277,8.51429018963861,35.6462218089159,4.95833375346888e-09,2.67571665358058e-07,FALSE
"PLA2G4A",0.358703247101416,1.98639693221535,35.62112882108,5.01857973304549e-09,2.69852090161822e-07,FALSE
"DDX60",0.589125718846479,5.2103051741048,35.5919442295472,5.0875607231551e-09,2.71571740479086e-07,FALSE
"GLRX",0.348236389966358,6.06653288656986,35.5863748467016,5.10100846944569e-09,2.71571740479086e-07,FALSE
"EPB41L3",0.398610928520259,4.5480632436995,35.5847835441871,5.10486807193056e-09,2.71571740479086e-07,FALSE
"USF1",0.234701825345065,7.36282872193007,35.5477760154034,5.19521029877621e-09,2.75401218735833e-07,FALSE
"TLR5",0.497494855041492,5.06135984868632,35.3604041017277,5.67798338080533e-09,2.99933474221273e-07,FALSE
"MTMR11",0.28393885150769,4.50008547364201,35.268444024999,5.93119308091238e-09,3.12209679297711e-07,FALSE
"EGR2",0.650028443753713,0.136187011426765,35.1663638361292,6.24411147671768e-09,3.27484713647034e-07,FALSE
"KLHDC8B",0.465087723052386,4.44569970019427,35.1530562650084,6.26503884926669e-09,3.27484713647034e-07,FALSE
"TMEM268",0.248752200733848,5.06176277169816,35.0355912922293,6.62430624391247e-09,3.45061952330468e-07,FALSE
"IFI44",0.941219684951777,5.47846834024885,34.8782860005656,7.13813131908488e-09,3.7054064376786e-07,FALSE
"GCH1",0.366531817925546,5.41180874486516,34.8600971515074,7.20007328909691e-09,3.72467239596662e-07,FALSE
"SLC7A7",0.287471258365458,7.60571695557852,34.8311514877871,7.29976211804017e-09,3.763265680235e-07,FALSE
"SAP30",0.261020021264238,2.22044191643002,34.7837393717136,7.46702294882611e-09,3.83631089994142e-07,FALSE
"C19orf38",0.360656576725917,7.03917339869156,34.7451496300867,7.60422938188379e-09,3.89346925552971e-07,FALSE
"NETO2",0.267466517624618,2.4780002175396,34.7037668187194,7.7559566318419e-09,3.95764834662898e-07,FALSE
"HCCS",0.130228125559325,4.14324643643765,34.6496236946927,7.95746074897088e-09,4.04670597139191e-07,FALSE
"SP110",0.329197085197705,7.31245299807246,34.5304131105778,8.421419543276e-09,4.26818026987252e-07,FALSE
"KPTN",0.342444322222226,3.20395832040134,34.5149762065576,8.48384767884189e-09,4.28534285784465e-07,FALSE
"EIF2AK2",0.544384715834524,6.43892608852786,34.50445571518,8.52600978288313e-09,4.29218787794674e-07,FALSE
"HPSE",0.389190560873805,5.66783550996826,34.3177353459048,9.31789068301004e-09,4.67515036877982e-07,FALSE
"PSMB10",0.289768903638153,7.02281235032627,34.3105737184942,9.34969273027955e-09,4.67546967798846e-07,FALSE
"ZNF860",-0.632927200876696,0.414526157444632,34.234487208576,9.71316776364764e-09,4.84109444485853e-07,FALSE
"HERC5",0.845018150664657,6.17508839468223,34.2027552381702,9.84192215081158e-09,4.88902371213494e-07,FALSE
"FCN1",0.367919096572847,10.3539483325113,34.1333432651258,1.01725240913247e-08,5.03657446924266e-07,FALSE
"PSME2P6",0.39108353791402,1.16305370683969,34.0576951988403,1.05514286257472e-08,5.19406513008685e-07,FALSE
"DCUN1D3",0.179287357615561,3.19996918394358,34.0549461401803,1.05598577834721e-08,5.19406513008685e-07,FALSE
"RBCK1",0.30564881555039,8.10484896342844,33.9781783032258,1.09525427887319e-08,5.36960937635805e-07,FALSE
"XRN1",0.392383785763241,5.82328399039794,33.9621725018372,1.1036355386192e-08,5.39307503269224e-07,FALSE
"CCDC71L",0.385046245441507,5.03015898113512,33.8991657073816,1.13726000162827e-08,5.53934238455431e-07,FALSE
"RIGI",0.540160859482249,6.34756982643661,33.8201582635027,1.18088209122085e-08,5.73320166100169e-07,FALSE
"PSENEN",0.3451680857539,5.63549824469863,33.7544949856083,1.21841604463732e-08,5.8963475811771e-07,FALSE
"LBH",-0.212480225905822,8.3199553069512,33.7408748317249,1.22635020816209e-08,5.91566103628541e-07,FALSE
"CETP",0.371442085769367,2.26759392694217,33.6715268945698,1.26770730589085e-08,6.09555929582518e-07,FALSE
"HCAR3",0.543256487751619,5.41339576704254,33.6477976173168,1.2819828659865e-08,6.14450701454618e-07,FALSE
"TYROBP",0.390205121760763,9.91195003537925,33.6386834601319,1.28756458890022e-08,6.15160635754176e-07,FALSE
"KIAA0930",0.282465371288018,7.65161189699887,33.6262905593766,1.29519423076016e-08,6.16841392059174e-07,FALSE
"POLR3E",-0.148676652602748,4.96623267222586,33.5530895744848,1.34119794850761e-08,6.36653582602662e-07,FALSE
"NRP1",0.498916928291592,0.599772725758243,33.5409695105371,1.35069880786365e-08,6.36653582602662e-07,FALSE
"FOS",0.516415811054788,6.92905481080264,33.5378802964056,1.35095970577757e-08,6.36653582602662e-07,FALSE
"TMEM140",0.445554700713042,7.66986133121449,33.5335233860528,1.3537694497417e-08,6.36653582602662e-07,FALSE
"IFI44L",1.070942052437,6.16248268961265,33.4875314205029,1.38379105645291e-08,6.4873854465333e-07,TRUE
"CD209",0.413421393592596,0.693624398976598,33.4545243188415,1.4072771184168e-08,6.57693810918654e-07,FALSE
"ITFG1",0.153561122711573,4.74150456478376,33.4422151924022,1.41402811055917e-08,6.58796574987848e-07,FALSE
"TMEM106A",0.226260046350964,3.6032617403812,33.4121669108696,1.43446799861792e-08,6.6625043081319e-07,FALSE
"ERI1",0.247145136024067,3.64580992487294,33.4024091508846,1.44115843049643e-08,6.67291937478625e-07,FALSE
"ID3",-0.326510232748311,4.72486526197167,33.3225029972846,1.49713879666582e-08,6.91075899373573e-07,FALSE
"IFIT2",0.765845095106701,8.07162084544201,33.3160714691487,1.50173805623107e-08,6.91075899373573e-07,FALSE
"ISG20",0.329898011750582,7.72978538815328,33.2920472670015,1.51905342084501e-08,6.95005757457073e-07,FALSE
"SOCS3",0.555404831846884,6.54940589755123,33.2913717068003,1.51954331719717e-08,6.95005757457073e-07,FALSE
"PLEKHO1",0.264706288163164,8.2033922371501,33.2268220775146,1.56708414017329e-08,7.14571315224306e-07,FALSE
"TOR1A",0.164595364667586,5.72036394477206,33.1015886653975,1.66363069385392e-08,7.56296596036258e-07,FALSE
"AIF1",0.4818369162935,7.26917044891408,33.0923425407408,1.67099137327553e-08,7.57347812141373e-07,FALSE
"TDRD7",0.338801282280291,4.93643171930962,33.0403418823227,1.71300646900313e-08,7.74051899035694e-07,FALSE
"RSAD2",1.18896036242805,6.82372112132018,32.9402741352844,1.79686810122723e-08,8.09507965603929e-07,TRUE
"ZNF438",0.426740219258372,4.78738822553051,32.931200695265,1.80467560094844e-08,8.10591118725403e-07,FALSE
"CATSPER1",0.364890791756455,2.44338569065059,32.742566036152,1.97507379441825e-08,8.80230648376005e-07,FALSE
"PLAUR",0.405835060656634,6.80914105617485,32.7422376369327,1.97521410493195e-08,8.80230648376005e-07,FALSE
"MCTP1",0.354231899197817,4.3601446385314,32.7400134246735,1.97732121385624e-08,8.80230648376005e-07,FALSE
"RERE-AS1",0.377750665621623,2.82070707033766,32.6632471733096,2.0513454202328e-08,9.10481774980252e-07,FALSE
"MOB1A",0.200455009341667,7.88926239633877,32.6487600127675,2.06548349578896e-08,9.14052607782479e-07,FALSE
"P2RY6",0.482010069055164,1.74364835379245,32.5936304313903,2.1211303643451e-08,9.3591758017368e-07,FALSE
"TLR2",0.373444862983271,8.01589010392488,32.5829344911123,2.13153017704543e-08,9.37748261467316e-07,FALSE
"IRF9",0.288300359975844,5.93565818592627,32.56312466939,2.15181987975377e-08,9.43906486434681e-07,FALSE
"DNAJC1",0.224766447272965,4.1030098207431,32.4875891045304,2.23099462091067e-08,9.75783711454863e-07,FALSE
"SIL1",0.29045250071373,4.23360757748246,32.4803346297458,2.23874773213477e-08,9.76328298764123e-07,FALSE
"STX12",0.18290989623114,5.13183275433804,32.3951760136902,2.33183386501916e-08,1.0114658334418e-06,FALSE
"C4orf3",0.314175684411473,6.54281818012387,32.3943062781209,2.33280348200815e-08,1.0114658334418e-06,FALSE
"WDFY1",0.387018028034624,4.86266851606304,32.3571138276049,2.37469455029059e-08,1.02666189174235e-06,FALSE
"SH3GLB1",0.27136742826905,7.09359911780925,32.3399220994094,2.39430959670174e-08,1.03216760257815e-06,FALSE
"LINC01232",0.276893289742763,2.87169752464422,32.3242934054822,2.41241398538253e-08,1.036992395665e-06,FALSE
"TRIM5",0.329248706033375,5.08448956300776,32.2016471358751,2.55814551347392e-08,1.09649425694673e-06,FALSE
"HLA-E",0.253616420627895,12.4577889239795,32.1633652151903,2.60546474759467e-08,1.11359493286083e-06,FALSE
"CD300A",0.302275828412369,8.2330121968754,32.1543252242804,2.61676713789403e-08,1.11524831257631e-06,FALSE
"SPPL2A",0.225537994596855,5.30458638075076,32.1318627837879,2.64506618814253e-08,1.12411566443383e-06,FALSE
"HLA-A",0.272255047760196,11.8719673105402,32.1208778959959,2.6590157822147e-08,1.1268518295137e-06,FALSE
"CD44",0.193058789693609,9.1278485340339,32.1040661115686,2.68050996599878e-08,1.13276085943419e-06,FALSE
"CDC42",0.154102371036017,8.19186026646586,32.0661671653267,2.72960804672206e-08,1.15026909879001e-06,FALSE
"DNAJA3",-0.122478264285091,5.30657701984043,31.9912502770186,2.82934284132009e-08,1.18895801976146e-06,FALSE
"LEPROT",0.23358450763678,5.73048667272662,31.9293655580771,2.91448730661757e-08,1.22131671994069e-06,FALSE
"CTSZ",0.264217277718203,8.59481942697576,31.8419047673767,3.03923714947214e-08,1.27004556313039e-06,FALSE
"DRAP1",0.319837860272367,6.93451349385669,31.8236671941804,3.06592022344119e-08,1.27763708866846e-06,FALSE
"HEXB",0.175839549762023,6.34857335107254,31.7503649963274,3.17556653065354e-08,1.31966340977464e-06,FALSE
"OAS2",0.60492960607389,7.84579449649203,31.6722728623351,3.29672287636745e-08,1.36622753014543e-06,FALSE
"NAPA",0.328755079972516,7.34203947274346,31.5087590016425,3.56569093272441e-08,1.47362246205872e-06,FALSE
"GNB4",0.410589919059234,4.27070823797354,31.4896829297062,3.59848693787586e-08,1.48309068796741e-06,FALSE
"SERPINB1",0.306990567164856,7.96238052661148,31.4560968574217,3.6569350097743e-08,1.50305038401737e-06,FALSE
"ETV6",0.246406913892214,6.73561527504853,31.420430920091,3.72006219681436e-08,1.52481893651937e-06,FALSE
"C5",0.267463417808044,1.57779467580988,31.3267282365389,3.89217894197616e-08,1.59102093971461e-06,FALSE
"SLC26A8",0.67704099811732,3.28060160281827,31.3131149729158,3.9168360510056e-08,1.59674930535832e-06,FALSE
"SLC25A42",-0.191208359501861,5.2806740228293,31.3031173507757,3.93554350298662e-08,1.60002774069933e-06,FALSE
"BICDL1",-0.220839162621864,5.27562724156593,31.2599022036682,4.01804924082925e-08,1.62915607326812e-06,FALSE
"KIAA1958",0.423018107810064,2.22296048685612,31.2508337057433,4.03601294358629e-08,1.6320287379968e-06,FALSE
"TP53I3",0.278842524669443,2.94816499867114,31.1733065764108,4.1888489071806e-08,1.68927718563235e-06,FALSE
"RPAP3-DT",0.344840547516473,1.53129323352548,31.1431063048103,4.25101320774318e-08,1.70975067406335e-06,FALSE
"POMP",0.330786854799169,5.07452794621537,31.1271297400439,4.28258895057297e-08,1.71784490471914e-06,FALSE
"RNF114",0.122955648519055,6.57601545936801,31.1088825513142,4.32028784019341e-08,1.72834555142884e-06,FALSE
"PRRG4",0.529711439709253,4.82747924551203,31.0075972805383,4.53571688124775e-08,1.8097027833106e-06,FALSE
"RNF213",0.332684617467462,9.42098101595443,30.9856982186411,4.58369293502079e-08,1.82399367138413e-06,FALSE
"IL17RC",0.295952737269095,2.58524947305944,30.9731469069117,4.61172525905411e-08,1.83029371260132e-06,FALSE
"ATOX1",0.253456042009685,4.59915739943091,30.9253355965148,4.71861588510322e-08,1.86339337099396e-06,FALSE
"SFRP5",-0.747776693827888,1.38544998833304,30.9255641943428,4.7199672108899e-08,1.86339337099396e-06,FALSE
"KCTD7",-0.189997778737685,5.62967134127837,30.8902252323134,4.79891536703799e-08,1.8895886702442e-06,FALSE
"FAM114A1",0.320212195999646,1.02694440878109,30.8752239583847,4.83635252039758e-08,1.89934451599488e-06,FALSE
"TLR7",0.328899091750942,4.06657304135537,30.7497087802471,5.13434436081498e-08,2.01110793997249e-06,FALSE
"MILR1",0.344612200065936,3.84823434336843,30.6522079914436,5.38086994522574e-08,2.10218257599678e-06,FALSE
"GM2A",0.320719071374176,6.2869131991055,30.596079880252,5.52808863853206e-08,2.15408794169501e-06,FALSE
"C17orf100",-0.262464565677993,1.65594598892468,30.5630423105917,5.61788606355568e-08,2.18340742812079e-06,FALSE
"IFIT5",0.5289293260973,5.32745769130674,30.5394787469486,5.68070989970595e-08,2.20211911926069e-06,FALSE
"FUT2",-0.341443901803935,-0.219468549550202,30.5212987144061,5.75217945340823e-08,2.22407722061934e-06,FALSE
"PANK2",0.193416175274538,5.64439887702857,30.4581807259278,5.90737301789755e-08,2.2782110543573e-06,FALSE
"ING5",-0.13455204357602,5.14002832102874,30.4525733368326,5.92333959705546e-08,2.278511298334e-06,FALSE
"STOM",0.29931592806271,6.85060750368494,30.2691989223409,6.47007614606168e-08,2.48245734893139e-06,FALSE
"CD59",0.332599886525591,5.80240292721236,30.241431839422,6.55718376951269e-08,2.50946099260789e-06,FALSE
"GBGT1",0.342035188668887,4.68814173130677,30.2107914278073,6.65468113119733e-08,2.54029329084535e-06,FALSE
"NT5C3AP1",0.360181747214892,1.8849647671589,30.1709292050077,6.78473886141534e-08,2.58171934480553e-06,FALSE
"BTN3A1",0.198854148127154,8.49218692322068,30.1666718442664,6.79762125848676e-08,2.58171934480553e-06,FALSE
"MICB",0.235213769540141,5.25451660748677,30.1070216378518,6.99581756092921e-08,2.65028421841061e-06,FALSE
"DERL2",0.16155162587866,5.34448092024546,30.0673543088546,7.1308258790489e-08,2.69462594049097e-06,FALSE
"TGM2",0.620991689343738,3.43740559371825,30.0419694985901,7.21878619150322e-08,2.72101081519928e-06,FALSE
"HTATIP2",0.240080935514337,5.45545445666702,29.957972901713,7.51685087644295e-08,2.82626057264153e-06,FALSE
"ARF4",0.150332463374199,6.03924985098772,29.8718102493631,7.83569065395753e-08,2.93877577976677e-06,FALSE
"SP140",0.2643282724487,5.71027933777541,29.8450297677513,7.93753796164461e-08,2.96954973816939e-06,FALSE
"RNF181",0.278429846584385,5.58284039887525,29.8385498968345,7.96238090338907e-08,2.97143378887171e-06,FALSE
"LAMP3",0.840687864658771,2.34786093063476,29.8186700410446,8.0398380688522e-08,2.99289455853401e-06,FALSE
"TPMT",0.234519142142154,3.54708634421174,29.7915242636197,8.14517105372327e-08,3.02460039970189e-06,FALSE
"HAUS5",-0.170978087099734,4.33269809203667,29.7698003883608,8.23084351228204e-08,3.04886702151247e-06,FALSE
"FGL2",0.38964126545598,8.44664322989827,29.7225094066323,8.42074630384067e-08,3.10022850928503e-06,FALSE
"MTHFD2",0.331954809479121,4.05179574098644,29.7208032170484,8.42772198258392e-08,3.10022850928503e-06,FALSE
"MPRIP",-0.192422134485232,6.85258614105334,29.7198646891939,8.4314973456092e-08,3.10022850928503e-06,FALSE
"SLC6A12",0.602991836127252,2.26715641515436,29.7147607540506,8.45309411760474e-08,3.10057012108328e-06,FALSE
"FUCA2",0.207516184525427,4.54696272291074,29.6673215683514,8.6479844268014e-08,3.16431859441158e-06,FALSE
"NBN",0.320135093267754,5.42349990293784,29.63373431383,8.78927355531736e-08,3.20114498699271e-06,FALSE
"APOBEC3A",0.431075135626094,7.61257463290238,29.6332545982847,8.79130605679908e-08,3.20114498699271e-06,FALSE
"FANCA",0.320035992180924,3.88087522875268,29.5501500524155,9.15114697920715e-08,3.32410428528004e-06,FALSE
"STX11",0.388952874952176,6.95432133265781,29.5030582496099,9.36148462901744e-08,3.39229450252463e-06,FALSE
"SMIM27",0.282784967508369,3.13255785612572,29.4970777663363,9.38889725557218e-08,3.39402979826732e-06,FALSE
"CCDC149",0.310379679885437,3.43687137575649,29.4858300613688,9.4398797205989e-08,3.39788087355912e-06,FALSE
"FFAR2",0.50237159298896,8.63766890311073,29.4846941383131,9.44484951522566e-08,3.39788087355912e-06,FALSE
"ALDH1A1",0.367593276543186,4.68717154153667,29.348204227142,1.00883420650168e-07,3.62070114017659e-06,FALSE
