"gene","logFC_79362","logCPM_79362","F_79362","PValue_79362","FDR_79362","sig_79362","logFC_94438","logCPM_94438","F_94438","PValue_94438","FDR_94438","sig_94438","sig_status"
"SLC5A9",-0.18380710017461,0.997601887257869,4.08129656200592,0.0440989526628209,0.0977320162427041,FALSE,0.129266955201205,1.00281780550046,2.27701370757875,0.132039854321875,0.24938460210711,FALSE,"Neither"
"KBTBD4",0.0572153017364129,3.3864797036664,4.08118223988417,0.044109963265998,0.0977433331372769,FALSE,-0.00231465071603919,3.27874894198676,0.0103064415720205,0.919184505868304,0.953110724152357,FALSE,"Neither"
"MLX",0.0477639774972188,6.3326594558754,4.08028652254208,0.0441325346665401,0.0977669196228794,FALSE,0.0916194871284058,6.36226421122098,15.180243479478,0.000113298512534029,0.00115941629265723,FALSE,"Neither"
"MBTPS1",-0.0325029884482674,6.91590097147228,4.08021922863944,0.044134267115424,0.0977669196228794,FALSE,-0.0713489309615859,6.61473537852192,11.1592553400769,0.000909108297564549,0.00570885001258408,FALSE,"Neither"
"ZNF683",-0.202329489460833,4.96782280202835,4.08006397831508,0.0441383242078768,0.0977669196228794,FALSE,-0.0510286907655453,5.13391506533095,0.197780270801845,0.656742366412567,0.770203954105795,FALSE,"Neither"
"LGALSL",0.157209098319946,3.83820854465735,4.07975406841396,0.0441465645651003,0.0977720904849814,FALSE,0.0999405869054081,3.37275029403649,1.6994879338269,0.19305268892819,0.328662782489868,FALSE,"Neither"
"LGALS3",0.112300920373874,6.5094474171105,4.07821553167546,0.0441860199445216,0.0978440464699078,FALSE,0.311651749418592,7.27545846949405,12.3972696625375,0.000475926768028096,0.00351543740716765,FALSE,"Neither"
"DNAJC15",0.10597719727287,4.48726267067205,4.07781647963522,0.0441964394759276,0.0978440464699078,FALSE,0.0736689877210372,4.03548885798765,1.31509249309065,0.252112581307771,0.398772624970624,FALSE,"Neither"
"OCM",-0.144160797753505,0.237185805662752,4.0770007073666,0.044196785231167,0.0978440464699078,FALSE,-0.0762158205883117,0.129212053696308,1.05384930093418,0.305201841287218,0.457680730007082,FALSE,"Neither"
"TMX2P1",0.0596720042002875,3.35147470197142,4.07671316768026,0.0442254315431544,0.0978943734719776,FALSE,-0.0179674779288291,3.17867029051881,0.655452180872687,0.418618023549714,0.567443932016572,FALSE,"Neither"
"SLC38A6",-0.0690301637008312,2.48016050272464,4.07604495516029,0.0442431843920165,0.097920577220566,FALSE,0.118684024282538,2.14847264930349,7.59189640335771,0.00611232283665508,0.0249041464409287,FALSE,"Neither"
"ITPKB",-0.052062122827765,7.54884855049607,4.07384623320008,0.0442990856138623,0.0980180917318216,FALSE,-0.125854848484531,7.63820981575473,18.2297024558596,2.41153332059759e-05,0.000338743659883943,FALSE,"Neither"
"CACNA1C",-0.111403108950544,0.720765763475588,4.07269303069042,0.0443174640754412,0.098045652514891,FALSE,-0.180619764728754,0.338637258005473,9.48704922839593,0.00220245446177007,0.0113817505461504,FALSE,"Neither"
"TOMM5",-0.108623571207745,1.81173331192193,4.07260552817773,0.0443309907912327,0.0980470410643311,FALSE,-0.0617137354546278,1.45458126660367,1.00123780334425,0.31757438296681,0.470775779967201,FALSE,"Neither"
"NUDT22",-0.0610166378371942,4.93381755159543,4.0724297522557,0.0443358592212373,0.0980470410643311,FALSE,0.0701955631627652,5.33088537950104,3.03331174926095,0.0822866596031335,0.176100494631414,FALSE,"Neither"
"PTPN13",-0.148143418788027,2.19775512172133,4.06974868041732,0.0444061734202052,0.0981765210920271,FALSE,-0.137606949979589,1.7403974036799,3.09326053442389,0.0793288419858892,0.171063861933637,FALSE,"Neither"
"STK11IP",-0.0550396191566298,5.75354773858336,4.06971585595043,0.0444062694012141,0.0981765210920271,FALSE,0.0230193894839937,5.75222041066217,0.418753173150028,0.517905228058766,0.656772124373424,FALSE,"Neither"
"SLC4A10",-0.220953142911052,3.34947919031588,4.06565082005098,0.0445125697846114,0.0983852593837438,FALSE,0.0688390254581726,1.84140829706927,0.277712290415985,0.598476510259601,0.725229774387281,FALSE,"Neither"
"FMNL1",0.0984285079020017,9.59742608700828,4.06534448756962,0.0445199724673868,0.0983884854088358,FALSE,0.131259118026325,9.74161597347034,4.66875255455582,0.0312679798316158,0.0856614743305149,FALSE,"Neither"
"H2BC18",0.203423164870159,2.6925474088106,4.06321691206417,0.0445765112082986,0.0985002860455664,FALSE,0.336206760815415,1.77492770104363,10.8488548100514,0.00107034760105514,0.00646850307066864,FALSE,"Neither"
"PNISR",-0.0695921558567525,7.78133484563581,4.06208680721499,0.0446049225483179,0.098549912289791,FALSE,-0.0555857978706673,6.65494559447171,0.802908111923068,0.370726792070934,0.522171001281396,FALSE,"Neither"
"IGKV1D-33",-0.280781762018007,2.72670767329207,4.06160046781645,0.0446185463465101,0.0985542643057145,FALSE,0.147586568802037,2.69479658941055,1.46099705247532,0.227436036386418,0.370506615036273,FALSE,"Neither"
"ZNF34",-0.0634705040207655,2.21518847291378,4.06158799706895,0.0446187986089598,0.0985542643057145,FALSE,-0.0237282503715604,2.311978975434,0.49840858574883,0.480582687364948,0.62421657799558,FALSE,"Neither"
"BIN1",-0.0813822449515886,7.21826128783574,4.05964706873662,0.0446686552364805,0.0986512256456689,FALSE,-0.0790387874147617,7.57904249588778,3.88052468453685,0.0494907970206812,0.120217120612736,FALSE,"Neither"
"UQCC3",-0.0833068596014534,2.81776492065946,4.05881531177503,0.0446913541895044,0.0986881910907357,FALSE,0.041475721746318,2.99098941682904,0.808044043822538,0.369202423740589,0.520561537683864,FALSE,"Neither"
"FAM221A",-0.101226463240628,1.66527186989658,4.05718440946992,0.0447321120707199,0.0987489366245917,FALSE,-0.0501221447819515,0.759539556845999,0.77000572234687,0.380706159960264,0.531486489086533,FALSE,"Neither"
"EIF2B1",-0.0334770013153142,5.82416868778153,4.05716326096823,0.0447336493456776,0.0987489366245917,FALSE,0.0175393886222121,5.71539648382729,1.31593525658941,0.251960895279488,0.398599319939141,FALSE,"Neither"
"RANGAP1",-0.0695101713627356,6.50630181616634,4.05619233998664,0.0447590689819563,0.0987718457739652,FALSE,0.000949166881325348,6.68404505520364,0.000527433463309324,0.98168811416573,0.98901731382552,FALSE,"Neither"
"ZSWIM9",-0.0779617331422513,2.48420681718307,4.04983848195859,0.044926888627147,0.0991157570925399,FALSE,-0.0393145076850975,2.62615720453265,0.642270458017514,0.423332620472066,0.571889776886262,FALSE,"Neither"
"UBASH3A",-0.0801545625568616,5.44515847058413,4.04798200695191,0.044974729916171,0.0992080817804413,FALSE,-0.174012757566921,5.62853663393002,18.7760663245767,1.83212274421048e-05,0.000271327792780312,FALSE,"Neither"
"LINGO3",0.133979355906828,3.62124857539979,4.04518970255924,0.0450486965935999,0.0993447678309639,FALSE,0.0181572534122748,4.19430016771013,0.121728746820039,0.727337857811454,0.823386850504635,FALSE,"Neither"
"NUP62",0.0526274205098047,6.26650240048403,4.04309858701781,0.0451034960665532,0.0994391233695284,FALSE,0.0153232738485298,6.32776105635939,0.21948563441892,0.639669582200028,0.756151845572833,FALSE,"Neither"
"USP44",-0.154503060149925,1.54964370546625,4.04135206047871,0.0451479088065992,0.0995237856582224,FALSE,-0.179212898724022,0.735013840408745,3.55561265568091,0.0600194908366197,0.138973977701955,FALSE,"Neither"
"RPL18AP3",-0.0751554291350233,9.52305420241391,4.04056039617271,0.0451705758896205,0.0995508359879234,FALSE,-0.0252352323875968,10.2714806588901,0.158219701134441,0.690998358222876,0.796799182940783,FALSE,"Neither"
"GORASP1",0.0633423158523443,5.61328934012752,4.04042051239904,0.045174296576293,0.0995508359879234,FALSE,0.0905833615997132,5.69214813093712,8.11719676277368,0.00459535222362473,0.0199775744969991,FALSE,"Neither"
"SLC20A2",-0.0438549259248209,4.15324447901449,4.04027869122527,0.0451782199201008,0.0995508359879234,FALSE,-0.0435770847306096,3.85098328346797,3.437166247285,0.0644297142240672,0.146096519466363,FALSE,"Neither"
"TNFRSF10B",0.0612732716608742,6.47803108265939,4.03989755140102,0.0451881206599852,0.0995594007886684,FALSE,0.0350362443751512,6.14054696337224,1.135375651763,0.2872296920317,0.437419535058325,FALSE,"Neither"
"TSEN34",0.117783841950601,6.84841655948336,4.03965308590131,0.0451945881657533,0.099560400144251,FALSE,0.211834160251177,7.19638120727034,10.3532699091101,0.0013902427572185,0.00794837633672257,FALSE,"Neither"
"COPG1",0.0617265242501015,6.89450405620435,4.03773742166252,0.0452453212690152,0.0996589001607965,FALSE,0.0777822803842387,6.99298126700085,3.71959955890712,0.0544353781590833,0.129317425675783,FALSE,"Neither"
"POLDIP2",0.0484370102622214,5.86525506229364,4.03643862750473,0.0452797623044839,0.0997033433278709,FALSE,0.0736129599066243,6.28439891225173,4.63940640830188,0.0318010329857555,0.0865999449722826,FALSE,"Neither"
"ANP32D",0.114697382947037,0.824652609279359,4.03592672824458,0.0452835662024924,0.0997033433278709,FALSE,0.139847274785025,0.43212812126897,6.30965426125266,0.0123745971358514,0.0425593090857504,FALSE,"Neither"
"LRRC37A2",-0.139441644440444,2.9442041116843,4.03403539300748,0.0453443924900148,0.099810719009732,FALSE,-0.0562794206384549,2.54878880646125,0.685425087858654,0.408184277400326,0.55866987770821,FALSE,"Neither"
"NUP35",-0.0811346414553929,2.23455367212418,4.03147993040264,0.045412336910989,0.099946987179131,FALSE,-0.0305608258822786,1.75938827933695,0.339300704289167,0.560538641372051,0.694102446021513,FALSE,"Neither"
"HMGN2P4",0.0785123216292274,2.59913915384395,4.0299666091897,0.0454528268543818,0.100022803213384,FALSE,0.113036493329493,1.93630690038744,9.47435113801607,0.00221705425269847,0.0114374992775043,FALSE,"Neither"
"RBM8B",0.0616135104876743,3.55503864531943,4.02963215060223,0.0454610827776412,0.100027674825073,FALSE,0.0823750932538333,3.31381362242177,4.04406364417377,0.0449508273601043,0.112186376984908,FALSE,"Neither"
"KMT5AP1",0.0741849521240408,1.90907194651256,4.02732331105885,0.0455224221389353,0.100149328705658,FALSE,-0.0786667926842518,1.42705091231377,3.68930543807245,0.055423925092837,0.130981368028157,FALSE,"Neither"
"NCR1",-0.123684082568704,3.82673323129905,4.0270847598528,0.0455288474616119,0.100150155424792,FALSE,0.0420743839433986,2.99503409543212,0.39856603303168,0.528166309605987,0.665900577923273,FALSE,"Neither"
"ST6GAL1",-0.0583310922747162,8.03221595712155,4.02180944308352,0.0456694857338593,0.100432828948464,FALSE,-0.151503545076672,7.85789164911216,20.0009335823575,9.91901080559365e-06,0.00016719662933204,FALSE,"Neither"
"FAM124B",0.133416723718493,0.73598042297565,4.02054205806329,0.0456921750891117,0.100453919458013,FALSE,-0.0266803303061301,0.423654197023789,0.134502557427134,0.713989469242663,0.813061334262823,FALSE,"Neither"
"DUSP12",-0.0717804781774095,3.73787283839591,4.02079118056774,0.0456970925841531,0.100453919458013,FALSE,-0.0113742092162397,3.36707903694234,0.112213859801477,0.737801031592149,0.831092587171153,FALSE,"Neither"
"TMEM259",-0.0536112330058011,8.0692532425263,4.02077120869355,0.0456972798210989,0.100453919458013,FALSE,-0.0273350113472453,8.38014116714825,0.806124841044481,0.369770999500302,0.521069372017991,FALSE,"Neither"
"PIK3CA",0.0633817452944233,5.22144033937489,4.01898843999091,0.0457450809551233,0.100545647266605,FALSE,0.0050189827558017,4.25329469010705,0.00650101930274603,0.935774606300084,0.962310860327843,FALSE,"Neither"
"KNDC1",0.225688743729036,1.68440082709812,4.01722202468727,0.0457917203666872,0.100634797646423,FALSE,-0.285880551877022,2.32758890417953,5.50367648958228,0.0194300954541363,0.0598051481335563,FALSE,"Neither"
"MIR4453HG",-0.0849759693171857,2.76627699136637,4.01377643765333,0.045885989895669,0.100788451999841,FALSE,-0.164396207363846,1.95385433515292,5.58736765531213,0.0185344991732943,0.0577595672201414,FALSE,"Neither"
"POLR2G",-0.0543447244693432,5.89431164338416,4.01167001542278,0.0459417058190055,0.100897444923539,FALSE,0.0856558045241079,6.00313484190136,5.74272307144521,0.0169834878288799,0.0540030276407072,FALSE,"Neither"
"KANSL1L-AS1",-0.106755520576001,0.915299913445442,4.01100388961241,0.0459511146316922,0.100904722473493,FALSE,-0.0749239316308177,0.00364419914414628,1.10781104429085,0.293152393455458,0.444364171629664,FALSE,"Neither"
"RPS10",-0.0755069841304061,1.43887868198527,4.01014137954811,0.0459803479145727,0.100955525162567,FALSE,0.0300272525213079,1.37224085311679,0.393872222441573,0.530604405748875,0.66807999585944,FALSE,"Neither"
"CMC2",-0.100047008083427,3.46493006339713,4.009657388754,0.045996430135315,0.100965828878246,FALSE,0.115740448532303,2.97335400869373,4.03824188761151,0.0451046581040004,0.112458049007182,FALSE,"Neither"
"KLHL32",-0.118839593119181,0.396525417144789,4.00895468290045,0.0459972383811376,0.100965828878246,FALSE,-0.220989125915761,-0.0656289536739852,11.6837705057894,0.000690915614703569,0.00465847912439683,FALSE,"Neither"
"ZNF138",-0.10522819941375,2.61349126800744,4.00754729616307,0.0460538994628408,0.10105507141294,FALSE,-0.210428322402872,1.92356575343225,7.2762732537547,0.00726203995661219,0.0283522686891686,FALSE,"Neither"
"C21orf91",0.0767351483695866,5.3738552811688,4.00745553339652,0.0460553678785763,0.10105507141294,FALSE,0.042744987660089,4.30769789653413,0.39694404796609,0.529006449011995,0.666728452697095,FALSE,"Neither"
"LIMD1",-0.0560800525122879,5.12177084168912,4.00742493107245,0.0460562074183406,0.10105507141294,FALSE,-0.0740028550126811,4.87127706747295,6.69945876510172,0.0099709808948875,0.0359512981512334,FALSE,"Neither"
"PASK",-0.107967454560314,5.41819370322296,4.0060939020182,0.046092148850467,0.101120530641331,FALSE,-0.188611321520588,5.39829463908471,11.5474359889035,0.000741652428483551,0.00490576266847894,FALSE,"Neither"
"RAB30",-0.102049065406382,4.39186007573078,4.00485325736741,0.0461257992266071,0.101180946892339,FALSE,-0.221247071189735,3.66669317594775,11.5761686669278,0.000730579814608888,0.00485177440405602,FALSE,"Neither"
"AHCYL1",0.0415570048227522,6.36791238274528,4.0022334714657,0.0461965806010785,0.101309364399371,FALSE,0.039630805649194,6.04822404881808,2.34211221697131,0.126654222380114,0.242046706260697,FALSE,"Neither"
"DUSP1",0.132412714300364,8.15257599603315,4.0003941620855,0.0462464263401509,0.101402715054219,FALSE,0.402598678856874,8.18462504629738,27.7917222345634,2.14352624886872e-07,6.93042689343288e-06,FALSE,"Neither"
"IGLV1-50",-0.303521336571532,0.578456056522602,3.99968896234408,0.0462513984520933,0.101402715054219,FALSE,0.296056831860385,0.687297939015652,4.99124898543655,0.0259901612211524,0.0741827242465236,FALSE,"Neither"
"LILRA4",-0.162338012910268,3.66809154335447,3.99987134356275,0.0462609977170048,0.101410330668037,FALSE,0.279818452383704,3.70005693193506,13.7910344624037,0.000231217587172509,0.00200736472382059,FALSE,"Neither"
"CERKL",-0.122238885647903,0.426352056681989,3.9952883567939,0.0463679987303493,0.101624250767934,FALSE,0.0379463156469213,-0.129154304513214,0.288219606769918,0.591643094517871,0.719273071633476,FALSE,"Neither"
"RNF2",0.0583701356367628,4.53967825728102,3.99581625047079,0.0463708601812729,0.101624250767934,FALSE,0.0493517157199464,3.84291321581717,1.12295875659593,0.289877294726218,0.440512477257165,FALSE,"Neither"
"WRAP73",-0.0424932861785702,5.47483148722205,3.99394947172939,0.0464215805978755,0.101721941336576,FALSE,-0.00872673659314512,5.44562339394788,0.149749264023571,0.698966579642181,0.802151848678496,FALSE,"Neither"
"SRRM1",-0.0413248532160143,6.48525711630343,3.99292109152594,0.0464495733786726,0.10176320267836,FALSE,-0.0288477802573426,6.03989733521627,0.848369703237668,0.35753054736217,0.50883913020845,FALSE,"Neither"
"RPS27",-0.114641380805425,3.94295337747876,3.99264620079388,0.0464573186434328,0.10176320267836,FALSE,-0.0517108390399747,3.9614504692374,0.520348173968511,0.471085334709122,0.615129444799917,FALSE,"Neither"
"NTMT1",-0.0560597643712065,3.46423916159215,3.99007963251422,0.0465275594539263,0.101886738989385,FALSE,0.0811003204472072,3.69420512168382,4.49622419583936,0.0345419050227336,0.091765124694714,FALSE,"Neither"
"NOM1",-0.0539566829039746,4.38683130269333,3.98855060687712,0.046568944600282,0.101963877510603,FALSE,-0.0830661457704047,3.72532751883974,5.7109712958322,0.017289159558317,0.05475447998604,FALSE,"Neither"
"BEX5",-0.151664123969347,0.286837136674795,3.98607757212011,0.0466166249529867,0.102054777320377,FALSE,-0.09453817364067,0.371410767730788,1.87665693458684,0.17143165005408,0.301679485526253,FALSE,"Neither"
"RANP6",0.102772962709037,1.2453526118355,3.98633942749616,0.0466251120189153,0.102059861096541,FALSE,-0.0681141725668458,0.968125902701897,2.47260109156575,0.116582569683174,0.227257238875647,FALSE,"Neither"
"DPPA4",-0.159665096040774,1.10302174053528,3.98531222910338,0.0466513241148486,0.10210373753587,FALSE,0.0301465990728429,0.0347301168104054,0.111014376846473,0.739155410425203,0.832180823054326,FALSE,"Neither"
"CYB5R2",0.163638576739795,0.215707736652518,3.98419979117916,0.0466660599385018,0.102122488074276,FALSE,0.146444971025734,0.383552384582507,2.09596023261981,0.148419756977961,0.270860120601586,FALSE,"Neither"
"SMPDL3B",-0.185439225569191,0.640112824317895,3.98266730280819,0.0467165892828066,0.102206044083106,FALSE,0.0940496327491704,0.717505806549111,1.10462571339654,0.293844602202847,0.444991886972869,FALSE,"Neither"
"KIF21A",-0.115010934806148,3.25037465307933,3.98089815797832,0.0467790252753036,0.102329117789727,FALSE,-0.124732002744129,2.32801258272448,2.27853801019021,0.13191021548158,0.249202500019476,FALSE,"Neither"
"RPL35A",-0.13945353922084,7.74609273512061,3.97635442236482,0.046903277680548,0.102582712259251,FALSE,0.0810725207929689,7.4955541961157,0.809746082813662,0.368699126990625,0.519949643082662,FALSE,"Neither"
"DDX11L2",0.298005183499049,0.822712393192511,3.97584334035503,0.0469073471339495,0.102582712259251,FALSE,0.256849605514201,1.18581492294377,2.81042118198726,0.0943814004183063,0.194653528880318,FALSE,"Neither"
"GP1BA",0.119972428821402,2.6481578233997,3.97510690733831,0.0469387293606677,0.102637784251202,FALSE,0.00349649192250719,2.66562181997991,0.00227451330057268,0.96198397395923,0.977317005902778,FALSE,"Neither"
"CAP1",0.091558684829372,8.71131009112285,3.97482956222087,0.0469452723032167,0.102638534466423,FALSE,0.0758191189549786,8.67671892046536,2.84733244019131,0.0922510642006566,0.191523728914787,FALSE,"Neither"
"ZNF91",-0.0914183143374794,3.93624257804547,3.97426015526403,0.046961228588344,0.102659862574942,FALSE,-0.158856766483212,3.04992206360103,6.79598460315854,0.00945396051623868,0.0346077111399206,FALSE,"Neither"
"LPIN2",0.0689563802822849,7.60341344430158,3.97370568327433,0.046976252689145,0.1026703762008,FALSE,0.068654981555189,7.22773433626838,1.9323375214453,0.165222279531481,0.293194302996367,FALSE,"Neither"
"UTP4",-0.0472235464255111,4.49554492142568,3.97340629043343,0.0469846223552691,0.1026703762008,FALSE,-0.0190078052478716,4.58139170355106,0.458592269678158,0.498646871420684,0.64009050590256,FALSE,"Neither"
"RPL23AP65",0.0919331381220967,5.36797474798611,3.97340235758863,0.0469846433160534,0.1026703762008,FALSE,-0.0286013860960506,5.18510956702346,0.273295092280325,0.60139923333457,0.727830856605777,FALSE,"Neither"
"COL19A1",-0.168304884988115,1.84502538778997,3.97178294659282,0.0470291164197104,0.102740435778346,FALSE,-0.272919757642375,0.938882670501454,6.53573215645707,0.0109159470221503,0.0386531009044763,FALSE,"Neither"
"NHSL2",0.0936481812975415,7.53601059579655,3.97078754890432,0.0470567888343036,0.102787325392782,FALSE,0.0479550197878433,7.39840608698275,0.672520342450594,0.412628744044634,0.562421887997187,FALSE,"Neither"
"TRAV1-2",-0.146018601638002,2.04342848803762,3.96893558254728,0.0471084565308282,0.102886609217396,FALSE,-0.135692914978218,2.12897506965286,3.69608114920001,0.0552010267152542,0.130536854158613,FALSE,"Neither"
"RPP38",-0.0492378512587469,3.40888919207809,3.96669271809932,0.0471705895646433,0.103008720517434,FALSE,-0.0440898521760576,3.48058988439551,2.87245749714191,0.090831403283624,0.189697981064859,FALSE,"Neither"
"SWT1",0.0537924586477093,3.37452056180751,3.96589788183627,0.0471926301559478,0.10303866692822,FALSE,0.0886158456866403,2.76794591981973,5.25108646428949,0.0224159209022652,0.0665644587046283,FALSE,"Neither"
"BLVRB",0.159128124781656,6.68970746079897,3.96572886799896,0.0471967509100993,0.10303866692822,FALSE,0.28015626156843,7.72588830203902,7.6403582097787,0.00595303159063953,0.0243942583782503,FALSE,"Neither"
"ODF2L",-0.0987750340758399,4.73940377954806,3.9654827133774,0.0472036438906567,0.103040127190114,FALSE,-0.121111741633689,3.69493610909367,3.07084708913862,0.0804208671313323,0.173070412954275,FALSE,"Neither"
"HSD17B1",-0.0841949823511723,2.12781724587906,3.96300989240581,0.0472728726109859,0.103177640880009,FALSE,-0.0601756393668322,1.77099217393293,1.57461041271907,0.210220731137203,0.350142268071535,FALSE,"Neither"
"TECRP1",-0.0771073954873841,4.81628783865039,3.96103448385507,0.047327087219615,0.103282352876447,FALSE,0.0163127225447863,5.52229924384929,0.0863258398129891,0.769042912911563,0.853720717737108,FALSE,"Neither"
"AQP3",-0.0874908918859208,6.26705892947979,3.96078627487716,0.0473339281071175,0.103283666773867,FALSE,-0.177715827881712,6.44162716947183,15.3897626643169,0.000101792500529796,0.00106566021838661,FALSE,"Neither"
"RBIS",-0.110575878012217,3.15740593618498,3.95824591507229,0.0474053103073444,0.103412163939661,FALSE,0.0782926061849838,2.4826428550119,1.43396135621919,0.231778988791662,0.375206679925306,FALSE,"Neither"
"SMIM29",-0.0710515153388805,4.73896509736577,3.95666830522736,0.0474486040536326,0.103492969711184,FALSE,0.0877877844529724,4.89451065669818,4.92786621672255,0.0269479119239146,0.0762059518723029,FALSE,"Neither"
"PATJ",-0.0907268602842274,4.11056405088454,3.95600710976853,0.0474671642086078,0.103513537418452,FALSE,-0.184479751575754,3.50221815386689,13.0338683391683,0.000341966223589076,0.00271007780574924,FALSE,"Neither"
"SIRPG",-0.0914497173836752,5.43361922419251,3.95587958428842,0.0474705391773415,0.103513537418452,FALSE,-0.142205255493162,5.70719736594397,7.78560711626693,0.00550074404187611,0.0229674818024563,FALSE,"Neither"
"TRIM52",-0.0969108571642363,5.08481010873775,3.95437932408808,0.0475124046579585,0.103591183868366,FALSE,-0.133188347399753,4.1520533755514,4.35180408544761,0.0375587260110967,0.0977543385875214,FALSE,"Neither"
"ASPH",0.123034543961442,4.62921067475328,3.95290224418426,0.047553689634868,0.103667544364661,FALSE,0.248039785459104,3.82462079178074,11.5158289559547,0.000754032645899377,0.00496357953215553,FALSE,"Neither"
"PRKCB",0.0554031631240334,8.64055070988729,3.95250912936922,0.0475645825483606,0.103677638457947,FALSE,0.0250308463621639,8.2991142676905,0.530981475485008,0.466591290448724,0.610643159671269,FALSE,"Neither"
"CASK",-0.0636130643908577,3.98759131568996,3.95133480874329,0.0475976501406209,0.103723382210528,FALSE,-0.160533406331928,3.57551388532967,15.2017472466427,0.000112059965010689,0.00114752463828693,FALSE,"Neither"
"BTAF1",-0.08440822862268,6.46192643076446,3.95131021981968,0.0475980993448132,0.103723382210528,FALSE,-0.10925116013039,5.32051298145666,2.05716950203483,0.152218359399084,0.276161546463304,FALSE,"Neither"
"CENPB",0.0576299604607356,6.18369104197223,3.94692371788206,0.0477209177616371,0.103970364293277,FALSE,0.0493235692263331,6.66497929131825,1.42625071449371,0.233035844089229,0.376737741151499,FALSE,"Neither"
"ABLIM1",-0.0824749925492339,7.51666377605941,3.94674654542301,0.0477258770725306,0.103970364293277,FALSE,-0.210040955942497,7.21023273972888,23.3052180857844,1.92430514495716e-06,4.35421203388345e-05,FALSE,"Neither"
"ANKH",0.0722266372634942,6.17004490817337,3.94658986418191,0.0477302789869468,0.103970364293277,FALSE,-0.0819567560436542,6.266423643013,1.69479947912717,0.19366665310064,0.32948368448807,FALSE,"Neither"
"PXMP4",-0.0506410586643717,3.96922445406367,3.9452399946072,0.0477683898983899,0.104039691457419,FALSE,-0.0641820833341413,3.93873061374593,6.34618252126896,0.0121251230456512,0.0418452026526017,FALSE,"Neither"
"WAC-AS1",0.0595704046729232,4.43865633650268,3.94458994620677,0.0477865106281613,0.104065467436097,FALSE,0.0965855881912294,3.92947004363188,7.20744187209442,0.00754087799983031,0.0291192411205803,FALSE,"Neither"
"SMAP1",0.0533652318288994,3.44614159978868,3.94416795127325,0.0477987552430949,0.104078441805792,FALSE,-0.041490571353439,3.36278371558127,1.50694674171939,0.220277386721699,0.361369168812646,FALSE,"Neither"
"FNDC3A",0.065788797714667,5.66421368012156,3.94334032740488,0.0478215053116802,0.104114284644249,FALSE,0.00211984616083183,4.65261368337575,0.000854886384447705,0.976687992362704,0.98641936592334,FALSE,"Neither"
"H2BC19P",0.11547601473838,2.65181387789121,3.94066435215835,0.047897845994221,0.104266777177426,FALSE,0.109577297262323,1.78230711463245,3.18124660350294,0.075193464356205,0.164008774683307,FALSE,"Neither"
"ZNF688",-0.0768222956615537,3.9759137130693,3.93958634101829,0.0479273450780239,0.104312970441374,FALSE,0.0522826933760714,4.67538052597698,1.24659743113308,0.264827017221226,0.412515306027706,FALSE,"Neither"
"SNX15",-0.0812789144975559,1.8209006805738,3.93895568058272,0.0479446540935655,0.10432751689261,FALSE,-0.0580170996275084,1.42681852895773,1.58655172491935,0.208503303298703,0.348054585077015,FALSE,"Neither"
"GALK1",0.0994552750658562,4.85717436771204,3.93523189423879,0.0480499651053201,0.104529194785621,FALSE,0.166957923055424,5.51402336599617,8.22425649523242,0.00433681087612316,0.0191693685219799,FALSE,"Neither"
"UGT8",-0.148318290798225,0.600046934424498,3.9330285108882,0.0480981990131238,0.104609358474797,FALSE,-0.232191012102631,-0.107278729751296,6.43895360353872,0.0115188135346639,0.0402515950082208,FALSE,"Neither"
"ZNF546",-0.080472652771512,2.94068564127509,3.93330584974709,0.0481052220879548,0.104609358474797,FALSE,-0.089602682674147,2.17605186120913,3.33136558012799,0.0686642993432272,0.153243352982311,FALSE,"Neither"
"CTPS2",-0.0595335040900612,2.84028902797727,3.9332890201846,0.0481057714327169,0.104609358474797,FALSE,-0.0347634199116163,2.63596517874757,1.55180825813603,0.213547276492719,0.35356320957331,FALSE,"Neither"
"STAG2",0.0673416748614589,7.56281739557727,3.93246692064106,0.048128061135811,0.104623761133408,FALSE,0.0419799516183142,6.52444032381205,0.36377002344938,0.546737947349424,0.682035812916685,FALSE,"Neither"
"STK39",-0.0648116290226299,5.09957428563633,3.93240141742224,0.048129955161191,0.104623761133408,FALSE,-0.0979497765647806,4.70903464933575,6.34350578215024,0.0121431567298481,0.0418881667650451,FALSE,"Neither"
"UBL5",-0.121477481601181,5.78819390922361,3.93229325358449,0.0481329893190393,0.104623761133408,FALSE,0.241914294705456,5.75282819836543,10.8400859697313,0.00107527230307214,0.00649032453860819,FALSE,"Neither"
"ATP1A1-AS1",-0.0907371484885037,1.34498142708067,3.93185121744311,0.048142139692494,0.104623761133408,FALSE,-0.194119768846806,1.06254473103525,18.4284704966724,2.18238404090426e-05,0.000310327057610622,FALSE,"Neither"
"ROM1",0.0992517700144001,0.946043433411842,3.93161958469218,0.0481439934952764,0.104623761133408,FALSE,0.138127700643187,1.20693812608913,7.10923156495658,0.00795822836342009,0.0303543582135509,FALSE,"Neither"
"PPP1R14BP3",-0.0703090076613926,3.60546949905094,3.93109220144177,0.0481673902985432,0.10466086709442,FALSE,0.099196136807869,3.80508095578524,4.5378069868412,0.0337212711797838,0.0902080082452063,FALSE,"Neither"
"DCAKD",-0.0553803559136435,4.58011880532715,3.92732215296652,0.0482739400622921,0.104878619124835,FALSE,-0.0706751347301849,4.77922869099858,4.21987255631579,0.0405572765216453,0.103670175903514,FALSE,"Neither"
