"gene","logFC_baseline","FDR_baseline","logFC_adjusted","FDR_adjusted","sig_baseline","sig_adjusted","change"
"CDC42EP2",0.116266562129193,0.306081485872978,0.144427524860667,0.139368329277916,FALSE,FALSE,"Not significant"
"RUFY1",0.0544282854734567,0.306081485872978,0.0549350312884768,0.284563327862366,FALSE,FALSE,"Not significant"
"GARS1",0.0401314826979263,0.306169429153084,0.0425984898680282,0.261887357657081,FALSE,FALSE,"Not significant"
"EPRS1",-0.0335330274432178,0.306184402078744,-0.0303118922396804,0.348970957304638,FALSE,FALSE,"Not significant"
"CCDC174",0.0294422056917947,0.306247869589272,0.0198948900833654,0.452091766666709,FALSE,FALSE,"Not significant"
"RRP12",0.0969213816865927,0.306330391562972,0.110532203073162,0.211324764136525,FALSE,FALSE,"Not significant"
"PTMAP2",-0.0314312200204099,0.306419296593283,-0.030500715038385,0.29898776252199,FALSE,FALSE,"Not significant"
"SHF",-0.068297085153535,0.306492510390126,-0.0571753494632844,0.37592272068856,FALSE,FALSE,"Not significant"
"MPV17",0.0399342147604992,0.306724593694645,0.0422696265256928,0.242367852665141,FALSE,FALSE,"Not significant"
"CENPCP1",-0.0768927749807826,0.306783058506524,-0.0905539992689566,0.205434188021275,FALSE,FALSE,"Not significant"
"RPS4XP8",-0.0812973841254189,0.306872982807879,-0.0674355340924376,0.261040116218452,FALSE,FALSE,"Not significant"
"MINCR",-0.0721111216829495,0.306872982807879,-0.0881342385390074,0.166117960238316,FALSE,FALSE,"Not significant"
"TACC1",0.0558350078198126,0.306872982807879,0.0578745387740049,0.186996873437319,FALSE,FALSE,"Not significant"
"MCF2L2",-0.0914111337182166,0.30692861252679,-0.102342571363277,0.235754042349597,FALSE,FALSE,"Not significant"
"CASP8",0.0533354628822669,0.307009633998467,0.0348292787931581,0.451840195382616,FALSE,FALSE,"Not significant"
"SRP9",0.109392679880025,0.307086207720479,-0.0358069478952005,0.732057839321925,FALSE,FALSE,"Not significant"
"C12orf57",-0.10405272882277,0.307163544859137,-0.0939583726291622,0.285262383891926,FALSE,FALSE,"Not significant"
"MRFAP1L1",-0.0630827444952224,0.307543486821274,-0.123246532205902,0.0151053034306964,FALSE,FALSE,"Not significant"
"NEPRO",-0.0363498962757671,0.307598703889307,-0.0524366851712834,0.103814460131672,FALSE,FALSE,"Not significant"
"IKZF2",-0.133695989216824,0.307598703889307,-0.212276539386377,0.0681644184690235,FALSE,FALSE,"Not significant"
"LPAR1",0.113075612911866,0.307611044274363,0.126228399366158,0.234232393078844,FALSE,FALSE,"Not significant"
"TJAP1",-0.0339782494614081,0.307733976746679,-0.0189047146866339,0.552204982950504,FALSE,FALSE,"Not significant"
"AGL",-0.111657645009124,0.307786731826516,-0.179761226222467,0.0732769344706235,FALSE,FALSE,"Not significant"
"RPL26P19",0.21241531536095,0.307851304584014,-0.123590738503022,0.521459079723667,FALSE,FALSE,"Not significant"
"IDE",0.0452565997936903,0.307943658679086,0.0325095060819846,0.47001648025379,FALSE,FALSE,"Not significant"
"TRIM66",-0.0613256525098943,0.308008615998162,-0.0559125203635042,0.334684898809514,FALSE,FALSE,"Not significant"
"RFX5",-0.0290776236923468,0.308078358544154,-0.0208046521177448,0.447128480184459,FALSE,FALSE,"Not significant"
"DHRS11",-0.0568141088492877,0.308100633225682,-0.0476546873787647,0.371108905576847,FALSE,FALSE,"Not significant"
"HERPUD2",0.03962990811556,0.308215157802138,0.0415712402010086,0.180914642587108,FALSE,FALSE,"Not significant"
"POPDC2",0.0539098697418175,0.308215157802138,0.0503448926077042,0.326439270013886,FALSE,FALSE,"Not significant"
"USF2",0.0458212590703232,0.308470126278806,0.0587006177414917,0.155494276666229,FALSE,FALSE,"Not significant"
"NSMCE2",0.100832669138978,0.308611755573126,0.00920747272909204,0.929743221302444,FALSE,FALSE,"Not significant"
"PEX6",-0.0577183888038816,0.308759544380678,-0.0525843748878532,0.345005553347816,FALSE,FALSE,"Not significant"
"TPT1",0.134263363760111,0.308772794747213,0.0165285948645201,0.899852070805402,FALSE,FALSE,"Not significant"
"MRPL18",0.0379211458505123,0.308772794747213,0.0195751069133323,0.558796622835144,FALSE,FALSE,"Not significant"
"ANKRD37",0.056977718947499,0.308970946810184,0.0525314931498309,0.290822409125904,FALSE,FALSE,"Not significant"
"ZP3",0.0896944762739792,0.309049881468277,0.0985486469175176,0.242301758142319,FALSE,FALSE,"Not significant"
"FGD3",0.0615885214347943,0.309179337767012,0.0667887161536036,0.222731156183939,FALSE,FALSE,"Not significant"
"ABHD8",0.0625206318199611,0.309313013036532,0.0950559560352898,0.0699787908651687,FALSE,FALSE,"Not significant"
"RPL5P12",-0.104570029009086,0.309313013036532,-0.0913211788863963,0.287098573276549,FALSE,FALSE,"Not significant"
"DCAF7",-0.0452608427021054,0.309340824545955,-0.0289342632931568,0.419604206087898,FALSE,FALSE,"Not significant"
"MBIP",-0.0694005218456703,0.309340824545955,-0.113677211635859,0.0390968058874293,FALSE,FALSE,"Not significant"
"ABTB3",-0.0572410719690984,0.309563671522791,-0.0389303517050584,0.481818961740553,FALSE,FALSE,"Not significant"
"NEBL",0.281967191618338,0.309563671522791,0.326435538654775,0.22344731511819,FALSE,FALSE,"Not significant"
"MTERF2",-0.0667747751466011,0.309786183596796,-0.10781197850034,0.0644613853920087,FALSE,FALSE,"Not significant"
"PPP2R3A",0.0709443865415508,0.309789141957464,0.0485429006005082,0.481436074744694,FALSE,FALSE,"Not significant"
"ARMC7",0.0546530640472213,0.309870791752093,0.0636504138788497,0.202596583149881,FALSE,FALSE,"Not significant"
"UBE2C",0.107700379770668,0.309870791752093,0.110063432052435,0.283508832364693,FALSE,FALSE,"Not significant"
"ECE1-AS1",-0.0564295184104491,0.309876809500611,-0.0402151362569842,0.461567110040646,FALSE,FALSE,"Not significant"
"RNPS1P1",-0.0389641004772721,0.30995603293633,-0.0242368792155174,0.501179985712038,FALSE,FALSE,"Not significant"
"ORC1",-0.0970492999795035,0.31008284200435,-0.0855149081913604,0.358471097359239,FALSE,FALSE,"Not significant"
"CHAF1A",0.0530851349957074,0.310083884618797,0.0614007961821412,0.215246881668647,FALSE,FALSE,"Not significant"
"ZNF700",-0.0674538662768249,0.310254333255096,-0.0827335384865361,0.194532379760705,FALSE,FALSE,"Not significant"
"CHST10",-0.0582828857916168,0.310820482797429,-0.0486385197403889,0.350503413855569,FALSE,FALSE,"Not significant"
"RPL41P5",0.187492431291378,0.310974452406344,0.204971131955915,0.197748969614835,FALSE,FALSE,"Not significant"
"ZBTB37",-0.071343892919984,0.311021029410962,-0.0826549072474004,0.213851823575019,FALSE,FALSE,"Not significant"
"SLC39A3",0.0632478864308636,0.31146421384294,0.0857264012907576,0.117576852924362,FALSE,FALSE,"Not significant"
"ALAD",-0.0305651091781317,0.311465680019578,-0.0248917903319918,0.388456701063701,FALSE,FALSE,"Not significant"
"XYLT2",-0.039648787674834,0.311465680019578,-0.0253308283745458,0.504540047061227,FALSE,FALSE,"Not significant"
"NHLRC1",0.0703013208350925,0.311832722515477,0.0927565801661787,0.138294348996661,FALSE,FALSE,"Not significant"
"CENPT",-0.0546717113303373,0.312009392846953,-0.0510913775462238,0.306898471305701,FALSE,FALSE,"Not significant"
"ZNF408",0.0537023212035213,0.312195492469788,0.0686915063305175,0.14980173815127,FALSE,FALSE,"Not significant"
"PLCB2",0.061573196935642,0.312195492469788,0.059222741521923,0.309479082574299,FALSE,FALSE,"Not significant"
"NOP58",-0.0726033347334024,0.312260008114658,-0.1124105179584,0.069393794755222,FALSE,FALSE,"Not significant"
"OTX1",-0.173891341875924,0.312476822389209,-0.161950060577045,0.271433609958723,FALSE,FALSE,"Not significant"
"EIF1AD",-0.0232797135909196,0.31268497008573,-0.0179632842900741,0.382988997804415,FALSE,FALSE,"Not significant"
"STOML2",0.0490427549695509,0.312984102785033,0.05089046070362,0.233199280958435,FALSE,FALSE,"Not significant"
"IGKV1D-39",0.189607177680815,0.313253323999019,0.299540634222131,0.0855170458259166,FALSE,FALSE,"Not significant"
"FCSK",-0.0435596898913512,0.313447059799268,-0.027087905900741,0.504305294605746,FALSE,FALSE,"Not significant"
"ERLIN2",0.0405442603684863,0.31364540975412,0.0446972741347675,0.240829291867534,FALSE,FALSE,"Not significant"
"GATD3",0.0731152840295131,0.313737647295066,0.0688220366555695,0.280917809693951,FALSE,FALSE,"Not significant"
"KIAA0232",0.0713071557616421,0.313782793915781,0.0717002984422319,0.20607504767031,FALSE,FALSE,"Not significant"
"TP53I13",-0.0570991577636295,0.313804122665759,-0.0473698320606577,0.322127200020507,FALSE,FALSE,"Not significant"
"SCAND2P",-0.0552871188738338,0.313804122665759,-0.056595494267574,0.290593029002026,FALSE,FALSE,"Not significant"
"SUMO2P21",0.0438361161302997,0.314091840856555,0.039625739738606,0.306861068027469,FALSE,FALSE,"Not significant"
"LRRC61",0.0734043079894776,0.314091840856555,0.0916011622636692,0.155014189386907,FALSE,FALSE,"Not significant"
"UST",-0.0656050771835811,0.314154131490785,-0.068865400740591,0.278336003523067,FALSE,FALSE,"Not significant"
"PTTG1",0.0912242803743313,0.314619690638479,0.065102753544599,0.451508466217391,FALSE,FALSE,"Not significant"
"VPS37B",0.0559334533549232,0.314619690638479,0.0629481814274379,0.196316271193982,FALSE,FALSE,"Not significant"
"KIF20B",-0.112621397794799,0.314619690638479,-0.172235265966514,0.0980481355382671,FALSE,FALSE,"Not significant"
"PTGDR",-0.0960524457286138,0.314636401584145,-0.123666414250565,0.16953784688635,FALSE,FALSE,"Not significant"
"TEPP",-0.0891706442339604,0.314688383122304,-0.0745854104460711,0.37810518967235,FALSE,FALSE,"Not significant"
"DNAJC8P1",-0.0552642660325515,0.314730925132465,-0.0709978106302442,0.165662857627192,FALSE,FALSE,"Not significant"
"RESF1",0.103932378927057,0.314757969592474,0.102199645220146,0.260561690147828,FALSE,FALSE,"Not significant"
"RPL5P1",-0.102233855319808,0.314765818129398,-0.15064912827768,0.0582382706251185,FALSE,FALSE,"Not significant"
"AHCY",0.0486502999786736,0.314826509345826,0.0688594673244434,0.0961984783002342,FALSE,FALSE,"Not significant"
"CMSS1",-0.0594612782210963,0.314826509345826,-0.0860131876966322,0.072075152124242,FALSE,FALSE,"Not significant"
"LONRF1",0.0785845812316521,0.314828277270167,0.0692170172521022,0.368163321731871,FALSE,FALSE,"Not significant"
"IGLV1-36",-0.227606205937041,0.314861804896148,-0.119215820656955,0.613265671106256,FALSE,FALSE,"Not significant"
"ANKRD9",0.204935151802151,0.314905379857147,0.224580978654632,0.217253183683003,FALSE,FALSE,"Not significant"
"EVC",-0.108606351197443,0.315035390126295,-0.0568148585997552,0.56141596165535,FALSE,FALSE,"Not significant"
"IGKV1-27",0.162923240603489,0.315035390126295,0.182795782523038,0.228786976501831,FALSE,FALSE,"Not significant"
"WFS1",-0.0697783265549499,0.315036165392637,-0.0324263125523279,0.62136239836964,FALSE,FALSE,"Not significant"
"NRAS",0.0746215064181965,0.315198045706256,0.0427522110935644,0.574479064131182,FALSE,FALSE,"Not significant"
"IARS2",-0.0482458806290713,0.315202428619459,-0.0393058833206289,0.342603207495538,FALSE,FALSE,"Not significant"
"KAT5",0.0396597722535539,0.315362775802337,0.0482102733530829,0.177499422233357,FALSE,FALSE,"Not significant"
"CLCN6",-0.038670100483861,0.315425229474509,-0.0209417709506825,0.582374889685082,FALSE,FALSE,"Not significant"
"HPCAL1",0.0589334318367231,0.315672924430051,0.0726110653680543,0.169884921148875,FALSE,FALSE,"Not significant"
"SETDB1",0.0354344593008412,0.31575842364851,0.0410234866321192,0.173608946943427,FALSE,FALSE,"Not significant"
"CCS",0.0580450320222614,0.315815314951897,0.0519022635349572,0.355432577773101,FALSE,FALSE,"Not significant"
"C19orf54",0.0599695193617038,0.315824064861154,0.0823107613733128,0.120806224997945,FALSE,FALSE,"Not significant"
"STRAP",0.0268304994842284,0.316063552509743,0.0154631824393336,0.559972370216726,FALSE,FALSE,"Not significant"
"SPART",0.0552143422386891,0.316063552509743,0.0458824206407717,0.360677504708712,FALSE,FALSE,"Not significant"
"LONRF3",0.0836490247137474,0.316063552509743,0.0894565611399204,0.224801531639706,FALSE,FALSE,"Not significant"
"IGKV2D-40",-0.176095972182154,0.316063552509743,-0.102928462568665,0.564674437455647,FALSE,FALSE,"Not significant"
"ZNF790-AS1",-0.0615376518289555,0.316063552509743,-0.0837128812442541,0.131803668619101,FALSE,FALSE,"Not significant"
"CFDP1",0.0626885153892138,0.316371151522432,0.0247907350363614,0.696685994131182,FALSE,FALSE,"Not significant"
"TMEM243",-0.0680619221302592,0.316556729376337,-0.107089288717136,0.0588569894762491,FALSE,FALSE,"Not significant"
"CNOT6",-0.0610086729980114,0.31658503406602,-0.0790878859960856,0.158439862566163,FALSE,FALSE,"Not significant"
"PSPN",0.0586910183146439,0.316594775106021,0.0621225347686035,0.267555343298359,FALSE,FALSE,"Not significant"
"BAG6",0.0770033002454229,0.317437410338335,0.105948294897114,0.132198113935012,FALSE,FALSE,"Not significant"
"RFNG",0.0651212697675139,0.317545599172442,0.0796513116338379,0.184921482905428,FALSE,FALSE,"Not significant"
"ARHGAP12",-0.102423410797411,0.318014921675244,-0.152672538566567,0.107164321710293,FALSE,FALSE,"Not significant"
"DAP3",0.0259658533408755,0.318065852695246,0.0193532291446223,0.415940222729575,FALSE,FALSE,"Not significant"
"HK2-DT",-0.0586722595436697,0.318065852695246,-0.0589197344270188,0.273601830277069,FALSE,FALSE,"Not significant"
"TRMT13",-0.120795864934706,0.318065852695246,-0.216686118101231,0.0424192850370069,FALSE,FALSE,"Not significant"
"DNAJA2",0.0339041190446968,0.318065852695246,0.0154627168621234,0.64665302632465,FALSE,FALSE,"Not significant"
"KIF15",-0.116571109380155,0.318065852695246,-0.130044405605579,0.242928804671781,FALSE,FALSE,"Not significant"
"GOLM2",0.0929537091470057,0.318065852695246,0.0561600606366921,0.544583693844815,FALSE,FALSE,"Not significant"
"BRPF3-AS1",-0.0973236769592397,0.318164174986234,-0.106510533460788,0.257275358519703,FALSE,FALSE,"Not significant"
"SLC4A7",-0.129832254633064,0.318211605303439,-0.200566227581511,0.0956106724415849,FALSE,FALSE,"Not significant"
"CMTM7",0.0520058584708014,0.318211605303439,0.0585464296485896,0.243544011633887,FALSE,FALSE,"Not significant"
"ODAD1",-0.090192817297228,0.318437315936224,-0.0941893888549291,0.271948168608352,FALSE,FALSE,"Not significant"
"E4F1",-0.0389818313541538,0.318606660058064,-0.0266604785670216,0.476746855364355,FALSE,FALSE,"Not significant"
"MOCS2",-0.0613224133726605,0.318606660058064,-0.106894948270869,0.0294430829994655,FALSE,FALSE,"Not significant"
"ZNF37A",-0.048820319794781,0.318767656624248,-0.0637205292058495,0.168316437143749,FALSE,FALSE,"Not significant"
"IGKV1-16",0.150689051095018,0.318767656624248,0.198989701284543,0.146136427214185,FALSE,FALSE,"Not significant"
"ST6GALNAC4",0.136063170438773,0.318767656624248,0.194732925716547,0.0962214240868775,FALSE,FALSE,"Not significant"
"DARS2",-0.0338423949214082,0.318829600729322,-0.0237704336628816,0.46953060563476,FALSE,FALSE,"Not significant"
"CHAMP1",-0.0586589733242238,0.318829600729322,-0.0481353574909319,0.375678971756463,FALSE,FALSE,"Not significant"
"DBR1",-0.0425305476654025,0.319123968098515,-0.0519709099590269,0.186898811954998,FALSE,FALSE,"Not significant"
"AMZ2",0.0302313173022234,0.319496127172678,0.0141812188928079,0.62136239836964,FALSE,FALSE,"Not significant"
"KRBOX4",-0.0494258257779469,0.319497315363602,-0.0688948425266052,0.119823752666398,FALSE,FALSE,"Not significant"
"PABPC1P4",-0.0452286571343156,0.31951029570624,-0.0152361346163271,0.725158042515024,FALSE,FALSE,"Not significant"
"GATA1",0.145242852082983,0.31951029570624,0.152144164121845,0.270404976111035,FALSE,FALSE,"Not significant"
"KBTBD8",-0.130881479093634,0.319548839120757,-0.182312453890011,0.136124156550788,FALSE,FALSE,"Not significant"
"RBFOX3",0.16009622757887,0.319548839120757,0.179209899318804,0.214262972057112,FALSE,FALSE,"Not significant"
"PIK3R5-DT",0.0647862522874033,0.319708160284044,0.0923436871117262,0.0773452537886256,FALSE,FALSE,"Not significant"
"PCYOX1",-0.0433675069162114,0.31996225124987,-0.0428340051878525,0.306898471305701,FALSE,FALSE,"Not significant"
"ZDHHC12-DT",0.0555578070363094,0.31996225124987,0.0199185311563288,0.735694691612435,FALSE,FALSE,"Not significant"
"AIMP2",0.0450210131292505,0.320409728229796,0.0614769075736062,0.129505046500002,FALSE,FALSE,"Not significant"
"CDC42-AS1",-0.0591459634293312,0.320428156105887,-0.0715057950296701,0.193162598063663,FALSE,FALSE,"Not significant"
"HRH2",0.106546279393828,0.32055388489954,0.121891446665879,0.207250656688502,FALSE,FALSE,"Not significant"
"HAUS1",0.111332684789827,0.32055388489954,-0.0166140569492378,0.882067226114762,FALSE,FALSE,"Not significant"
"SNRK-AS1",-0.0784502769843399,0.32055388489954,-0.107773834101968,0.134524756543185,FALSE,FALSE,"Not significant"
"NFE2L3",0.065495929371232,0.32055388489954,0.0384045888288109,0.55477539962976,FALSE,FALSE,"Not significant"
"MRPS23",0.0542296311486656,0.320572065979935,0.0146164264330999,0.759921346306799,FALSE,FALSE,"Not significant"
"PCOLCE",-0.0670497539863626,0.320620351233591,-0.0718154367585553,0.24601561065477,FALSE,FALSE,"Not significant"
"ACTBP2",0.0815811293753764,0.320639244852233,0.093499201445951,0.196327378976234,FALSE,FALSE,"Not significant"
"MPLKIP",0.0394510951771158,0.320774616243036,0.00951778997803539,0.798176963547818,FALSE,FALSE,"Not significant"
"PPOX",-0.052725188772509,0.32079024654158,-0.0468187768787966,0.296873911669957,FALSE,FALSE,"Not significant"
"DYNC1H1",-0.043452979714714,0.321283592481693,-0.0384259821737071,0.352369776695936,FALSE,FALSE,"Not significant"
"LINC01036",0.153271378254541,0.321380977838012,0.070274607805737,0.670822286405888,FALSE,FALSE,"Not significant"
"STIL",-0.0932950966546758,0.321419853523755,-0.0776185325872575,0.403022457712887,FALSE,FALSE,"Not significant"
"MRPL55",0.0599569425641295,0.321564321780853,0.0683013576552716,0.216982481152412,FALSE,FALSE,"Not significant"
"LTV1",-0.0507895019151534,0.321774384900986,-0.0757540326864419,0.100115052865222,FALSE,FALSE,"Not significant"
"ELMOD2",0.094395257154792,0.322541825293496,0.0157010021910321,0.882825134397844,FALSE,FALSE,"Not significant"
"LAMB2",0.11946944088248,0.32264122340265,0.137570035874161,0.204730649132884,FALSE,FALSE,"Not significant"
"USP9Y",-0.457378998113835,0.3227353293015,-0.570071355436208,0.0929830922442998,FALSE,FALSE,"Not significant"
"TRBV10-2",-0.152198868388624,0.322802858218287,-0.146784493862441,0.318811267825485,FALSE,FALSE,"Not significant"
"CCR4",-0.0818375721195833,0.322833675450593,-0.0686101648523804,0.377970250184773,FALSE,FALSE,"Not significant"
"ZBTB10",-0.0920002070310152,0.322904366348567,-0.14530803871082,0.0840554936873298,FALSE,FALSE,"Not significant"
"TSR3",0.0574404429762401,0.323009559677021,0.0637344147282467,0.240881390938842,FALSE,FALSE,"Not significant"
"NOA1",-0.0277951153820223,0.32310085547436,-0.00928135143563805,0.730766237063706,FALSE,FALSE,"Not significant"
"PYURF",0.0634105579824302,0.323341566339327,0.0295221849800684,0.605144301398942,FALSE,FALSE,"Not significant"
"RBM42",0.0652216892365045,0.323341566339327,0.0760821742774504,0.209629454769295,FALSE,FALSE,"Not significant"
"EXOC5P1",-0.112378826078101,0.32336883077885,-0.105156065264372,0.342154077085033,FALSE,FALSE,"Not significant"
"MTATP6P1",0.113644336572066,0.323428970225703,0.11419024659741,0.293747860507632,FALSE,FALSE,"Not significant"
"COX16",0.0936864234026748,0.32346169642959,0.00544950736213477,0.956127260990717,FALSE,FALSE,"Not significant"
"LINC01355",-0.0752308321406677,0.323591805411642,-0.112011079414446,0.107181429810665,FALSE,FALSE,"Not significant"
"PLK2",-0.0718739194923287,0.323591805411642,-0.0680992710396362,0.328401313136782,FALSE,FALSE,"Not significant"
"APOBEC3H",0.113924311235123,0.323610829449695,0.0323937725523413,0.783392611110881,FALSE,FALSE,"Not significant"
"CD226",-0.0799284769848194,0.323772712007632,-0.138082812648192,0.0562981899021298,FALSE,FALSE,"Not significant"
"PPL",0.139244473733587,0.323772712007632,0.166691043482345,0.15980044405225,FALSE,FALSE,"Not significant"
"MYCBP2",-0.0563100665954571,0.323857032699129,-0.049805764146936,0.344003478672392,FALSE,FALSE,"Not significant"
"SLC12A1",0.366025881826842,0.323892773287718,0.190170518126224,0.617426346643979,FALSE,FALSE,"Not significant"
"ZFHX3",0.0668009162198913,0.323905151897511,0.0922494107507042,0.130283519019959,FALSE,FALSE,"Not significant"
"ALDH16A1",-0.0630729691423129,0.323905151897511,-0.0444580675444201,0.46132243990232,FALSE,FALSE,"Not significant"
"PABIR1",0.0380748347374575,0.324229277080004,0.0156404965175512,0.688723501955777,FALSE,FALSE,"Not significant"
"GHRL",0.0926604234284523,0.324230019829929,0.077125910860435,0.396667954138378,FALSE,FALSE,"Not significant"
"ANKZF1",-0.0428475887647923,0.324230019829929,-0.049405422781953,0.227466944833676,FALSE,FALSE,"Not significant"
"SLC39A6",-0.0684292325351379,0.32428069194144,-0.0661046328840365,0.310306514582153,FALSE,FALSE,"Not significant"
"ZFP36L2",-0.0935852075775035,0.32428069194144,-0.0582928136626515,0.484516769179013,FALSE,FALSE,"Not significant"
"YY1",-0.0293492294013357,0.324408967396372,-0.0262129780096018,0.284283778633385,FALSE,FALSE,"Not significant"
"CRABP2",0.0741336419776907,0.324416215001541,0.0768811720580529,0.292288796385269,FALSE,FALSE,"Not significant"
"RAB6C",0.0824082526274378,0.324535208220592,0.0926705786087054,0.248996635864555,FALSE,FALSE,"Not significant"
"AP1G1",0.0400634736497654,0.324535208220592,0.0425702733801813,0.194985499876026,FALSE,FALSE,"Not significant"
"TMPPE",0.0855892861328422,0.32468593558712,0.115063785042407,0.105502768320381,FALSE,FALSE,"Not significant"
"PAM16",-0.057284438958476,0.324818436324558,-0.0552822095657189,0.328812358765479,FALSE,FALSE,"Not significant"
"ZNF432",-0.0679174227730767,0.324958966331006,-0.0953064392644448,0.131303095808489,FALSE,FALSE,"Not significant"
"LRRC45",-0.0580346827260534,0.324958966331006,-0.0509869804140768,0.345683857983215,FALSE,FALSE,"Not significant"
"KLRK1",-0.0987208097690037,0.32500992291597,-0.12674877652594,0.178007139202851,FALSE,FALSE,"Not significant"
"EIF4EP2",-0.0637412427642591,0.325243709712862,-0.0809743672534116,0.176452320773124,FALSE,FALSE,"Not significant"
"DBT",-0.0585781332670212,0.325271422011776,-0.0777961933221088,0.161379282065871,FALSE,FALSE,"Not significant"
"MANSC1",0.122425876729813,0.325468755052288,0.118774127904843,0.269617054178631,FALSE,FALSE,"Not significant"
"SEC24A",0.0756368853144001,0.325862970368864,0.0688647109309589,0.360792799831808,FALSE,FALSE,"Not significant"
"FYN",-0.0363630818639261,0.325862970368864,-0.0399714512311296,0.257323606001428,FALSE,FALSE,"Not significant"
"ARG2",0.127263832848951,0.325960524556705,0.0837224717111086,0.500488883053418,FALSE,FALSE,"Not significant"
"RPS6KL1",-0.0911889691145979,0.325960524556705,-0.0669647973555653,0.464128348524175,FALSE,FALSE,"Not significant"
"CCSAP",0.089715460432927,0.325960524556705,0.0326011360560215,0.735709155549248,FALSE,FALSE,"Not significant"
"HNRNPA1",0.0385015780687893,0.326238121570877,0.00272088268144824,0.945803674865376,FALSE,FALSE,"Not significant"
"PA2G4P4",0.0449926597335027,0.326349770483218,0.0494596389853624,0.252464772895778,FALSE,FALSE,"Not significant"
"PTCD1",0.0395986560925566,0.326349770483218,0.0401259732253842,0.296889601320657,FALSE,FALSE,"Not significant"
"MAP3K21",-0.108293558460336,0.32662400847907,-0.106911276374803,0.312390389189154,FALSE,FALSE,"Not significant"
"PLEKHA4",-0.0875439904519009,0.32662400847907,-0.0684350340947734,0.435030736310062,FALSE,FALSE,"Not significant"
"ARGLU1",-0.114164781189768,0.32662400847907,-0.177796913644528,0.0949087329443441,FALSE,FALSE,"Not significant"
"PRR7-AS1",-0.0574694324198188,0.32662400847907,-0.0405012640280274,0.483759146934165,FALSE,FALSE,"Not significant"
"CHORDC1P4",-0.0744610339140958,0.326827986562918,-0.106933772535558,0.128572098494586,FALSE,FALSE,"Not significant"
"MLYCD",-0.029499024960113,0.326978479992595,-0.0171582001262298,0.559133301087304,FALSE,FALSE,"Not significant"
"DNAJC27",-0.0669798529268086,0.327123901887418,-0.0710660104828229,0.285205602255006,FALSE,FALSE,"Not significant"
"CCZ1",0.0426931093538733,0.327553985906249,0.00862611721816097,0.843626704985833,FALSE,FALSE,"Not significant"
"IL20RB",0.068108158240323,0.327553985906249,0.059870044225239,0.375678971756463,FALSE,FALSE,"Not significant"
"UBE2V2",0.0718191889943852,0.327554230421179,-0.00277571287279466,0.971534625455004,FALSE,FALSE,"Not significant"
"LIN7C",0.0670257956318227,0.327590629039536,0.00425946515869869,0.955040579259429,FALSE,FALSE,"Not significant"
"AP5Z1",0.0466606756453367,0.327655744148918,0.0600030182744932,0.163010920760413,FALSE,FALSE,"Not significant"
"PSMD9",0.0347210339081469,0.32794757373201,0.0396837389586099,0.20048947691141,FALSE,FALSE,"Not significant"
"FAM53B",-0.0455969401305028,0.32795312385629,-0.0308944345390311,0.433742260914619,FALSE,FALSE,"Not significant"
"MTHFD2L",0.0874604568087068,0.328154349562685,-0.00808529131084128,0.931826087600074,FALSE,FALSE,"Not significant"
"DRAXIN",0.128007260537535,0.328154349562685,0.105122412434579,0.396957698011141,FALSE,FALSE,"Not significant"
"DDX54",-0.0430978546433835,0.328335659815516,-0.0257245122944328,0.541062550485694,FALSE,FALSE,"Not significant"
"HSD17B7",-0.0315054420505319,0.328335659815516,-0.045807041904619,0.106524147180814,FALSE,FALSE,"Not significant"
"KIF18A",-0.112166619908916,0.328366896887884,-0.128888732011057,0.235071765186216,FALSE,FALSE,"Not significant"
"ZNRF2",0.0695037853860382,0.328429746912424,0.0291942313818838,0.69006373986028,FALSE,FALSE,"Not significant"
"MFSD12",0.0510363387479106,0.328463396919641,0.0711175071673552,0.1154952151199,FALSE,FALSE,"Not significant"
"RIN3",0.0702787432449907,0.328499160739297,0.0826457779047062,0.184901474073385,FALSE,FALSE,"Not significant"
"CYB5A",-0.0537567327425281,0.328652781409648,-0.0697120598867721,0.147061100949743,FALSE,FALSE,"Not significant"
"GDPD5",0.0755996423646873,0.328662782489868,0.0788751994029408,0.260157970654234,FALSE,FALSE,"Not significant"
"LGALSL",0.0999405869054081,0.328662782489868,0.106301682208105,0.254268556631953,FALSE,FALSE,"Not significant"
"ASRGL1",0.0711953203856229,0.328903072954527,0.0721242483211307,0.311266402380843,FALSE,FALSE,"Not significant"
"NUDT9",-0.0349900294447647,0.329008192778628,-0.0492835220433714,0.130560831294715,FALSE,FALSE,"Not significant"
"CFL1P2",0.0968537774197452,0.329075629816247,0.10539827404704,0.239152111870423,FALSE,FALSE,"Not significant"
"TVP23B",0.100379282130028,0.3293199334422,-0.00348446996528441,0.975537580966555,FALSE,FALSE,"Not significant"
"JUND",0.0618405756224806,0.329411736771948,0.0771441179059513,0.18733431061418,FALSE,FALSE,"Not significant"
"ANKH",-0.0819567560436542,0.32948368448807,-0.0655010637040398,0.414542979806635,FALSE,FALSE,"Not significant"
"RASSF7",-0.0658726873129654,0.329538334514734,-0.051171057410143,0.380176698562976,FALSE,FALSE,"Not significant"
"UBA5",-0.0596960218044711,0.330228429199795,-0.096191036865985,0.0817839228731072,FALSE,FALSE,"Not significant"
"CHMP1B",0.0607938281779272,0.330423682574817,0.0466437461161704,0.407353700490137,FALSE,FALSE,"Not significant"
