"gene","logFC","logCPM","F","PValue","FDR"
"ST6GALNAC4",0.194732925716547,6.4206097762811,4.27484177627871,0.0392840788551842,0.0962214240868775
"ZNF425",-0.087086178568162,1.01000715331386,4.27482169075761,0.0392851768119001,0.0962214240868775
"ALDH8A1",-0.141404168550204,0.745589515914036,4.27433454988508,0.0392966424202243,0.0962337952315059
"ZDBF2",-0.221602895179794,0.265839727567929,4.2708643159026,0.0393773155842465,0.096405195973864
"EMID1",0.282458594813103,1.35766821416131,4.27069714113745,0.0393794854637941,0.096405195973864
"FLYWCH1",-0.121664765061256,6.62704892012767,4.26825932505366,0.0394349647478124,0.0965221373785066
"RFX7",-0.132825196363894,4.06670136786124,4.26803516058628,0.0394401214591551,0.0965221373785066
"LMAN2L",0.0474403578388281,3.90697362323848,4.26666248497044,0.0394716708592967,0.0965835926000928
"N4BP2L1",0.0797530714789199,4.71353148921189,4.26326493062502,0.0395498573423538,0.0967591258724708
"NEIL2",-0.0706484468981686,3.72568982669636,4.26122384140755,0.0395969272891891,0.0968442825302406
"ARHGAP30",0.0692138198851158,9.61649597652151,4.26119499526367,0.0395975755926207,0.0968442825302406
"ADGRE2",0.139041146869054,7.27546934886234,4.2609106874605,0.0396041347513642,0.0968445361923335
"NT5DC1P2",-0.0893196448380983,0.433224735245784,4.25835156737685,0.0396648150459028,0.0969771113622284
"MDM2",0.0861514425524263,5.71047063391419,4.25688194831808,0.0396972031795712,0.0970304174830989
"IGKV1D-12",0.263108990335824,1.75832163018158,4.25679134984551,0.0396995535602761,0.0970304174830989
"TPM3P8",0.0660260284510692,4.01016732958953,4.25612483127983,0.0397147290438995,0.0970516965493697
"RABGEF1P1",-0.0550874481837647,4.6562032379232,4.25479701755954,0.0397454592974579,0.0971109740033327
"GTF3C4",-0.0707520710767945,3.68737933700681,4.2544203127234,0.0397542021713599,0.0971165186410586
"RPL28",0.112351787683244,10.7903375591294,4.25381047096138,0.0397683120713871,0.0971351705787933
"ATXN7L1",-0.0626899963990551,3.89819173979886,4.25189507786641,0.0398127357774808,0.0972278466765044
"NAA25",-0.10176510574557,3.80472290566015,4.25123606178976,0.0398280315238815,0.0972375478080711
"SLC35B4",-0.0583582113378542,3.69504191071135,4.2511655690156,0.0398296714625115,0.0972375478080711
"MICA",0.0905487679963203,4.41183524378112,4.25000457551477,0.0398566136504723,0.0972774379704666
"PNRC1",0.0842401420708557,8.27820245231926,4.24990257455778,0.0398589795496906,0.0972774379704666
"PPP4R1",0.118256377497219,6.72861423273211,4.24935653529243,0.0398716656501066,0.0972925712561644
"NHLRC2",-0.126852661082089,4.04428128658903,4.24726334737358,0.0399203442306417,0.0973955121398742
"ARAP1",0.0982668089540028,9.16637421353603,4.24693768327124,0.0399279135190843,0.097398139611919
"MRPL54",0.10251392872946,4.75902530282444,4.24372336014691,0.0400027907394738,0.0975649271132476
"ZNF107",-0.198157802075729,3.39139062542695,4.24268877739237,0.0400269565272654,0.0976079976953893
"VPS35L",0.0648936191747766,5.5523076758154,4.24226125329369,0.0400368966085478,0.0976163697255703
"COA6-AS1",-0.134910511760314,0.438470235736859,4.24102246021252,0.0400674950541437,0.097666873953471
"BCL2L1",0.272565659319439,8.58258782181266,4.24081641249935,0.0400706311947483,0.097666873953471
"GRK4",-0.0878819502805867,0.719472731367937,4.23958086309374,0.0401004954308578,0.097723786948299
"ACP5",0.114883115740136,6.05368041209223,4.23886210695254,0.0401163091717772,0.0977464463529318
"RN7SL5P",0.308922813063523,0.0484389736291377,4.23751353053574,0.0401520577655221,0.0978176632995068
"CPA3",0.197313044074041,3.11475927939092,4.23628752853211,0.0401766201230254,0.0978616098531624
"LHPP",0.104487873024951,5.31049328690923,4.23581208112458,0.040187707092386,0.0978665567941248
"IGKV1-39",0.281251090570988,3.69440968937452,4.23557510689858,0.0401932824129771,0.0978665567941248
"RINT1",-0.0748571663635624,3.58068926012686,4.23536446314444,0.0401982217681241,0.0978665567941248
"NFRKB",-0.0474775790755339,5.40439097720133,4.23481803616825,0.0402110054043812,0.0978817950797544
"SUGT1P4-STRA6LP",-0.124529315948185,0.492831019624549,4.23456814059174,0.0402183458512804,0.097883780736682
"SLC44A2",0.088475577519413,9.42214150015174,4.23368553024662,0.0402375659675325,0.0979146739083411
"PI4KAP1",-0.228523547115942,2.64364487832109,4.23313808303214,0.0402504897354386,0.0979302379194047
"NSD3",-0.0632288589272405,6.37582393839842,4.23243892761525,0.04026682434763,0.0979540941889324
"KIF20B",-0.172235265966514,2.02130427931784,4.23039939567747,0.0403149136617357,0.0980481355382671
"ARHGAP31",0.0891068584763371,3.93274067086464,4.23023774728048,0.0403185540684955,0.0980481355382671
"PXN-AS1",0.0671578430263508,2.0263783749001,4.22753613416526,0.040382273118613,0.0981479668719979
"XPA",-0.0745803207976119,3.00572124007495,4.22739383326576,0.0403855196522938,0.0981479668719979
"CDK13",-0.0569893433698913,5.88829213860816,4.22738119895481,0.0403857615907206,0.0981479668719979
"HILPDA",-0.09892810693917,0.97396135742587,4.22727368620805,0.0403890121016287,0.0981479668719979
"OSBPL9",0.053849669172003,5.68104375453965,4.22710287152574,0.040392317522178,0.0981479668719979
"MKLN1",0.0866911989431768,4.69553091229186,4.22622416698222,0.0404130236758408,0.0981823775198321
"DOK6",-0.146166788190331,0.669347044240876,4.22528056221191,0.0404363760475586,0.0982232049004978
"SUSD6",0.102471750687925,7.5987883508277,4.22439267375382,0.0404562132628661,0.0982528200866762
"RAB8B",0.141159515822248,6.30346010557322,4.22416157894983,0.0404616666108176,0.0982528200866762
"C19orf47",0.0747766045664893,4.15065924776242,4.22171897185125,0.0405193589845905,0.0983769903684783
"MOXD1",-0.181961172337735,0.137914050436763,4.22128886104488,0.0405327546914794,0.0983935899484747
"GPR89B",-0.0752471406651017,1.64324128724318,4.21896468701518,0.040584787450574,0.0985039607399307
"DBF4",-0.0851658874371736,2.69611609754946,4.21720298548346,0.0406263101454413,0.0985731091369986
"ATP6V1G2",-0.095786919828772,1.0102261913331,4.2172227327611,0.0406264187304401,0.0985731091369986
"GABRR2",0.158670229224469,1.90785162853221,4.21571684747487,0.0406616634657236,0.0986426706521322
"DNAH10",-0.172141875368839,-0.157303065001812,4.21319820682814,0.0407255228688273,0.0987816158574207
"PLAGL1",0.142607298719836,4.34611701178378,4.21174450482122,0.0407558248055519,0.0988391341307613
"IGHV3-47",0.237558043194108,-0.0986216779914211,4.21124494615308,0.0407713193593152,0.0988607294372793
"PIF1",-0.143335311699865,1.47272093302923,4.21025887190061,0.0407915314217285,0.0988904081203914
"ARFIP1",0.111296613736249,4.47537079785833,4.20980077099775,0.0408020725185338,0.0988904081203914
"INPP5B",-0.0543652634350245,5.10404400892098,4.20974766151121,0.0408033346397295,0.0988904081203914
"MICALL2",0.128787411199082,2.00210817827367,4.2094237430276,0.0408112226892362,0.0988935491493978
"TCF12",-0.0989899502973763,4.72569846416744,4.20874928868057,0.0408271132614305,0.0989132070507457
"DUOX1",-0.103474148254937,2.00200453329805,4.20852930824611,0.0408325217481181,0.0989132070507457
"METTL18",-0.141815723378547,2.03976625736578,4.2063854063862,0.0408836570714713,0.0990210886965148
"UBE2H",0.0772435185392282,6.6963269187206,4.204974233941,0.0409171524886517,0.0990799079633631
"PSMD12",0.0530006549498677,4.62020528354441,4.20480687368305,0.0409211511625782,0.0990799079633631
"GCC2",-0.123799177758262,4.5610331578354,4.20346265197829,0.0409532671572719,0.0991416675638846
"SMARCAD1",-0.120645871741404,3.93653172105872,4.20265014198284,0.0409727002395285,0.0991618276849647
"KPNA5",-0.199068156318578,2.87435846537795,4.20256403409922,0.0409748146793159,0.0991618276849647
"HDHD5",0.048033789916891,5.32683532275799,4.2019406041581,0.0409896611992866,0.099181757630919
"IGLV6-57",0.28990402469872,4.51234509716987,4.19906730187818,0.0410584664782504,0.0993184923340284
"TTC21A",0.160153378938865,3.09785710236597,4.19900910044038,0.0410599075513799,0.0993184923340284
"SCAF4",-0.0645361261186891,5.56644791646562,4.19875149124016,0.0410660317256351,0.0993184923340284
"RBM12",-0.052801648642053,5.826283300968,4.19803373692875,0.0410832405735348,0.0993440965641795
"SPOCD1",0.271276484090715,2.88151817519806,4.19751652635513,0.0410957064309763,0.0993582252824345
