"gene","logFC","logCPM","F","PValue","FDR"
"TIMM23B",0.109116076648745,0.942085973856556,4.57746542880032,0.033078093998129,0.0917881069626257
"SLC25A19",0.0681945808309095,3.34722793269493,4.57759858127787,0.0330840135523396,0.0917891477055443
"HMGB3",0.19747647277325,1.0384827600545,4.57691082877153,0.0330904911820018,0.0917915959843407
"GPATCH11",-0.0989946570395252,4.21536425361965,4.57695034918871,0.0330959852872564,0.0917915959843407
"RPL27A",-0.149348528073715,6.92472467485387,4.57420861430291,0.0331481222895564,0.0919162981502615
"ACADSB",-0.0903070223032069,4.298607128746,4.57401005038659,0.0331520517218491,0.0919162981502615
"C2CD5",-0.0651141612909073,5.84714776854686,4.57298032492615,0.033171587380775,0.0919550618032035
"EMC10",0.0571027925869765,6.71220247871117,4.57241567244406,0.033182367154056,0.0919695443220154
"PRPF40B",-0.119116033484738,1.24231012907431,4.57173572545902,0.0331910420611391,0.0919781042788403
"HLCS",-0.0818882649507509,3.70938761182653,4.57168980040024,0.0331965673854467,0.0919781042788403
"FOLR3",0.444774577356289,6.80225847572673,4.56971532984985,0.0332340115136388,0.0920664425382012
"ERVMER61-1",-0.246015757530975,0.871723020315528,4.56890388046057,0.0332402240950589,0.092068246594228
"OTUD7B",-0.0837741518741967,2.94716921456122,4.5689670014964,0.0332491820289088,0.0920776528083951
"CCDC102A",-0.103854096795749,3.01691592456019,4.56784894782544,0.0332705125039362,0.0921213136816631
"CCT5",0.0467290231242074,6.69364068359638,4.56510638285069,0.0333223529982019,0.0922487933303663
"SNHG19",-0.164573540215112,0.879042685335021,4.56439487329132,0.0333276975481076,0.0922487933303663
"LMBR1",0.0487720285675773,4.74402325133466,4.56435234916709,0.0333368908025481,0.0922588143156443
"AC109587.1",-0.125754098850475,1.72709720100794,4.56317202439189,0.0333586871845991,0.0923037048873539
"TCP1P1",0.0801615497219246,2.00186134799893,4.56266194874263,0.0333694122949468,0.0923179512939245
"MYL6B",0.124111567438836,2.15149340581597,4.56227354733973,0.0333774254177162,0.0923246913601155
"RNPEP",0.113115989214362,6.25402245616083,4.55992894695389,0.033421888585885,0.0923898984017336
"WASF1",0.149519207803738,0.974166396239615,4.55951911950842,0.0334220150392503,0.0923898984017336
"FCGR3A",0.157360641978741,9.96158910636034,4.55979763962854,0.0334244079441656,0.0923898984017336
"AC005392.2",0.510963641581574,2.58654316304695,4.55963694021304,0.0334281379726519,0.0923898984017336
"OSER1",0.0893574291173358,6.36624814555107,4.55956462651753,0.0334289031365983,0.0923898984017336
"NPEPPSP1",-0.173102956998434,2.06558683215154,4.55913793435366,0.0334375997623524,0.0923985084402845
"SPRYD7",-0.0738734942043425,2.13276289410756,4.55870393703138,0.0334461147382611,0.0924066137336302
"ZNF559",-0.0739492971940199,4.30482547176715,4.55752792751868,0.0334682852245407,0.0924524381598984
"ZNF287",-0.0855327779070955,2.41898557344429,4.55646837395513,0.0334896124727815,0.0924873110409235
"AL844908.1",0.120768455450976,2.02984078339818,4.55624914154306,0.0334933295573342,0.0924873110409235
"CHCHD3P3",0.0900221054080299,1.55585833132005,4.5559057712636,0.0334976694050968,0.0924873110409235
"MPDU1",0.071994111674819,5.48206277938676,4.55433017452607,0.0335298850051885,0.0925608214542096
"TRRAP",-0.0733744865486992,6.12048615823775,4.55213225647103,0.033572363895761,0.0926626349273632
"LINC01963",-0.0740367993922417,3.3447786410075,4.55148059259428,0.0335854919658816,0.0926834171520535
"TMED5",0.0763836500109541,6.63143365626771,4.55059294676203,0.0336021511295503,0.092713935324951
"COA6",0.115941117769848,3.03558541485394,4.54961873028355,0.0336217580892712,0.0927525754320754
"DTNBP1",0.0748223233268746,4.73566284688188,4.54806220124791,0.0336512556292989,0.0927864091567558
"GAMT",-0.108585049808473,2.75125374220359,4.54805192450925,0.0336522986303785,0.0927864091567558
"CEP85",-0.0604787405770311,4.53367274302347,4.54790010749119,0.0336544284502443,0.0927864091567558
"HIKESHI",-0.0770483237378279,3.79371585634253,4.54780660497364,0.033656441376401,0.0927864091567558
"MROH1",-0.0775751773227078,5.51058093812197,4.54618025114192,0.0336877262789035,0.0928571942303109
"AL138995.1",0.172238534223671,0.0771321248782755,4.5405903030964,0.0337735982187988,0.0930614602358605
"EP400P1",-0.0985987974845,4.12159171940506,4.54154857515257,0.0337779388428781,0.0930614602358605
"RPS27P29",-0.22925758966449,2.04428205915042,4.54151976846847,0.0337786961375588,0.0930614602358605
"IGHV1OR15-2",-0.341657196760958,0.582391270746458,4.54039494102919,0.0337891738857824,0.0930748375506035
"ANKLE2",-0.0294304597797541,6.55994545940423,4.5385168365709,0.0338368412374552,0.0931906349502695
"HERPUD2",0.049818571974726,6.26383607266172,4.53815986013385,0.0338438080736147,0.0931943184728361
"SNX5",-0.0523005900921742,6.10782079541978,4.5368064550046,0.0338702246913805,0.093248494312942
"AC022007.1",-0.0854769508966582,1.84350472847959,4.53656030460984,0.0338747474961059,0.093248494312942
"PNOC",-0.1295700448682,2.87993990235296,4.53253787605381,0.0339544438715758,0.093452338868485
"LINC00624",-0.179366092016817,-0.0896045791717979,4.52866298061834,0.0340043707511053,0.0935741951104636
"SIK3",0.0743975870816987,6.69110856471423,4.52907081729272,0.0340216155718765,0.0936031344193779
"ATP2B1-AS1",-0.115051651024273,2.05630933142137,4.5288580608907,0.0340261952845555,0.0936031344193779
"TAL1",0.24259209681896,3.60311905213155,4.52735675910859,0.0340556590297802,0.0936686219036403
"EIF2AK1",0.0892464080979087,7.13141326989457,4.52643372475904,0.0340733870046331,0.0936908749463039
"CYP2R1",-0.0746396711649729,4.21358946499928,4.52635673580469,0.0340750684416609,0.0936908749463039
"AC132192.2",-0.114293005738339,0.92054096749802,4.52336851133181,0.034125923240164,0.0938151210961334
"SELENOTP1",0.0973860261734978,3.93182176235629,4.52293441562606,0.0341424613205794,0.0938450020192915
"AC010210.1",0.140441696702453,1.66650910994243,4.52035133247962,0.034192468498498,0.0939668519244082
"PPP4R3B",0.049106255894065,6.87267946743034,4.51966317293358,0.0342066922706611,0.0939903386789699
"ERN1",-0.0842170402550254,6.82028229290072,4.51877650260484,0.0342241907297144,0.0940228140608068
"AC092919.3",0.126986740100981,0.331294599720882,4.51751335729592,0.0342314142913797,0.0940270555158106
"BBS10",-0.103567717758676,3.95233349603323,4.5169885060133,0.0342597364000571,0.0940795935634214
"C9orf78",0.131249339827084,6.9372139848711,4.5168669089302,0.0342619069522119,0.0940795935634214
"BTBD11",-0.087667731883637,3.9743357583958,4.5163257449563,0.0342728258400609,0.0940939687864357
"CD44-AS1",0.179784682833126,0.252302211348735,4.51311551838269,0.0343164331439248,0.094198068429394
"ZNF683",-0.226495023215201,4.96782445085133,4.51335453840089,0.034331449110689,0.0942236637976553
"MON2",-0.05826255723238,6.06186906467252,4.51140934714377,0.0343699479926129,0.0943136895437934
"RPS23P8",0.151137125663529,6.37100644634048,4.51111234301788,0.0343758345762205,0.0943142097131804
"SPATS2L",0.284225182818057,3.42297035452308,4.51010445263383,0.0343964221141525,0.0943550568516645
"TCEAL1",-0.122664272025758,2.00653766902009,4.50808858871246,0.0344362360470053,0.094448622889028
"SLFN12L",-0.110139807857281,3.84908538910024,4.50703405788622,0.0344570773550516,0.0944901301329931
"ARHGEF2",0.0704140390281297,8.1029650581062,4.50632208281533,0.034470964327711,0.094512556218161
"ZNF804A",0.13840590964895,0.031698101073835,4.50382140247894,0.0344973892083702,0.0945634403031543
"CFDP1",0.0821973147606987,4.0082253272649,4.50482593687397,0.0345009471115102,0.0945634403031543
"AC110994.3",0.151419085179593,1.21219346695984,4.50371902039991,0.0345166457172717,0.0945908077883519
"LGR6",-0.18652443092744,3.94932347251628,4.50344092533856,0.0345285949628363,0.0946078930171723
"TMEM129",-0.0533440541091327,5.78592004078932,4.50301330940548,0.0345368543645128,0.0946148641410739
"CRAMP1",-0.0528635539948062,4.45265917995095,4.49997803251025,0.0345975009631023,0.0947653256856648
"SMARCD2",0.0587763960313981,7.09839525388609,4.49896703846488,0.0346175800672709,0.0948046382156607
"SWI5",-0.0747872542325082,2.78069706035265,4.49811385465142,0.0346355309876243,0.0948381104035924
"CEP131",-0.0886066383277515,3.63000272180444,4.49708643397294,0.0346555569617262,0.0948772524394539
"AC092747.4",-0.0822336937666246,3.43284387771825,4.49566066402237,0.0346841888373566,0.0949399381948477
"BX571818.1",-0.145724417143243,1.5493657381808,4.49376950368957,0.0347195793456344,0.0950085719644893
"PLEKHM3",0.0822818472333105,4.4470154758228,4.49381678320403,0.0347207405850293,0.0950085719644893
"AC106886.5",-0.102661956460047,0.53454300722532,4.49267615449387,0.0347282717986098,0.0950134753967916
"RPL10P9",-0.0900256383353613,8.3625799352081,4.49139698621325,0.0347691607067177,0.0951077885989309
"KLHL12",0.043789499650157,5.24206331075089,4.49114574527806,0.0347742340313699,0.0951077885989309
"PIP5K1B",0.105032470911644,3.14093880700783,4.48936529684553,0.0348106676928116,0.095191708565328
"HOXB2",-0.178863671574516,2.84439234044454,4.48874584967941,0.0348232311469218,0.0952103371820463
"CAPZA2",0.133213003395731,6.83091991477268,4.48610364413708,0.0348755729718011,0.0953376998923659
"TRBV11-2",-0.159482021108949,2.24142168979682,4.48511142509897,0.0348963558284972,0.0953787635365315
"C19orf12",0.0695518022444653,5.42303731132104,4.48386341053382,0.0349207301389044,0.0954296281692907
"TG",0.164928686593441,1.11828352109743,4.48297270287254,0.0349336417528658,0.0954449355566583
"MAGI3",0.111134567541867,1.48496649882091,4.48292508861495,0.0349378622454455,0.0954449355566583
"AFAP1L2",-0.100189825095864,2.23744035101096,4.48232158825084,0.0349526783208809,0.095469656756671
"PDCD11",-0.0733139011619952,5.47163043627661,4.48104773818164,0.0349775472895238,0.0955218237179259
"AL356481.1",-0.0824774353262549,1.27692644811522,4.48010229043389,0.034992573682505,0.0955367973993846
"RNF138",0.0979965908079679,5.29744040825052,4.48020526519824,0.0349945719981799,0.0955367973993846
"HADH",-0.0573135583409624,4.77184826676258,4.47902517581836,0.0350184638734618,0.0955862604163496
"SLC22A16",0.207884739446513,1.36428256954897,4.47859249638518,0.0350244403413852,0.0955868133616273
"PPAT",-0.0895380676212354,3.1429483318729,4.47838506615896,0.0350320280339214,0.095591762667145
"NRP2",0.151547292886889,-0.0139862963024374,4.47590112050043,0.0350565176538186,0.0956428229662106
"PITPNM2",-0.102400653900933,4.97803297256834,4.47607315077682,0.0350781937945511,0.0956861918386544
"CCL5",-0.138627924740901,9.11197533014592,4.47527592023995,0.0350942983310277,0.095701653574589
"ARID5A",0.088787144174909,6.91119673427134,4.47522059946459,0.0350954236696666,0.095701653574589
"SPRY2",-0.150829406134375,1.25284259275058,4.46959973175744,0.0352059741542093,0.0959873027211685
"ZER1",0.119534542298457,6.79581196887209,4.46871750607927,0.0352274894214501,0.0960202160971158
"ENDOD1",0.0764778584076945,4.40906161336709,4.46861711579604,0.0352296461838648,0.0960202160971158
"GLO1",-0.0599167689524607,5.35855866021232,4.46778160753929,0.0352465617043135,0.0960505068337301
"FMNL3",-0.075269457488711,6.12355702068806,4.46681178144066,0.0352662955357529,0.0960884665231056
"AL512770.1",0.104453923377664,2.53360205872707,4.46633091645675,0.0352771214494027,0.0961021467162847
"KATNAL2",-0.11831611107522,1.03601168612191,4.46493335401351,0.0352974065882969,0.0961415870466035
"INSIG1",-0.0631697282955305,5.71840035876413,4.46319128789469,0.0353401389888777,0.0962421452477168
"ADNP2",0.0554136295038651,4.51093320620117,4.46229329726796,0.0353585617265089,0.0962759432549664
"CNR2",-0.130145197135109,4.54906857489441,4.46201830375351,0.0353641806664724,0.0962759432549664
"AIDA",0.0798172353037146,3.786520809965,4.46028990190258,0.0353997392682565,0.0963569029243646
"NAXD",-0.056998524516438,5.26405053955669,4.45903176621019,0.0354251837021673,0.0963965956074207
"AL139349.1",-0.124963516999795,1.77225730447282,4.45896571595156,0.0354259672410479,0.0963965956074207
"AC015849.3",-0.139326544582017,0.941460323118858,4.45695742439652,0.0354596536584318,0.0964724020238847
"NECAB2",0.260401671570173,3.31123167314885,4.45592123709225,0.0354894425636411,0.0965375816038578
"VPS35",0.0543716235268121,6.73491179838952,4.45494721237592,0.0355088641560018,0.0965745434701182
"ADRB2",-0.0992985203946832,4.94647392542145,4.4539216177538,0.035529959883607,0.0966069692095954
"RAB43",0.134563385814624,2.1210659593106,4.45383037660662,0.035532457596933,0.0966069692095954
"CENPW",0.207327025742949,0.424741375726056,4.45266755448466,0.0355405538038947,0.0966131146508172
"ABHD16A",0.0720373991283895,3.60151782047722,4.45278027053854,0.0355537492787727,0.0966305762585276
"PMPCA",-0.0487121028265782,5.46697953500103,4.45252353071457,0.0355586511970372,0.0966305762585276
"ITPKB",-0.0586408053488096,7.54885503313303,4.45208330512905,0.0355676767708617,0.0966392399378986
"TMEM168",-0.0764620444979046,5.09754426145983,4.45138884775207,0.0355819910165515,0.0966545535290602
"ASTN2",-0.113747266402088,0.807589085097202,4.45074479390854,0.0355849896562743,0.0966545535290602
"TMEM176B",0.434661923900386,5.99102066619141,4.44994120100119,0.0356117456212965,0.0967113597048168
"CNTNAP2",0.328420103294781,1.62757537550196,4.44928340314203,0.0356237395022033,0.0967280642051788
"ABHD17B",0.0505855821154475,4.27252561877174,4.44865496538436,0.03563836597027,0.0967519102390652
"CFAP36",-0.10064195784068,3.65519741607461,4.44631828167902,0.0356867441076563,0.0968576177984915
"PTPRK",-0.151182978478225,2.06735632280639,4.44621297651095,0.0356890044440228,0.0968576177984915
"AC079584.2",-0.116174806285498,0.830994479181529,4.44489030282642,0.0357061216330841,0.0968826703441635
"TCIRG1",0.102640374374129,9.46575586694333,4.44515878521815,0.0357103060188359,0.0968826703441635
"SPTBN2",-0.165733169229418,-0.0536369628589674,4.44335308075946,0.035720451810812,0.0968826703441635
"RABGGTB",-0.0691244740932189,4.88930904770277,4.44461224286936,0.0357216442030066,0.0968826703441635
"AC100757.1",0.109535621713063,1.63452346957378,4.443065177233,0.0357522021135526,0.0969496651908048
"AL359921.2",-0.103322736323721,0.926320585670673,4.44175291010746,0.0357726341397302,0.0969891841112402
"KRT10",-0.102663028323276,3.80006513348942,4.44087078674288,0.0357992295276565,0.0970395196008708
"CRNKL1",0.0497365146161777,5.64305109432568,4.4406788449037,0.0358029227255886,0.0970395196008708
"ZFP69",-0.0799714379777975,2.85888196274522,4.4393220464589,0.0358318840163835,0.0971021181684774
"MAP1S",0.119033188490851,5.60153711181192,4.4384969267893,0.0358481148023077,0.0971302030363672
"TCAIM",0.0790495265793061,4.19173505672222,4.43654531585687,0.0358887350963284,0.0972170706935173
"FAM107B",-0.0522457604774237,7.66337464228223,4.4363837752997,0.0358919200289205,0.0972170706935173
"AC025034.1",-0.136312691922707,0.512315924255591,4.43492640220558,0.035907342591841,0.0972429341743706
"SLAIN2",0.0461099316115686,5.58161801029854,4.43441616458909,0.0359327939440199,0.0972785828242848
"ZNF41",-0.067431209812559,4.00248452068054,4.43437016915407,0.0359339466878358,0.0972785828242848
"JAM3",0.0980686467986549,3.10911634505358,4.43419359521868,0.0359381342526926,0.0972785828242848
"SPAG5-AS1",-0.0926080798965192,1.35799445177198,4.43171015808064,0.0359855966991842,0.097375246971922
"AL441992.2",-0.095017527892385,1.48640283733638,4.43176987301379,0.0359856092403636,0.097375246971922
"AC093909.1",0.10165399261353,1.63747819019003,4.43132653478945,0.0359958318989971,0.0973869908625425
"TRAPPC2B",-0.119619835841043,1.58371774679235,4.43060832342791,0.0360107664674549,0.0974114769393326
"EMBP1",-0.0939444488699522,2.76422232166778,4.4256330517247,0.0361167214567268,0.0976821309779632
"NAP1L4",-0.0500224361475197,7.13603353999013,4.4244415993116,0.036140643916605,0.0977308657365885
"RPL23AP3",-0.224657363187113,3.13312281171698,4.42343973917229,0.0361622726891116,0.0977733830423392
"PDE4D",-0.111222126091991,4.76871888448553,4.42312606593675,0.0361682229084479,0.0977735026533892
"SCRIB",-0.0992762164630022,5.46900200477315,4.4227407415114,0.0361762374698155,0.0977792018469869
"PFDN1",0.0543965454340429,4.75284110676943,4.42223815463255,0.0361867978923296,0.0977917791556507
"COMMD1",0.0794133531293438,3.61200621715086,4.42027311040713,0.0362282746143621,0.097887887423007
"TSEN34",0.134365546163678,6.84840128834647,4.4191748039413,0.0362509132510815,0.0979330725965494
"TOMM34",-0.0620978834199029,4.33369736808453,4.41657048455228,0.0363057093528258,0.0980494272214243
"SEC23A",0.0558551372389524,5.21565755450653,4.4162887278746,0.036311516601815,0.0980494272214243
"TSTD1",-0.0885383081914183,4.74642631770165,4.41627940791917,0.0363117510295713,0.0980494272214243
"TGFBR3",-0.129055912828962,5.33264711173556,4.41386903704106,0.0363623809249371,0.0981663501443075
"SLC44A1",0.0815431478049295,5.18245030671737,4.41365389468993,0.0363669118353995,0.0981663501443075
"LHFPL5",0.171806283249176,2.95774320176837,4.41331232247987,0.0363749239120086,0.098171970225514
"MARCHF2",0.119297917757383,6.25509263718863,4.41298460056629,0.0363809716463617,0.0981722877922605
"RBPMS",-0.0955057649585853,2.09991769166196,4.41258053801761,0.0363902176976485,0.0981812343521139
"CD300LB",0.109659844670166,6.35477075963942,4.41193752333617,0.0364030177045001,0.0981949385799303
"CMTM7",0.0682630031014576,6.32106137561238,4.41174091829928,0.0364071599518944,0.0981949385799303
"LENG9",0.10363692494035,1.8841167857553,4.40876268464198,0.0364700880606146,0.0983486411212696
"PSMD3",0.0512553537162111,6.33654513083071,4.40837764869878,0.0364780794106717,0.0983541701374056
"HMGN2P4",0.0859126100674289,2.59912765141461,4.40789395707663,0.0364892624334234,0.0983622805866753
"CYTIP",0.0528616534351809,7.82062428628178,4.40767201999361,0.0364929705444494,0.0983622805866753
"LINC01128",-0.0801765617089784,3.86074954794652,4.40589952834838,0.0365306984764483,0.0984479429069838
"HARBI1",0.0766318901011863,1.95004540643016,4.4046729855424,0.0365567552398523,0.0984943192977261
"SIRPG",-0.1022137644087,5.43364426133898,4.4045111789666,0.0365598062267911,0.0984943192977261
"PSTPIP1",-0.0755451840250868,7.75533581252852,4.40385745624288,0.0365736176879724,0.0985154963918619
"ERFL",-0.128206272017371,1.66735500889656,4.40325290839232,0.0365851416950424,0.0985305060617256
"BSG",0.123793863477994,8.75259316653578,4.40216484186571,0.0366094609373168,0.0985799651622122
"AC012368.1",-0.146508325805494,6.21771265693056,4.40104298699214,0.0366332490891975,0.098619246517706
"POLR1A",-0.0807235652389933,4.65865767108996,4.40091849322181,0.0366359629165746,0.098619246517706
"BTF3P5",0.111088608437763,2.20275180859168,4.39932118304596,0.0366705747045253,0.0986963687584809
"LINC01800",-0.190449790824677,-0.169493477108093,4.39724520982392,0.0366849309106456,0.098718958261661
"AC007238.1",0.0565552549983939,5.15298650717542,4.39766240552207,0.0367050276464075,0.0987569856470462
"ATP1B3",0.0670616625637416,5.79326537345064,4.3962134772172,0.0367358038489856,0.0988237297237498
"ANKRD36",-0.131107847193998,1.41500043517305,4.39505720480196,0.0367581790414472,0.0988625391212417
"KIF21A",-0.130591525790464,3.2504688130242,4.39500202963344,0.0367621740157272,0.0988625391212417
"CDH26",-0.138407862874295,1.73479954192714,4.39433411820277,0.0367746928577918,0.0988801429690992
"GET1",0.0886502181044175,3.15356901334179,4.39327828612643,0.0367989707889151,0.0989293539153116
"CREBRF",0.0900552865405552,7.22656916741476,4.39200540532755,0.0368253910694221,0.0989843073801401
"PYCR2",-0.0484429288771189,6.2804841612448,4.3872366481505,0.0369272141133683,0.0992418879296774
"SAMD8",0.0999951762812542,5.61726655433987,4.38559157421148,0.0369624162021062,0.0993050681256326
"ATP10A",-0.0866882774601044,5.64966716659081,4.38533978522813,0.0369678051573628,0.0993050681256326
"ID3",-0.123126127526814,4.26520133381938,4.38530414979744,0.0369687185054832,0.0993050681256326
"RPL14P3",-0.142371122847339,2.68471350133139,4.38495284946433,0.0369769255495706,0.0993109997522942
"SMURF1",0.0437720659290335,5.06022970249286,4.38302874007205,0.0370173349481086,0.0993895607481038
"HLA-V",-0.569081860688364,4.37505076879808,4.38299662273909,0.0370181837253282,0.0993895607481038
"SOX8",-0.161476602629193,1.17771441215782,4.3807343587984,0.0370614066786763,0.0994894742282287
"POLR3A",-0.0503883422973758,4.63518570036876,4.38032187751127,0.0370754512238932,0.0995110400472684
"C1orf147",-0.109489741618347,1.1089010033234,4.37835379918018,0.0371120393795682,0.0995925839364475
"WDR45BP1",0.0873419190365019,1.29581684797938,4.37816220589868,0.0371178642638406,0.0995925839364475
"CAPN15",-0.107411980919021,6.42656435252635,4.37800737050195,0.0371251066130792,0.0995958742472088
"SNRPN",-0.0672979933300936,5.40919226306001,4.37652198922415,0.0371570790623769,0.0996651797254442
"CPEB3",0.102460344392818,2.80049886214256,4.37629176289695,0.0371629812410249,0.0996651797254442
"NT5C",-0.0770235117844434,4.52743626133119,4.37488962864606,0.0371923098424306,0.0997276788858825
"ANXA6",-0.077601078596464,8.81088647225918,4.37408977435913,0.0372094370706045,0.0997574462678312
"TRADD",-0.0738108275592363,5.89431241000476,4.3737626045498,0.0372165031559134,0.0997602347386895
"AL159169.2",-0.118537211718155,1.22329321036705,4.37213935052031,0.0372465961018718,0.0998247366790494
"MAGIX",0.115366557252331,0.618371682429795,4.37131957247754,0.0372550738454915,0.0998312961333945
"KANSL3",-0.0478685495720491,6.36323710304264,4.36946990512686,0.0373091611621138,0.099960052280109
"TRAPPC2",-0.0488029072569508,4.89399351754398,4.36866954363217,0.0373265110121281,0.099990354337505
"NFRKB",-0.0573261180967539,5.55216910667766,4.36822855677709,0.0373360149287779,0.0999996322837595
"TEX261",0.0344751421714527,6.56637003422422,4.36718236452272,0.0373586373613866,0.100029618488326
"PECAM1",0.109533217599025,9.32142018331962,4.36715169012787,0.0373592951442656,0.100029618488326
"IGHV1-18",-0.286804550128546,3.95331465096812,4.36644648521569,0.0373748272655779,0.100055023509321
"ATXN7L3B",-0.0379883518012016,6.90691904713285,4.36583449220105,0.0373878216785402,0.100071974759399
"TSPAN15",-0.158119631488188,1.10824524025772,4.36532266459482,0.0373932489194591,0.100071974759399
"AC006330.1",0.174830732148444,-0.0752152184292564,4.36335051367979,0.0374117492664645,0.100083319693863
"STXBP3",0.0834595592421884,6.35621471385275,4.36464589545194,0.0374135832221482,0.100083319693863
"TSR1",-0.0586438636410676,4.31815877189133,4.36455797610666,0.0374156246200736,0.100083319693863
"ISG20L2",0.0446979865712023,5.86179272579808,4.36360275221753,0.0374362097499886,0.100122205559138
"FOXRED1",-0.0617002022040503,4.41223658860714,4.36331622607938,0.0374425404067362,0.100122961788648
"FAM238C",-0.160793412855131,0.277816050619315,4.35982052393305,0.0374976967501311,0.100254258672225
"YBEY",0.121937824114804,2.74233243007455,4.35922270787626,0.0375322759621777,0.100324508911478
"MAK16",-0.0630480452751925,3.87246421142687,4.35899646031318,0.0375365311438761,0.100324508911478
"IBA57",-0.0644089656020235,3.85885126126345,4.3587383374747,0.0375421523833649,0.100324508911478
"CLCN6",-0.057084529054271,4.98812989068038,4.35651964072622,0.0375902219010466,0.100421739019499
"FAM157A",0.210660889052725,6.2992667062924,4.35649739730398,0.0375906684810531,0.100421739019499
"ZBTB34",0.116296640979094,6.49404349522568,4.35606382462543,0.0376001131551516,0.100430763679176
"NUP43",-0.0572560757701463,5.51529889134178,4.35530440315236,0.0376166822640401,0.100458811885979
"TRIM37",-0.0597952221008802,4.14521881258532,4.35449282784643,0.0376345381877407,0.100480565208979
"AC079228.1",0.26397090089737,1.40620508445453,4.35377406931179,0.0376369667690052,0.100480565208979
"CNOT7",0.0540367171415348,6.35392487173172,4.35277540447293,0.0376718478305794,0.100552950657542
"AC092279.1",-0.13353873330201,2.92202422127343,4.35261309566087,0.0376762279026719,0.100552950657542
"KANTR",-0.128518389778275,4.287866814174,4.35202122696427,0.0376884555236625,0.100560044427853
"GMDS",0.0761225162406675,3.57000247971043,4.35191590308547,0.0376910344714483,0.100560044427853
"HSPH1",-0.0796792109043482,5.97975853005454,4.35065457935987,0.037718191561034,0.100616284449391
"DUSP1",0.150353304680121,8.15256636983289,4.35009468491681,0.0377304234787749,0.10063269867748
"TRIM66",-0.099953875020316,4.91298533665974,4.34975863656268,0.0377378260675114,0.100636229147495
"ZNF169",-0.0677121769201102,3.65517368677351,4.34785287732608,0.0377798689420012,0.100732119557872
"H1FX-AS1",-0.13792041305885,0.22354471533749,4.34404697256688,0.0378410205006225,0.100878920191273
"KIF3A",-0.0987225269551197,3.24183047145172,4.33975360734695,0.037957934134021,0.101161129700003
"FAM209A",0.108858803360353,1.81467619304149,4.33965984020498,0.0379591022468388,0.101161129700003
"LRATD2",-0.10750953269272,3.69779849684542,4.33692530509107,0.0380199704844589,0.101307035469212
"ZNF771",-0.132615497355636,0.218069420079772,4.33545299839984,0.0380308310220363,0.101319666490153
"MTMR14",0.0564532378684234,7.18831584404133,4.33350184428581,0.0380951790103085,0.101474768868167
"FAM3C",-0.115704964786365,3.17209741427079,4.3316360850631,0.0381370839175607,0.101564470384971
"MBLAC2",-0.118181563510776,2.85201910768725,4.33146448935521,0.0381411242756485,0.101564470384971
"SDHD",0.06110015623395,5.59793504803634,4.33045467799205,0.0381625835793882,0.101605270369375
"STK26",-0.0740566202841624,6.1053935683999,4.32996834642828,0.038173341162753,0.101617569215208
"CHCHD7",-0.0592848990910765,4.724631372237,4.32961726764613,0.0381811778630976,0.10162208995556
"C1GALT1",0.101631452292769,5.60899558549813,4.32926554709446,0.0381889145140974,0.101626342996445
"TLK1P1",0.134727381988826,0.610776002721851,4.32778954330534,0.0382063008987358,0.101656269909767
"FDXR",-0.115350248579223,3.19140726177434,4.32750902499971,0.0382285062037245,0.10169523296534
"TMX1",0.120461079837235,5.44742359371619,4.3272663801918,0.0382332304425415,0.10169523296534
"MTR",-0.077653326238522,5.29231995218884,4.3237870970912,0.0383104833987931,0.101884345809963
"NAT10",-0.0722219691492848,5.62144544587668,4.32135330128925,0.0383646056190523,0.102011893032992
"SEL1L3",-0.105029781282365,6.58308613745652,4.32008287253957,0.0383928813155453,0.102068105997744
"PSMA5",0.0651600041343264,6.36469477346914,4.31977578224951,0.0383997242593581,0.102068105997744
"MINDY1",0.128591579807891,6.92448766287047,4.31957284587475,0.038404242359405,0.102068105997744
"SERHL2",-0.0921460920957135,1.47425855509589,4.31782655223037,0.0384407904986266,0.102148842167699
"CARD8-AS1",0.0985332638849654,5.01183394679061,4.31483859782059,0.0385099296176517,0.102316142644876
"TLE1",-0.108531615530189,3.13081038262741,4.31394828927179,0.0385304590412075,0.102354260177662
"AHCYL1",0.0466953471060827,6.36791970327288,4.31254466916033,0.0385611913758693,0.102419464660278
"NUBP2",-0.0739353265914543,5.81233615512944,4.31104541717715,0.0385947659416349,0.102492196048086
"TEX52",-0.125189115962353,1.4088228186659,4.31041413778117,0.0386060679452475,0.102505766613243
"S1PR5",-0.141042581347663,6.0452757780404,4.30975902756198,0.038623588341867,0.102531967355886
"PAK2",0.0892247947932919,7.58282902325635,4.30954738627428,0.0386283225852409,0.102531967355886
"LINC00865",-0.169556701570962,1.30636184166929,4.30834337398299,0.0386511196958743,0.102576031831548
"ZNF284",-0.0732653386241609,2.34017610551875,4.30604681024932,0.0387078117175387,0.102700909216134
"FBXO31",-0.0667752770070544,5.09524993152159,4.30588426659984,0.0387105813052658,0.102700909216134
"TRIM7",0.153673706031146,2.29575541722048,4.30315764201807,0.0387727798841851,0.102849442554508
"CCDC154",-0.147310521514511,1.77001421980128,4.30241601976981,0.0387874744441291,0.102871938388747
"AL596202.1",-0.108162485198371,1.4431971470254,4.30106495044966,0.0388162050828485,0.102931647468614
"CLEC2B",0.163931967637617,5.36367055557308,4.29675875068293,0.0389161900807741,0.103167419521165
