"gene","logFC","logCPM","t","PValue","FDR","B","sig"
"QKI",0.155296055460013,7.22439859656694,2.9101696802278,0.00384186464049567,0.0339250983456469,-2.30534128041703,FALSE
"GAPDHP72",0.216858971836174,2.16385962394769,3.09971536057574,0.00209294841961011,0.0230837848678517,-1.5487877901238,FALSE
"SFT2D1",0.0768788273505311,5.69615304244157,1.71765114413195,0.0867387115701197,0.234825735084764,-5.0367776503351,FALSE
"HNRNPA1P49",-0.138592083814677,0.156426792229278,-1.23102626385002,0.219133965040529,0.414372031684112,-5.00172120458318,FALSE
"MPC1",-0.00310136999270898,4.61116287029728,-0.0864480053474967,0.93115938182767,0.96472517467658,-6.41598054503079,FALSE
"RPS6KA2",-0.00442690679801164,3.4830182538947,-0.0726143864477678,0.942154172033188,0.9705604491403,-6.25679017175188,FALSE
"RAMACL",0.0543894809826371,3.52478127165793,1.39647420476087,0.163450634430433,0.347218258377952,-5.33156816398497,FALSE
"RNASET2",0.0918754973849564,8.8720805165238,1.56682725299178,0.118052520161291,0.283651592346906,-5.05583096889458,FALSE
"Z94721.1",0.149606828992955,0.177305873772541,1.61787738510879,0.106583663144644,0.265937082646507,-4.53311915246339,FALSE
"FGFR1OP",-0.15089971073561,4.60468575555656,-3.33866740199252,0.000931736642124049,0.0140274937593532,-1.05695172042717,FALSE
"CCR6",-0.159835696518473,0.778941258421271,-1.9668908007472,0.0499800110559905,0.166415744777136,-4.02332510664762,FALSE
"AFDN",-0.114169866706107,3.26485911663554,-1.20794454265875,0.227878578277299,0.425190458082012,-5.51123125628636,FALSE
"WDR27",-0.206362379932818,3.69872872840049,-4.19392237381024,3.47251703584824e-05,0.00183081272383655,2.02321344471675,FALSE
"C6orf120",0.058260849205304,4.69430092088659,1.41240771881035,0.158712392975375,0.340571353907167,-5.45919764055662,FALSE
"PHF10",-0.108686534736213,5.83537995185504,-2.58056520059355,0.0102677585475533,0.0635212043179166,-3.24403460592315,FALSE
"TCTE3",-0.211190647259868,1.71880515865064,-3.20865618286299,0.00145590663568697,0.0182935540301368,-1.19653866846797,FALSE
"ERMARD",-0.126012198978252,4.35064213119972,-3.44852049987626,0.000631922927150137,0.0110703535015561,-0.685626802530531,FALSE
"AL354892.3",-0.00929916556968017,0.257100955879965,-0.123258655081183,0.901972544119841,0.947457973933764,-5.68839608189186,FALSE
"LINC01624",0.0837493458161247,0.469585012616626,0.798524915948594,0.425103728686797,0.61874874069064,-5.44521396360799,FALSE
"DLL1",-0.198225771477072,1.05975104042756,-2.11737634391954,0.0349279206420417,0.133849936627083,-3.77631061456108,FALSE
"FAM120B",0.0319536602457037,5.62064831467395,0.991734953656527,0.322007263999289,0.523465384032032,-5.99389709361759,FALSE
"PSMB1",-0.00851501794907768,6.53790791122795,-0.186686058237572,0.852014208828135,0.916629531267856,-6.42663544520272,FALSE
"TBP",-0.0377597367613045,4.49434266706738,-1.95846120700658,0.0509643571981078,0.168322672336518,-4.54395430055884,FALSE
"PDCD2",-0.0478812823259654,5.56708904692458,-1.58884536018245,0.112992010568318,0.275045248486768,-5.24218841207108,FALSE
"AC215522.2",0.147596126645909,2.27283750513783,1.18246195780677,0.237819621236484,0.435520335129424,-5.38588323448511,FALSE
"AC093627.5",-0.0562007908244272,2.04386769589093,-0.923557084222087,0.356348863567735,0.557430745416523,-5.58339509862533,FALSE
"AC093627.4",0.0471905692516774,2.12665914326018,0.575142637494679,0.565561841384818,0.732218368978311,-5.85168997470501,FALSE
"FAM20C",0.422929751274192,2.64689888863735,4.37323450026241,1.61391223407266e-05,0.00112735514915919,2.76283127092007,FALSE
"PDGFA",0.250198741553588,-0.397830499802854,2.04395846542145,0.0417006064785501,0.149329136554164,-3.80135133269707,FALSE
"AC147651.1",0.173278512364558,-0.173113766449744,1.22417267706739,0.221704836940771,0.417744283325532,-4.98589417234515,FALSE
"PRKAR1B",0.00822047030438767,3.90770445349911,0.146933574600419,0.88326846991771,0.936140174102925,-6.31776983398442,FALSE
"AC147651.4",0.039174955795805,1.80878983303045,0.620393462517454,0.535399748273583,0.707555107581158,-5.77222726198419,FALSE
"DNAAF5",-0.00565298316499076,3.89129244059424,-0.143683229792505,0.88583273778332,0.937569563318039,-6.31398317580946,FALSE
"SUN1",-0.141326387688628,5.95430393591119,-3.80641891833123,0.000166229198500043,0.0048449372907891,0.477469128576503,FALSE
"GET4",-0.0411391781349396,1.55887744953016,-0.81208748465137,0.417289627233627,0.611077379818902,-5.59835061095623,FALSE
"AC073957.3",-0.031805996096157,3.05523517265018,-0.625384731318476,0.532123333077881,0.705037342153405,-5.99391774593483,FALSE
"ADAP1",0.0397621797374227,5.31342637720041,0.588069309759787,0.556862423411152,0.724980923212616,-6.29965192006625,FALSE
"COX19",-0.0617170689019079,5.01862899797358,-2.49498394182377,0.0130533111009497,0.0734775808487663,-3.43365421673666,FALSE
"C7orf50",-0.0403770757479189,4.69582781979619,-0.72750898402531,0.467397247761782,0.65471243073841,-6.16651069095385,FALSE
"GPR146",0.043544794426913,1.42605788636146,0.34854512866936,0.727638954717465,0.840952010535062,-5.83486059391208,FALSE
"GPER1",0.0305178317850391,0.00618390600150434,0.220164381391435,0.82587061608223,0.899492634818508,-5.63424951505612,FALSE
"ZFAND2A",-0.0469808710880934,3.46862709434871,-1.0203108699184,0.30828095345251,0.51000211695876,-5.75200017519699,FALSE
"AC091729.3",0.00524498890206818,1.62366265723906,0.0854500114269147,0.931952159122098,0.964901888327202,-5.91445178739685,FALSE
"MICALL2",-0.100776756286374,1.41247446435624,-1.52331523991214,0.128576664818998,0.298723807865441,-4.80842533976454,FALSE
"AC102953.2",-0.0922000269999717,1.081191889354,-1.35769534922484,0.175429072626929,0.361624084982461,-4.97983419258858,FALSE
"INTS1",-0.0881207190593208,6.94577098101772,-1.72022887520812,0.0862686932873704,0.234163876490538,-4.97687389249933,FALSE
"MAFK",-0.0386227941787169,5.27057811026496,-0.775055378948422,0.438826663836864,0.631115925620648,-6.17201341148495,FALSE
"PSMG3",-0.128183342360994,3.81801157529186,-2.5320509769778,0.0117734704309132,0.0690857990539257,-3.22663335060186,FALSE
"PSMG3-AS1",-0.163817703412981,3.19778928776903,-3.01997023583143,0.00271243190797899,0.0271653419459118,-1.86555574822418,FALSE
"MAD1L1",0.0208552739996345,3.38855198412755,0.277117981695272,0.781851988809699,0.873620388414185,-6.20328837809861,FALSE
"NUDT1",-0.0217384683064519,3.5104669983859,-0.375957091477275,0.707175007324293,0.827603721635351,-6.19504803894059,FALSE
"SNX8",-0.00344546512146432,4.14066492204623,-0.0852748775059392,0.932091287421721,0.964965997327659,-6.35751306577295,FALSE
"EIF3B",0.00337239465579733,6.9893631706103,0.0872289970026435,0.930539032608552,0.96436442265474,-6.40562214653498,FALSE
"CHST12",-0.0838795483563624,5.91669856497212,-1.4846319555068,0.138535223315016,0.311652482943347,-5.39633315771772,FALSE
"LFNG",-0.0734161219626967,8.11886297551185,-1.69781369545283,0.0904256880138441,0.240468369514743,-4.91748831126265,FALSE
"BRAT1",0.00232096095904527,6.52877929881447,0.0559679453281775,0.955399059747388,0.977340426412183,-6.44265834556994,FALSE
"IQCE",0.0768640826263625,4.9309385050263,1.50587557949232,0.132994880116561,0.304190417287879,-5.34381502584766,FALSE
"TTYH3",0.167788343711455,6.54578787622524,2.78808980989719,0.00558958644237539,0.0428837533384612,-2.68074943099866,FALSE
"GNA12",-0.0187848419372637,5.73880530385231,-0.369714406068227,0.711817361378289,0.83076274124564,-6.40832162232718,FALSE
"CARD11",-0.143725122731125,7.13148655138141,-2.98350816279476,0.00304830768801094,0.0295513566748714,-2.11386226827006,FALSE
"FOXK1",0.0377564613004095,5.91353643083603,0.877117181703669,0.38102051628282,0.58050125185517,-6.09599852284108,FALSE
"AP5Z1",0.00479274937750848,6.80609349736515,0.120550565500836,0.90411572495295,0.948218931048216,-6.41666275252608,FALSE
"RPL22P16",0.202638739175584,0.794971505198734,1.97412723925749,0.0491478086463733,0.164934291511052,-4.03075254695518,FALSE
"RNF216P1",-0.0698412658260846,4.42022741542236,-2.1451551928252,0.0326234570100825,0.128632182318521,-4.16475027177292,FALSE
"RBAK",-0.0716563413423761,4.37002470509224,-1.12467790195515,0.261490978862056,0.460108110469637,-5.77477286061527,FALSE
"OR10AH1P",0.0997053235828157,-0.0469118135707059,0.402525186729301,0.687541603668254,0.814239305295654,-5.57971054364265,FALSE
"ZNF890P",0.0334646503807481,0.479544459881692,0.324626823877641,0.74565612994077,0.852260092959726,-5.68714596883725,FALSE
"WIPI2",0.0674821358828249,6.96463372799953,2.08484355446817,0.0378029163219301,0.14041446706519,-4.30094514287783,FALSE
"TNRC18",0.130316987453861,6.95435239247535,2.07353749393702,0.0388483094103773,0.142950380593198,-4.32286476217837,FALSE
"AC092171.4",-0.0553638312254032,-0.0669634278400502,-0.49130760664138,0.62351473031707,0.772210756989995,-5.53252663242895,FALSE
"FBXL18",0.079845959817479,3.33704818105444,1.80220983462754,0.072366756459985,0.20970527121926,-4.67973340150863,FALSE
"ACTB",0.159423042055052,12.9644929232807,2.52092301019558,0.0121454202461279,0.0703032979631635,-2.97940296088199,FALSE
"FSCN1",0.153663578557214,2.26578720589988,1.65639840259707,0.0985311956807357,0.253315680396625,-4.75207178567976,FALSE
"RNF216",-0.0489503019491226,6.83330117880923,-1.74762831781636,0.0813993519995788,0.225721188332758,-4.93778298412662,FALSE
"ZNF815P",-0.0558538036103721,2.60194144025033,-1.08219824631513,0.279904372115455,0.480138522471388,-5.53611372303927,FALSE
"OCM",-0.151550998018245,-0.00413384998642393,-1.46237027831359,0.144530949171756,0.320480828226416,-4.70639434776075,FALSE
"CCZ1",-0.0529299867659182,3.10153560614703,-1.34673145440202,0.178932166449498,0.366168494728312,-5.31517314271532,FALSE
"PMS2",-0.0662705647635952,3.38809438549188,-1.84012447127706,0.0665907041731545,0.198248970792627,-4.6119185709243,FALSE
"AIMP2",0.0587961277338033,3.1601173838326,1.3212767235628,0.18726629637556,0.375826589465073,-5.36914729528483,FALSE
"EIF2AK1",0.0891844750874207,7.08676486608528,1.77186455781792,0.0772810771879737,0.218516155733233,-4.87405825202836,FALSE
"USP42",0.0601716935651562,4.34019030374828,2.12516671694075,0.0342679769839606,0.132357038249074,-4.20368970430225,FALSE
"CYTH3",-0.197762033195188,3.69795467856178,-3.72114101506089,0.000230738913237069,0.00592229877308477,0.290251017248347,FALSE
"RAC1",0.10082890060507,6.9663080890463,2.14288158131509,0.0328070274661283,0.129068521792242,-4.18180520204466,FALSE
"DAGLB",0.0244646030422316,5.53310499070394,0.755356850361732,0.450539428487666,0.640394971976759,-6.19498321718679,FALSE
"KDELR2",0.0760291062301693,6.09970999606205,2.51577911760923,0.0123208610596986,0.0708727779163692,-3.3962043658772,FALSE
"ZDHHC4",0.0678122895900592,4.26965139192765,2.31124998315206,0.0213954776777506,0.0991329787168098,-3.7985104631687,FALSE
"C7orf26",-0.00787622931433673,5.64425461043399,-0.254656703682209,0.799136793021029,0.884048986831354,-6.44279310276606,FALSE
"ZNF853",-0.12013359679269,3.02990371162045,-2.13983039494749,0.0330547743038024,0.129704145200154,-3.98558911129264,FALSE
"ZNF316",-0.0631793380254219,6.28423180649644,-1.51232767642326,0.131346726646835,0.302030329351197,-5.34457665675069,FALSE
"ZNF12",-0.0398875588468948,5.1538507156075,-0.742347530303417,0.45837129035013,0.647192896524214,-6.19139137472163,FALSE
"PMS2CL",-0.0858337679900852,2.89777583348291,-2.61270567424549,0.00936746425061026,0.060161826873591,-2.90808229425686,FALSE
"CCZ1B",-0.0912417811203441,2.91437394696846,-1.92084980204444,0.0555571883174517,0.177592054951808,-4.39021434062561,FALSE
"C1GALT1",0.0916403640665641,5.54618843376254,1.55766355685853,0.120210567753617,0.286631996134399,-5.29146302914989,FALSE
"AC004982.2",-0.0705604477153772,-0.06587802274178,-0.68971999147519,0.490824200810781,0.672583064598743,-5.42963676615559,FALSE
"MIOS",-0.0451644891672807,4.54987866480648,-1.42286951227522,0.155658566957498,0.335843552193586,-5.42558821916613,FALSE
"RPA3",0.014105354867069,3.23178184912988,0.213457842168207,0.831093302303818,0.903152715747221,-6.19371185401874,FALSE
"UMAD1",0.0197635871854266,4.02311504819489,0.59278026247596,0.553708396846849,0.722750335866876,-6.17610721202197,FALSE
"GLCCI1",-0.0399594173343555,5.37386254968503,-0.879548359958708,0.379703367704345,0.579210430162297,-6.09110243745328,FALSE
"ICA1",0.128413514754667,1.82694052852794,1.64599756081659,0.10065574408547,0.256757448895987,-4.69514154537374,FALSE
"AC006042.1",-0.0767452955655732,-0.294126756244176,-0.758086710105094,0.448905714380051,0.639115419810951,-5.34882186328633,FALSE
"NDUFA4",-0.157459432678728,3.74265929042501,-1.41284663719838,0.158583362837512,0.340423699659623,-5.33195029109951,FALSE
"PHF14",-0.0330929950346009,4.31731249537792,-0.861791849245755,0.389388073090434,0.587283455321851,-6.0232488637084,FALSE
"TMEM106B",-0.0765204667465426,5.21821586413847,-1.19210962207957,0.234020374454971,0.431558849593689,-5.769679853211,FALSE
"AC013470.3",0.0856151943443163,0.72241641422081,0.964240069516304,0.335586757849732,0.536569323565996,-5.35791192429863,FALSE
"ARL4A",-0.0899915178189504,2.36193799087133,-1.58980061149439,0.112776408656686,0.274641577715717,-4.85122238710061,FALSE
"AC005014.1",-0.0268906188395823,0.727772858646822,-0.291677203878169,0.770705052960738,0.86636939986182,-5.73501589578406,FALSE
"ANKMY2",-0.0619142412134301,3.83924243915639,-1.59925413052145,0.110660249357717,0.271404507869186,-5.0774083526754,FALSE
"BZW2",-0.0412032627204228,4.87937841890061,-1.34889926827667,0.178235411986739,0.365076858672187,-5.55440178987793,FALSE
"TSPAN13",-0.23617442216562,3.7566647668288,-2.82564554260885,0.00498741024376632,0.0400468564595572,-2.46910694753658,FALSE
"AHR",0.116197810578194,4.85629387677628,2.14808405583097,0.0323882844280794,0.128090790422086,-4.20518757084182,FALSE
"SNX13",0.0485217793807587,5.39075637214887,0.886571837305663,0.375914052626486,0.575109245100405,-6.08791994448921,FALSE
"HDAC9",0.0464463132588804,4.25052290244381,0.793822908116289,0.4278327096042,0.621295658552414,-6.07438016097123,FALSE
"TWISTNB",-0.0762456336854172,3.87679715502793,-1.65314145224935,0.0991925809480126,0.254441373845552,-5.00004484742915,FALSE
"RPL21P75",-0.0883659273464614,1.89209223137116,-0.568202762368104,0.570259147206343,0.735648491489341,-5.8127522365427,FALSE
"MACC1",-0.148781552499973,-0.261809629630371,-1.24432292731717,0.214207664473535,0.408596368862699,-4.93006869595283,FALSE
"ITGB8",0.164263060187617,-0.0923025934373404,1.0051371600334,0.315520442668364,0.517344018955624,-5.21164167559872,FALSE
"RPL23P8",-0.147901688216227,2.58202480303188,-0.852470612059392,0.394531902420044,0.592066282160271,-5.74139351475962,FALSE
"SP4",-0.0365364422233755,4.68054956456814,-0.643274043587485,0.52046463992871,0.696603776701414,-6.22186652845397,FALSE
"CDCA7L",-0.111426921679918,4.17217209682639,-1.80377551760805,0.0721203344966401,0.209356895190416,-4.78430624041217,FALSE
"RAPGEF5",-0.056547734486407,-0.390638200033761,-0.437647805151571,0.66190970379024,0.797789109878061,-5.50581025772122,FALSE
"EEF1A1P6",0.00941978937252151,9.2571356783009,0.133499489754979,0.893874566995551,0.942609818229921,-6.19622142951559,FALSE
"TOMM7",-0.200316602076551,5.06829386386151,-1.50955654106211,0.132052639519743,0.302827909227404,-5.33853034502905,FALSE
"SNHG26",-0.0278862970706637,1.82148418454446,-0.429260042111878,0.667996294615111,0.801527771062779,-5.86623053960637,FALSE
"AC005682.1",0.0190197973875843,-0.197625410123,0.187857066174632,0.851096816570879,0.916178412011893,-5.60827907227555,FALSE
"FAM126A",-0.0594552010003155,4.87776700044791,-1.01258852299276,0.311951441891418,0.513968562949088,-5.94106226330301,FALSE
"KLHL7",-0.0327018820103794,4.19417499708285,-0.939280325626477,0.348230154170757,0.54958481341857,-5.93924713267491,FALSE
"NUP42",-0.0922821901492219,4.16750993964463,-2.03353066412882,0.0427477297089559,0.151701750339071,-4.36037186537221,FALSE
"AC005082.1",0.105646823462259,0.103573148310512,0.538695059849746,0.590437385997117,0.749765354389988,-5.54698968799377,FALSE
"MALSU1",-0.0360043212628435,3.48657017663504,-0.903492956282182,0.366881480115274,0.566208903077129,-5.86461373489415,FALSE
"TRA2A",-0.00578255878871819,6.97533435855824,-0.176082846354892,0.860329994618653,0.921086662414267,-6.39385953051912,FALSE
"AC006026.1",-0.117585417471859,-0.111889489458888,-1.15104140633235,0.250495556874398,0.448125561276816,-5.04814315533719,FALSE
"CLK2P1",0.01993127512706,2.40106838197792,0.474248238085233,0.635616602594095,0.780124991121948,-5.95207804361065,FALSE
"CCDC126",0.0667108743745654,3.46576645321632,1.05766749535422,0.290931500256998,0.492270133560364,-5.72392234909133,FALSE
"FAM221A",-0.104861845043542,1.5687936076225,-1.49565169572092,0.135639384060494,0.307561978238801,-4.86743942705701,FALSE
"MPP6",-0.0571438691912056,2.92975894833852,-0.949189419113943,0.343174731039595,0.543933260956945,-5.72425024209165,FALSE
"GSDME",-0.0549522324109951,0.45169626831936,-0.457089269277758,0.647888510429321,0.78924166962159,-5.62699970370914,FALSE
"OSBPL3",-0.0979606330987735,5.36459483639012,-2.12424838464936,0.0343452108613974,0.132490646620356,-4.27349386587425,FALSE
"CYCS",0.0326480247098362,5.33366586226024,0.688478542980204,0.491604432562308,0.673307854429137,-6.23753385990242,FALSE
"C7orf31",0.017361206809984,3.1591708218752,0.533448650223597,0.594059315460511,0.752057197174333,-6.06322570642077,FALSE
"NFE2L3",-0.0479263991649452,4.09284816280762,-1.20741079368073,0.228083703797796,0.42534261617277,-5.64749476656515,FALSE
"HNRNPA2B1",-0.0367440858128525,9.05349658524065,-0.954364529109718,0.340553307265722,0.541321171558715,-5.7881350727727,FALSE
"CBX3",0.0139814471011533,6.24842639348711,0.257485676890256,0.796954149938958,0.882867769823303,-6.4275746728658,FALSE
"SNX10",0.302200143033392,6.27076571371526,4.32726574565369,1.9691003512379e-05,0.00127837083587229,2.46674954004222,FALSE
"AC004540.2",0.228730015658534,0.695545670846087,2.08230355044435,0.0380356560769037,0.140842910696115,-3.82397541259207,FALSE
"SKAP2",0.148220118547988,7.10184760088088,2.09610568934841,0.0367855720316012,0.138188438113469,-4.26451441963428,FALSE
"HOXA1",0.00953127812080428,0.273938711750047,0.106974899515357,0.914869763464118,0.955196003311323,-5.69592538183348,FALSE
"HOTAIRM1",0.0297203787054979,4.63047132368753,0.353406713601712,0.723994864022,0.838743419802193,-6.36373289696952,FALSE
"EIF4HP1",0.106213399017659,4.5571639600682,1.84885178326707,0.0653165906348928,0.195831168096057,-4.75587683143282,FALSE
"HIBADH",-0.00523061758989548,3.70030115317559,-0.150736187602094,0.880270065942312,0.933897339220085,-6.28509317911742,FALSE
"TAX1BP1",0.0572947330295697,6.75700850237309,0.895558722282814,0.371099767750157,0.570545605225102,-6.03318070066681,FALSE
"JAZF1",0.0623221422547336,5.48344230893731,1.2771664196629,0.202384297128033,0.394544517069546,-5.67759768106612,FALSE
"CREB5",0.306777812708363,7.61164461490571,2.86388530523982,0.00443537602150393,0.0371169591816636,-2.40232340058056,FALSE
"CPVL",0.288954854546472,7.16655665002409,4.07120873121006,5.77848229364623e-05,0.00255454857996445,1.50510470293994,FALSE
"SCRN1",0.0142149904986094,4.87486133090683,0.308734497477922,0.757705925557896,0.859137354977409,-6.39523314046824,FALSE
"FKBP14",0.00519768654351774,2.16361197789818,0.0897116688348852,0.928567305678687,0.96347717851944,-6.01162775006679,FALSE
"PLEKHA8",0.0132385147719825,3.43982492577714,0.27371009485016,0.784467765960234,0.874913626141314,-6.21998593683568,FALSE
"MTURN",0.049359769332523,5.55336453196523,0.9434713229237,0.346086216599395,0.547382947912772,-6.03975910707216,FALSE
"ZNRF2",0.0864504736097813,3.89303098246485,1.8823659258464,0.0606100315882878,0.186700776188849,-4.62092134800817,FALSE
"AC006978.1",-0.00561358880462996,3.23528392993942,-0.143682830928554,0.885833052530039,0.937569563318039,-6.20858086592966,FALSE
"LINC01176",-0.117853378269539,2.56552644235999,-1.57535845183602,0.116070970072739,0.280191733676609,-4.90692449973965,FALSE
"NOD1",0.0244173509646662,4.59521091318116,0.623657025982213,0.533256294495348,0.705962251529027,-6.22878352813018,FALSE
"GGCT",-0.00840588496999233,2.68998685306251,-0.153720893584782,0.877917795805947,0.93293605338811,-6.10137827391201,FALSE
"GARS-DT",0.011193992871603,6.88339868959256,0.294401235435036,0.768624654658748,0.865661986484679,-6.37505618045148,FALSE
"AC005154.2",-0.0402111494594441,1.96488894942527,-0.70325281517864,0.4823625369897,0.666236592680167,-5.74309795485823,FALSE
"GARS1",0.0474528917078399,5.70643392735056,1.44601687698924,0.149061196296888,0.326848755588738,-5.45357007184654,FALSE
"AQP1",0.329812349821721,0.365159003417371,1.94644452453081,0.0523957262708437,0.170884800711942,-4.03842667260273,FALSE
"SLC25A5P5",0.100208934723507,0.423582685145818,1.36723560723738,0.172422874778588,0.357701841097685,-4.89209267291804,FALSE
"LSM5",-0.0494536922857383,3.26786877429298,-0.674888827704938,0.500188915801338,0.679575502756762,-5.99855941865827,FALSE
"AVL9",0.0320886193680754,6.15760023167688,1.00937484969133,0.313487414070977,0.515422002179464,-5.96667503319943,FALSE
"LINC00997",0.0591713726731431,-0.600636373926385,0.368288169910732,0.712879492229875,0.8314642195512,-5.50153718415121,FALSE
"KBTBD2",0.0634244845802781,6.60639381815201,1.82240889046192,0.0692402751955955,0.203472867884256,-4.82130472063595,FALSE
"FKBP9",0.150468944056036,1.71291501078532,2.06767000002239,0.0394004903342104,0.144181060451559,-3.958795050676,FALSE
"NT5C3A",0.240018249258572,4.91146774785344,3.06137882189371,0.00237237649866746,0.0250476358006631,-1.93046266971216,FALSE
"RP9",-0.112466994572991,2.62923676180905,-2.36785702396159,0.0184307318627322,0.0907768367431195,-3.44462719445666,FALSE
"BBS9",-0.0884861896412387,3.10032455242053,-2.45701383949786,0.0144910144562153,0.0786037825434613,-3.30670194260238,FALSE
"DPY19L1",-0.0600431826570578,3.89673593583699,-1.3889111828356,0.165736833282299,0.350060382111312,-5.39087972930264,FALSE
"HERPUD2",0.0694320465801781,6.2492183407008,2.50861915111867,0.0125688158153957,0.0718437230745456,-3.40804151036758,FALSE
"AC018647.2",-0.103874560208407,2.28875108062435,-1.87534288378777,0.0615722170571364,0.188659643416786,-4.37325099352939,FALSE
"SEPTIN7-AS1",-0.0145708118012041,0.0902010164406396,-0.173566908389255,0.862305491823988,0.922691227089418,-5.65459189565399,FALSE
"SEPTIN7",-0.00274105753757557,7.03666242741844,-0.081798336621921,0.934853515166909,0.966556329227341,-6.40153059312186,FALSE
"EEPD1",0.0434968862137032,4.9356699136344,0.553358757852534,0.58036864776651,0.742217301179959,-6.29865210405976,FALSE
"ANLN",0.140743321370694,0.00255242623989485,1.04368238027569,0.297347749468385,0.499046227944963,-5.1740858685767,FALSE
"AOAH",0.116476783980157,7.56049488513892,2.01264176082685,0.0449125833350162,0.156367574576486,-4.39618382024386,FALSE
"ELMO1",0.117792408554125,6.36184329886965,2.21720855148561,0.027246424331843,0.114996248705847,-4.06505999812891,FALSE
"GPR141",0.255202957791595,3.25956886194863,3.17118285057784,0.00165138276159889,0.01989711908171,-1.45794035039244,FALSE
"EPDR1",-0.104180899895028,0.276946419193197,-1.1018439801868,0.271281440787937,0.470465561726829,-5.148322551792,FALSE
"NME8",0.0630095220058072,3.05386012814581,0.737456563226079,0.461335461989064,0.649276686411898,-5.93012519817736,FALSE
"STARD3NL",-0.033006241368597,4.91217604831572,-0.632510786309669,0.527463320592733,0.701377933527124,-6.25096956060876,FALSE
"TRGC2",-0.208714292017363,5.46995133097918,-2.75919768930104,0.00609687729262796,0.0453996313236512,-2.78215161881265,FALSE
"TRGC1",-0.266685230234144,5.03477941427871,-3.70639214108148,0.000244053022350147,0.00618031422555161,0.14140357990212,FALSE
"TRGV10",-0.343599616049499,2.69357195118373,-3.93120018510765,0.000101763493107079,0.00354350531548765,1.10653477783138,FALSE
"TRGV9",-0.121732832468743,2.78065590244934,-1.24620591678633,0.213516568221596,0.407817313538834,-5.38278719017506,FALSE
"AC006033.2",-0.187807541990425,3.11061575841239,-2.08810822823626,0.037505563024791,0.139906398349575,-4.09492931646188,FALSE
"TRGV8",-0.223084362678528,1.4161097926656,-2.01372724936969,0.0447978425575181,0.156144718808465,-4.00573526722837,FALSE
"TRGV7",-0.169890566325049,1.94723919758924,-1.88023755903066,0.0609002960938914,0.187294148585245,-4.31505338311111,FALSE
"TRG-AS1",-0.222109689165137,5.66882460414517,-3.42071556492484,0.000697853539802182,0.0117767230901377,-0.838714899037956,FALSE
"TRGV5P",0.216268866417435,0.958126232265215,1.28878238521275,0.198319117643425,0.389601636713766,-5.0609305904325,FALSE
"TRGV5",-0.0459265724198299,0.839494867554488,-0.297135711134665,0.766537961641088,0.864679473628251,-5.741436741656,FALSE
"TRGV4",-0.141884661020611,2.59804206012105,-0.959881537643269,0.337772923537639,0.538660124185109,-5.64266497679705,FALSE
"TRGV3",-0.142986367976538,1.98977529703141,-1.33640933320007,0.182277711608695,0.370382094250724,-5.13898881913356,FALSE
"TRGV2",-0.284659362110118,2.45874356198312,-2.48158590582598,0.0135454651711661,0.0751743801235854,-3.15403296995776,FALSE
"AMPH",-0.103107073815258,0.785239545987763,-1.17201328130191,0.241983423624983,0.4395097397,-5.14839485426579,FALSE
"VPS41",0.0342703215421795,6.05690734564795,1.31199039982934,0.19037732699434,0.37981400920599,-5.62787913698014,FALSE
"YAE1",-0.131293404167866,1.60968152727224,-1.65727680080776,0.0983534271320563,0.253107568190765,-4.64040259578314,FALSE
"AC011290.2",-0.0996505736789481,0.16046399367958,-0.985723799782658,0.324944927974263,0.526108878495249,-5.24142329443587,FALSE
"RALA",-0.0359063537283325,5.009399060572,-1.02518713681966,0.305978064797669,0.507510957091014,-5.93862575556939,FALSE
"LINC00265",-0.0149431831512541,2.83477730148557,-0.243699661605801,0.807605236173846,0.889074656527332,-6.10792218599692,FALSE
"AC004987.2",0.0144880808265599,3.73201180358067,0.22107131775389,0.825164931745794,0.899201160101401,-6.27651627645176,FALSE
"RWDD4P2",0.0821501199042401,1.91037487415058,1.67154471775169,0.0955017799184548,0.249215474858037,-4.66870097722672,FALSE
"AC072061.1",-0.0322967525239597,-0.0956000289132082,-0.417649232477227,0.676457932163622,0.807176089589791,-5.56136851827229,FALSE
"CDK13",0.00676177053529995,6.34442896902787,0.255249116113453,0.798679596830067,0.883892019889147,-6.42417160436954,FALSE
"MPLKIP",0.0169666426661242,4.15601084012384,0.434087591313061,0.664490467174796,0.799290829330723,-6.27434455859472,FALSE
"TCP1P1",0.0935586330065796,1.93938610426711,1.99825854448758,0.0464565980150589,0.159385186531779,-4.11615442486061,FALSE
"PSMA2",0.040687246305502,3.04779586639756,0.623242861131756,0.533528069451036,0.706096185927085,-6.00003658725476,FALSE
"MRPL32",-0.0855849606835513,4.07556750625669,-1.15739820033763,0.247893553651331,0.445686118668309,-5.7017105711671,FALSE
"STK17A",-0.0483056238929458,6.89158236616545,-1.63958368416094,0.10198405963591,0.258591837535991,-5.11024738767436,FALSE
"COA1",-0.0522181003312727,5.21963864898729,-1.39734179068001,0.163189908905798,0.346760228717173,-5.51116013569279,FALSE
"BLVRA",0.130446174319773,4.94905820126291,1.84652788682444,0.0656538715483084,0.196439516262831,-4.79219930111132,FALSE
"MRPS24",-0.000812087682743656,1.30939969602813,-0.00847965828170193,0.993239090708805,0.996489494375145,-5.86457654550826,FALSE
"URGCP",-0.0879976683814172,4.77335655741747,-2.25483963948135,0.0247566720129235,0.108568663622238,-3.96348757968936,FALSE
